author,message
Jean-Pierre Le Roux,China will take over Eskom completely in June when SA defaults on the 33bill loan....lol "@Sandile Khowane  "@Sandile Khowane  "@Sandile Khowane  "A bunch of idiots were trying to run Eskom. They failed and stole. Fire the idiots and hire ppl on merit  "@Sandile Khowane  JZ and Julias is also here commenting with fake profiles
makhosi nobhatyi,Ben Ngubane was a liar in statement he made Jabu Mabuza did say that is was corruption and cheating Testimony is clear They were chasing all whites because they would exposed them giving tegeta contract an lawful but pressure from former president was hot Tegeta owe us billions Koko will be arrested by next week I want all this miracles pastors to account too "Judge read all this evidence and take note of each file putting bullet point  He is scared @felix muyoba doesn’t matter whether he understand or not what is important he is upright person. Those engineers cheat the system for that matter dr Ben Ngubane was failed at SABC and shifted to Eskm @ felix muyoba he understand coz his company was giving Eskom coal. "@sandile khowane he is a chairman of the board What happened to Eskom owne mine? They buy Gupta mine @sandile khowane no I was not lying I was talking about ubaba uJM that as chairman knows about these processes being demonstrated here "@felix khowane I am interested to hear how Eskom sold its mines lot of shenanigans happened there that when Gupta chip in Please DA and Eff this is not something to gain politics Zuma still maintains that there is no state capture!! Do you believe himself or is it correct when he says that? "ANC is not corrupt only individuals as you heared testimony by Mabuza yesterday so now ANC is going to act later stage after this commission I promise you "Let me break down little bit  "I still maintain Mbeki goes out building himself Nkandla dodging system to enrich himself "Why DA take out msimang and lying to us that they make him as premier candidates where he signs wrong contract "Say whatever you want to say I won’t bother myself answering that fact remains we all talk because of ANC stood up for our rights "Ramaphosa was facing to be fired with Gordhan by President then but media publish that b4 it happened. Former president paused for a while "Ramaphosa is working hard to rectify those mistakes which Anc didn’t look proper so that show how remorseful you are I am saying those whom acted wrong and found guilty must be sentenced finish I am Anc member "I am working harder than you know my president say Thuma mina I raise my hand "ANC manifesto speaks to the point "Remember Gordhan when he says those people who are implicated are not just sitting down
Norman Rongee,"@Sandile Khowane dont you know that our afrikan leaders are selling us out to china
John Fagan,LYNN BROWN....indeed
Anne M.,"Yes Surname is Hoffmeyer - don't know her first name She is a commission advocate @Michael Michael "Yes And here he is 😃 "No I don't know how to spell his name - Matshego? Thanks @Risuna Manganyi "She's wearing a wedding ring Hi @Sofia Sofia @Desmond Masilela he heard you 😉 "@FLO NGCOBO Yes @Kapn Krunch I read somewhere that it was very low grade coal that couldn't be used in the power plants "@Sthakathi Khumalo This is explaining why the Gupta coal mines did not provide the correct quality of coal "@Andre Gerber Yes @Michael Wild So that it's on record when the Guptas mine's rubbish is understood. @Glorify Gumede This witness is explaining about the quality of coal which is needed for the power stations @Desmond Masilela My understanding is that this witness explains how bad coal can mess up the power stations - the Guptas supplied bad coal. "@Thando Nkutha Yes @Desmond Masilela Bad coal that wasn't up to the standard needed by the power stations @rohan barnard Lyn Brown appeared last year "@Thando Nkutha Yes "@Michael Michael Non-payment is a problem @Nelson Musoliwa 😀 "@Michael Michael In my area
Michael Michael,hi guys who is this lady?? Anne thank u from eskom?? Anne ok Makwa no ANC not corrupt. we need priest like Musi.he is not a leader if he can open a church will b fine. Peter individuals Derek but we cant use same brush Derek lets give them last chance or wt?? Desmond we are going to find out abou the quality of coal the Gupta were providing to eskom. Derek president Ramaphosa is bzy cleaning can u agree?? Pleasure Desmond Phyliss he waz powerless over powered phyliss u know wt i am talking about with respect not mentioning peoples name bcs badala. Coals the lowest grade. useless coal Mr Daniel know wt he is talking about. Thando is a shame For Melefe And Koko General manager "rohan not much.make wn Koko Desmond Lyne Brown.worse one Rohan that cade of Rhode is painfull bcz kids will now stay with no parents.their greedy father will b in jail.he is ruthless killer.y he didn't just divorce her. Rahan lets hope they grow in better.us parents sometime we make stupid decision bcz of the love of money. Rohan yaa Guys myb i am out of line.but pressure is needed for municipality to pay eskom.me and u pay for electricity.hw come the dont pay eskom. Wn u do fishing u always hoping for the big ones.but wn u catch small one u not gonna say i am not gonna eat u.here this guy making foundation for.Koko and his gangsters Ok guys y cant we buy direct from eskom?wt would b a problem?? Anne u are lucky
Singi Mathebula,the twitter engineer again😡
Andre Gerber,Koko will be very busy on twitter today like yesterday A note for Zuma. You are going to jail and die there for your help to bring this beautiful country to this point This man you now like a coal After today we would have learned more about coal than the Gupta's
sam mandebvu,"@Jean-Pierre Le Roux
Chris Welensky,@Jean-Pierre Le Roux That applies to the whole government! It was stated in the budget speech that SA government borrows R1.4bn every DAY to keep going. Think Escom is bad? We borrow in two days the total amount paid to the Guptas. @Briony French hehehehe
Viktombi,Until when are we going to sit and listen to this kind of corruption Koko should have been arrested long back I wonder what they are waiting for Mashego?
welton paulse,"Clearly eskom like many other SOE's dont believe in employing experts in key positions. They might as well have gone and employed robots
Smod Zid,"Eskom.. From being one of the top utilities in the world 10 years ago lol........ EFF will save SA? We'll be eating grass my man!
Thulani Bukani,Is there anyone testifying or they just giving us information?
Makwa Choma,I will be surprise if ANC get more than 60% votes Then we are definitely going straight to be like Zimbabwe No one will be arrested is long is ANC No we are interested in money being stolen not lesson of geology This commission came about ANC stealing our money Phoku ur not politically correct DA IS THE BETTER DEVIL Who on his right mind can proudly go and vote for thieves (ANC) "My worry is that South Africans are blind like Zimbabwe's we are building a giant call ANC who is becoming bigger than our country That day is when elections are going to rigged n people are going to killed because ANC WILL not want to leave power like ZANU PF There are only two parties now in South Africa that we need to test DA AND EFF "ANC killed n milked Escom now they come we solutions which they think we must trust them with Unbundling of Escom Makhosi stop talking about history PAC N AZAPO also fought for our liberation if we need to reward ANC LETS THINK of others
John-Basel Ioannou,"this adv is this koko she doesn't waste time
Hein Schreiber,@John-Basel Ioannou I know right
Lusi Gcwabe,Koko will come soon
mbuso sibisi,koko is making coffee to open his eyes
Diketso Moyo,Tegeta owes Eskom half a billion rands 🤐😮
Albert Noah,The evidence leader is cruising like she rehearsed. Excellent presentation. Geology 101. Everybody will come out hungry. Mesmerized by coal technology.
Neil Fraser,Exactly what does the judge do with these volumes of files he gets every day? Surely he can’t read it all?
Risuna Manganyi,"Mr Daniel Mashigo "Kate Hofmeyr holds BA (Hons) definitely @Dmitry Nikashin Pleasure @Robert Russell "Also note Pleasure @Sofia Sofia "From this (D. Mashigo) info """you know like'ehhh"" 😋"
Robert Russell,I wonder if she is related to Willie Hoffmeyer SC from the NPA? Wow what a successful woman..... well done Kate.. and thank you for the info @Risuna Manganyi "In order for power generation plant to work it needs a certain grade of coal expressed in Kllo Joules @Kapn Krunch ..it's the best idea you have had in 5 years.. I moved to CT 3.5 years ago... and trust me it's really like day and night between what was then the ANC lead local government of corruption That's the ANC for you......Kapn..... they have been stealing from us for the last 24 years Oh dear the EFF Troll is back..... Toni John.... block him people
Sofia Sofia,Hi All ❤ is he a witness or just someone who is talking process? @Risuna Manganyi Ahh ok Thanks @Sandile Khowane Thank you hun 57 Year Old man wins the R232 million Powerball ! IMAGINE I need to be adopted ! LOL I need a 57 year old power ball millionaire to adopt me ! @Felix Muyoba exactly .... And then there's me lol @Ntombethemba Manase - you can say that again ! @Felix Muyoba - I had plans for that money LOL Hows this pastor brining people to life ! 😃 @Felix Muyoba No man Thats evil ! @Smod Zid grass ! not even .... we will be eating each other ! @Chris Bard and then you get #justjoking @Kenny Mataboge = Blocked ! "@Myka'Al Daud ""Believe""" @rohan barnard hi friend... we getting schooled on coal no not really @rohan barnard its only been this guy and all he spoke about was coal Acting Senior General Manager – Primary Energy Division at Eskom. this is just an overview on how Eskom operates in terms of coal operations. science? @rohan barnard I think I failed this class today .... @rohan barnard I may actually believe you lol lol lol "The energy in coal comes from energy that was stored in giant plants that lived hundreds of millions of years ago in swamp forests "When these giant plants and ferns died "Most of the coal we use now was formed about 300 million years ago "As plants and trees died @rohan barnard i learnt more from this "Plants and other life forms "Coal was formed due to the compression of the peat at high temperature and pressure. As coal was formed from the remains of vegetation @Andre Gerber LOL even me @Andre' Van Zyl LOL even me "The biggest reserves are in the USA This means that there is enough coal to last us around 150 years at current rates of production. "Coal is a non-renewable fossil fuel that is combusted and used to generate electricity Because coal takes millions of yrs to develop and there is a limited amount of it @rohan barnard ..... lol ❤ "83 % of the total amount of coal produced in South Africa is mined in Mpumalanga. Coal is also mined in the provinces of Limpopo "State and is concentrated around the towns of Lephalale @Jack Sparrow awwwww 😃 lol "The five largest coal mining companies account for around 85% of all production. They are Anglo American plc South Africa is one of the seven largest coal-producing and one of the top five coal-exporting countries in the world. "More than a quarter of coal mined in South Africa is exported "look what I found ..... @rohan barnard South Africa's coal reserves are estimated at 53 billion tonnes 200 years ? how many year did we live already ???
Flomenthia Ngcobo,@Desmond Masilela YES! Did he say this was his first job? seeing that his been there for 25 going to 26 years now
Tshaba Tjemolane,Mashigo please pull your thing towards your mouth so that we can all hear you.
michael mbatha,"This lady asks what his qualifications are "Exactly Ngcobo. Technologist is probably a position he holds an Eskom 92% of coal consumed in Africa is by SA? So I wonder what the rest of the continent uses? are they cleaner than us?
Bafana Zondo,Clowns as always
Tsepang R,@Risuna you seem to be very well informed. Where do you get your intel from if I may ask?
Briony French,Google it never happens its best to just delete the politics blind people from the chat so we can stop being bumped everytime they move the political elements of the country want to divide and conquer the people and we all falling for it like fools. we should actually all not vote. gove the current government the middle finger. we should stand together saying hamba we are not voting until all these dodgey crooks are in jail. then once we know who is clean we can make a fair choice nope i love geology that wont happen the ceasing the voting i know too many bigwigs caught up in the problem... like vbs like everything else... then dont watch this. for decisions to be made the whole picture needs to be provided as in all cases state capture is everywhere. so to understand the how bad it is you need the education philip stop with your party bashing philip has been captured by an 👾 and philip is now the invisible man blocked. yayness
Dane hlasi,people its important that we don't get carried away by his articulation. these crooks know their game
Ntombethemba Manase,Am I the only one who suspects that Thando Nkutha is Matshela Koko?😊😊😊 😂😂😂😂 see? You sound more like Koko now. "@Sofia
Zolani Mnqika,26 years
Lwandile Radebe,tjoooo ppl should be arrested but let them testify first before jailing them "indeed Thando Nkutha
Amanda Bentsile,you know like I am cringing as his like you know like
Kapn Krunch,did you guys see that video of the mountains of coal in Richard's bay being loaded on ships and shipped abroad in December what I found funny is as soon as that video leaked all of a sudden there was no more load shedding over the December holidays😁 I pray that one day we regrow in strength as a nation my parents tell me of a time when the rand was equal to the pound we were an economic power house I'm voting DA in joburg I want service delivery like capetown amen robert I'm sick of paying tax into a gaping hole of privileged individuals who steal from our nation then turn around and blame us for it it's funny how people forget that julius was zumas right hand man he now is worth 6 million dollars and here I sit wondering which businesses he owns that this money came from
Melvict Melbourne,The money wasting contiue The coal contains rocks that damage the crushers You show me an honest cadre and I will show you chicken with teeth ANC is corrupt as they come. To say ANC is not but it is da membas is like saying it is the snake but not te head
benjamin sifundo,I wish to see people prosecuted especialy Jacob zuma
Wilfred msomi,WHY this witness is not speaking on mic?
Isaac Sekerayi,tea time 🙌
Iyobosa Festus,election has been cancelled by us government that are fraudulently us government has rejected Nigeria elections they are wisely fraudulent Apc are smart in lieing "why are they afraid to announce the winner  the election was not free and fair killing all over the states "Buhari was a worst manipulators in Nigeria shame on you us government said if he continues they will come and thrown him out from the assorock
AFRICA AZANIA,"we just comments nothing we do
Zack blade,"eff Only the eff can save south Africa and Africa as a whole 😢😲😭😭😭😭 eff eff eff eff eff eff eff Only the eff can save South Africa and Africa as a whole...
Eleanor Diplock,I think you only vote for EFF because you think you are going to get everything for free! You think it is bad now under the ANC? Watch how MUCH WORSE it will be under the EFF!!!!
Chris Bard,"vote EFF.......you get a free farm You are Khoisan ??? This land is Khoisan land EFF will fix Escom.......hehehehehehe B e l i e v e EEish....die cleva fair enough
Dams daily motivations Madamalala,EFF WILL Collapse Economy they can even Blackpeople from paying stop Tax
Kenny Mataboge,@chris....your forefathers screwed my ANCestors
Myka'Al Daud,Only a fool will belief all this negativity about EFF "kHOISAN r our brothers I don't belief lies n propaganda When the land is back then we can cease voting Afrikans let's be EFFicient "Afrikans let's EFFace racism Be EFFective in everything you do Take EFFort to rise Afrika "Truth is hurting  Some ppl believe that Satan is repenting and correcting himself. Any class test or assignment after this? Correction Makwa we r eating this elephant called ANC piece by piece "ANC pastor Alph Lukau resurrected a sleeping man Dr Makhozi Khoza told us ANC cannot be corrected is rotten to the core Only hard core thugs will defend the indefensible
Christian W,DA is the most diverse party lets focus on the enquiry instead of race and party baiting lets focus on the things that we have in common instead of what sets us apart focus on what units us instead of the latter they want to divide us "take a shot each time he says :""you know like..""" they need to design the system with the correct incentives which will prevent capture "take a bong hit every time he says ""you know like.."""
Sthakathi Khumalo,Couldn't they just go to Wits for this lecture or invite tutors from there haai suka Felix Muyoba Lols.. some of us avoid lectures for a reason "But really now Phillip Phoku Haai Haai what witchcraft is this wena!! Stop lying here Couldnt they not have brought Brian Molefe to give us his version of graphs.. hides and runs away Myka'Al Daud I am curious also hmm "Its not rocket science that Brian
Gert Marais,Briony there will come nothing out of this hole thimg.
Frik Brits,"@Felix Muyoba
Phillip Phoku,"Vote DA you will jobs The white person's extra responsibility will be to supervise the black person and the black person's extra responsibility will be to make tea for the white one. "So "Jack
The Vuka Experience,@Phillip Phoku DA doesn’t even feature in the conversation for voting. Lecture 😩😂
Jack Sparrow,SHut up @Phillip Phoku "@Phillip Phoku nope @Brandon Alexander why didn't jesus choose me? @Benny Bala The EFF make loads of demands that don't come to anything "@Benny Bala if you type ""eff demands"" into google you see pages and pages of things that they demanded "@Benny Bala ...and the EFF demand nationalisation of land @Benny Bala Don't get me wrong - I'd like to see a lot of changes. But the EFF should be more careful not to expend their political capital wtih crazy demands "@Sofia Sofia Oi you two
Benny Bala,@African Refugee What about reaction towards Racism? At times it's inevitable. What do we do then? The reality of it at a workplace is overwhelming. @African Refugee Racism is real. It's so overwhelming at a workplace. @African Refugee We have a long way to go bro. @Melvict Melbourne Lol!! @Michael Michael Ramaphosa is cleaning nothing. The ANC initially was opposed to this commission but the EFF demanded it. @ Jack Sparrow I beg to differ. @Phyllis Kumalo He was right there. @Phyllis Kumalo He pretended to be ball watching yet he had a few touches on the ball. Including heel extensions. @ Jack Sparrow EFF forced the ANC to speak about land expropriation without compensation which the ANC strongly rejected. Now it's going to happen. Major turn around. "@Jack Sparrow Constitution will be amended. Clause 25 @Jack Sparrow You are entitled to your opinion. "@Jack Sparrow If expropriation of land won't change the Black man's life "@Jack Sparrow Look before you leap
Jane .Blamire,Yay cartoons . love this We need to understand this stuff to understand how badly run our eskom is Andre we may end up knowing more than the idiots running eskom
Derek Main,@Thando Nkutha They were absorbed by the ANC - remember they merged "@makhosi nobhatyi Keep on dreaming - the ANC is so corrupt @Thando Nkutha So are you saying the ANC is a blacks-only party? @Thando Nkutha I have no love for the DA but I think you're wrong - those people are FF+ @Vusumzi Ngcoza Nah - I think the ANC is more like the lay preacher con-men - all promises and they just screw you @Michael Michael Why not? Tha's the excuse the ANC uses when it suits them @Michael Michael No #*&!# way! They've had too many chances already - that's why SA is so stuffed right now @Makwa Choma That day is already here "@Michael Michael I agree he's instituted some commissions of inquiry - some he was forced to by the PP and court cases but until the guilty go to jail "@makhosi nobhatyi Why not leave them? They are just a political party - if they stuff up @makhosi nobhatyi Dream on
PETER STAFFEN,Michael Michael​ANC not corrupt.. what a joke
Mfundo Veerasamy,THIS GUY KNOWS HIS STUFF
Wildthing,why did he not just Google it and play the YouTube video on how coal is mined Thanks
Brandon Alexander,Don't play the Fool with Gods Sevant u will face the Consequence u guys are making fun of Jesus n his chosen ones ' stop it if ua a preaching n ua a preacher u should know tha Jesus said u will do mighty things
Jean Moba kumbikumbi,"So 
Vusumzi Ngcoza,DA and lukau same mixit group
De Mart Ramas,Vusumzi you crazy man
Glorify Gumede,"bafwethu ngiyabingelela. kwenzakalani lana ngiyabonga bafwethu. lensizwa kodwa ibuka njenge gcokama nithi isebenza emalahleni? anithule ngilalele lomlungu yena uyini? "ngiyezwa lensizwa kuzwakala engathi iwugcweti kulento
Phyllis Kumalo,Cleaning what of he was part of it @Michael Michael Where was CR in 9 years back @Bridgeett So what is he cleaning if i may ask So hw was out of corruption that he saw was happening nd keep quit So bcos the media say nothing about him nd u bleave that
phillip van rhyn,That bad coal damages the boilers!!!
Phindile Motaka,hi mr zondo
rohan barnard,"Hi everyone! Who is this man? Sorry Thanks @Desmond Masilela and @Sofia Sofia . Hi @Sofia Sofia !! I missed a lot today 😣😥 "That's a relief @Sofia Sofia 😀 So what is Daniel's role Lyn Brown should also appear before the commission. She was the minister back then when the corrption took place @Desmond Masilela If I recall correctly it was indeed Lynne Brown @Anne M. thank you! I haven't been following the inquiry daily. So I missed quite a lot 🙈 @Desmond Masilela you are also following the Rohde case am I right? @Desmond Masilela what's the latest there? Also missing a lot LOL @Sofia Sofia we are back in Natural Science class.... 😂😂😂 "@Michael Michael yes "@Sofia Sofia 😂😂 Coal is formed over millions of years from the decomposing of dinosaur bones It is also not a renewable resource 😛 @Sofia Sofia I kid you not! My partner is a Gr. 5-7 Natural Science teacher 😀 @Michael Michael we can only hope for the best for those poor kids. 😞 @Sofia Sofia that's the long version there! 😂😂 That's one of the evidence files you are typing here 😂🤣😂 I am in a lecture now about coal "@Sofia Sofia correct "Candlekom should move away from coal Even solar energy Eskom relies on coal fired power stations to produce approximately 90% of its electricity. Eskom uses over 90 million tons of coal per annum. @Desmond Masilela I can agree with you on this adv. She is organised @Sofia Sofia see! I'm clever! #thankslovey ❤ "@Michael Michael that is exactly the problem we are facing. I have prepaid water and electricity in my house Are they transferring that money to the municipality? Are the municipalities paying Eskom? Sure doesn't seem like it Oh wow @Sofia Sofia !!! And then we heard Candlekom saying there's no coal left!
Lebo Nchabeleng,Zondo seems to be lost like me today
greg tau,i have a feeling it is unisa law students who are commenting here.
Andre' Van Zyl,im actually enjoying ur lesson Sofia Sofia
Elijah Goredema,ZESA and ESKOM same whatapp group
Elneamo,rollout prepaid no pay no electricity.
Lucky123 Thwala,lendoda ibaqedile abenzi b amanga.
Sebation Nantsika,Why are we not buying electricity straight to Eskom?
Nakai,!
