author,message
makhosi nobhatyi,Mhmmm wow proceeds going hot ppl? I just get in now Zuma faction are you still saying utata has nothing wrong he did? Where is the NPA arrest Majola They study how dodgy laws and bank regulations Majola is present "We must thank Ramaphosa and his administration remains unshaken fight this evil act "🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ safa nkosi yam "@Peter sant if ANC is not fixing the party @ Peter sant makaboshwe Zuma and his cronies Thalente Myeni did recall anything yesterday now there is evidence today by mr X revealed his company received money "If you remember Zuma’ s wife back 2014 and 2015 received money unlawful which she never disclosed "I said Africa let us unit really no one should come across fool us about he is innocent Mr x will get amnesty
adrian albertyn,Why cant we see the intepreter?
Mthiblozah Raleopard,I want to see the interpreter
Peet Venter,"Interesting that in isiZulu (and in isiXhosa) the word to ""confirm"" also means to ""tighten"" something."
SOTECK,yesterday they were showing us the interpreter The poorest of the poor are starving...hospitals are inadequately supplied with staff & medicine while millions are paid for doing nothing Flashy cars
Abel Matshidiso,@See Earth indeed they also need t b investigated
HBWorx,"Bogus legal team Tea and gossip commission "We need TRC 2.0 The group of people committing treason in the name of apartheid bosses must be hanged.
Dominic Przybylski,Money is a store of social power. People do things for money. @See Earth Hope is based on honesty. The only person most likely to be honest with you is yourself. That's why it is so important to recognise individual over the collective. @See Earth This commission shows how little of the right thing is done. It confirms the lack of light at the end of the tunnel. This is just the tip of the iceberg. @See Earth and what are we going to do with what we know now? Prosecute a handful of people and replace them with a new crowd of political criminals? @See Earth There is no cure possible without a complete change of social culture. @See Earth We live in a country where meritocracy is a dirty word. "@See Earth ""Mr X"" has asked for this limited anonymity because he knows that the majority of the voting public are not interested and will remain unaware of these revelations." @Roza essack You assume these people have a conscience. The only people who have taken Dudu to court are OUTA. Hawks and NPA missing in action. "And we have such a clueless or corrupt billionaire President that he was ""shocked"" by existence of state capture "The entire state apparatus is corrupt @Oscar N The cost of this enquiry is peanuts compared to what is stolen by members of our SOE's every week. @Oscar N Definitely. @goo breen Ubaba doesn't know. He doesn't understand numbers. @TG Swartlane People in EFF/ANC call her a privileged white land thief and a member of white monopoly capital. @TG Swartlane Cadre deployment. The whole thing is not caused by a single person. It is caused by the soviet-inspired policies of the rulling party. We have totally disfunctional law enforcement so in this country crime pays. @Zeekat Heh! One of the biggest crooks is Ace Magashule and he is the most powerful person in the ANC. @Loyiso Hangana It's the beginning of a plague which can only be treated in Cuba or Dubai. We are about to get a plague of political illness and amnesia which will make the corona-virus look insignificant in comparison. @Person of interest Lobola isn't an option. Kate is not in the slave market. @Person of interest Obviously. @Person of interest The only things I know are the things I know. I'd be interested to meet someone who knows what he doesn't know. Are you one? SONA debate... I'm sick of listening to politicians I wish we didn't need them. I'm hoping that we will be able to replace them with robots. "Interpreter is pretty too
Mary Selosebe,people are corrupt
Tandie3185 Dumako,IS the any real thing or money by Mr Majola accounting for wok done yhooo imali ezingaka phooo zipuma ngendlela mnyama ... i cant wait to hear what he has to say for him self ... hay betuna!! Mr Majola = if corruption was a person Ms Hofmeyer can you give us a total amount of what Mr Majola stole through his bogus companies! am sure its close now to a billion Now Judge Zondo you read my mind lol...!! 😀😀 i can Ms Hofmeyer say Amabhubesi amancane lol @Zeekat she too cute and clever to
gavin dw,most of the money apparently was going to dudu myeni and the zuma foundation
James Godloza Godloza,@peet venter lol not true qinisekisa is confirm qinisa is tighten
Peter Sant,@makhosi Nobhatyi.they will never agree . ingaba abantu bakazuma basathi uyasulwa u Zuma? there is no reason that can be accepted for Zuma to commit such crime.i m saying this as umxhosa omnyama. we can't make excuses about apartheid.yet Zuma is killing his own black people. that is nonsense. @bilderberg group. .Zuma killed people when he looted their money.young people need free education money is gone with Zuma and myeni. @Mthokozizi I agree @mtokozisi we must just support president CR in fighting state capture. @Mtokozisi Baleni.he is a better dog now myfiend . @filiessa EFF is product of Zuma..if like hypocrite then you can vote them. @amthokozisi Baleni.we can't leave the ANC because of Zuma.we must support president CR.because he need our support. @zeekat.they must payback the money. @sthakathi khumalo.thanks
Fana Nkosi,Carl no Carl niehaus economic revolution looters if this is economic revolution then we are doomed zandile GUMEDE boys leave microphones man stefanuti stocks white company same as gavin Watson no one is clean myeni company i agree with you black people dont belong to Zuma
Sherwin Peters,the Zuma Foundation is a front for laundering looted public money I'm I correct that Mr Majola hasn't testified here yet? thanks @Anne we need popcorn for that death threats the myenis
BlitzKat,@clive wat did u expect from comies? they should execute Zuma and Malema for coruption majola's mask legend of zelda chairperson isnt firm enough.. he should have punched Zuma when he had a chance "@Oscar sorry no they can slap zuma but not take his muney without all dem peanuts SA is a 3rd world country 110 DEATH PENALTY FOR CORUPTION with dearh penalty coruption will be over SO FAST you'll forget it ever existed @Pastor J krugersdorp killer hurted a few people!! ZUMA HURT ALL DEM PEOPLE AND SHOULD BE SACRIFICED ACCORDINGLY THATS WHY THEY SHOULD EXECUTE ZUMA SO HE CAN HURT NOBODY ANYMORE @person of interest yes zuma hurted everybody and therefore should be punished by death there is no point in all this we need a militairy tribunal against zuma and death by firing squad @person of interest coruption exists because it is unpunished. let it be punished by death and there'll be no coruption witness is invisible witness is under the table @CAROL CUZ DEM PEOPLE REKT UR COUNTRY AND KILLED PEOPLE THEMSELVES "yes only death penalty can solve this problem @fielies wat is wrong with u? that is not a punishment @Pastor J are you against death penalty? @Fielies yea we must have strict rules instead of hope THIS WHITE LAWYER WOMANS IS CUTE WHO AGREES? WHO SAIS WE CANT APPRECIATE KATE yes she's a joy to listen to surely the invisible man can speak English? ZUMA HAS ALL THE MONEY @Firas Aziq I DOUBT IT "ARREST IS NOT ENOUGH @Firas Aziq ur a bot @Erika Bown she is not real it's a bot Majora's mask "@Pastor J firas is not real it's a script @Sthakathi Khumalo hahahaha "@FieliesSA haha Legend of Zuma SONA DEBATE TODAY TOO? Y HE DONT SPEKK ENGLISH? @Tholithemba Ntsele neither are u sofa broke @Tholithemba Ntsele dream on "@Tholithemba Ntsele u wush u were in Europe
Peter HARRIS,And the poorest of the poor are living in shacks it’s a crying 😢 shame
Elvis Malakoane,osca N there are people who wanted to Nationalise SARB now they see it is loosing momentum now they resort to state bank because once u have SOE as a ruling class you can control it for money launder laundering
Wendy Greeff,Parlement decided that no action will be taken before this inquiry is finalised and a determination has been made. Sub j applies. We will not see any action this year. Parlement will not allow this. Our courts will be overwhelmd with litigation for years to come. Mils of our taxes/money will be further depleted in this way
thabo ndlela,what was Majola doing with so much cash ? You dats too much
digitalemotionfilms,would appear Mt Majola needed lots of noola
Andile Madondile,SA is very Corrupt once and for all yhooo kunzima at TG Swartlane he is afraid of being assassination
Solutions SA,Mr X was too compliant Can't wait to hear from Majola mthokosizi baleni... Modus operandi of criminals Thulani Bikani the interpreter of today is spot on mtokozisi baleni only forensic reports will help us bongile Sango yesterday's​ interpreter was worse compared to this one bongile sanko if she is then she has improved a lot from yesterday Every witness will want to be anonymous from now on pheladi lamola 😂😂 No no Yesterday she almost adjourned the commission.... Pheladi Lamola I'm pedi too Pheladi Lamola Yesterday she frustrated the chair and the witness and personally I was irritated Thieves.... People just go all out to steal from us
Mvuyi Mpithi,MR MAJOLA????he's wet on his pants right now.... lions
Thokozani Nelson,who is this guy
go breen,o kae majola? is majola testifying vaandag? let me get some popcorns ubaba's web of corruption is everywhere whats zuma ubaba net worth so far? all of these guys testifying against ubaba's team have been given the ultimate warning and his mother "the state must ensure dudu remains in the country ms myeni would make the most corrupt woman in the world its all happening "@Firas Aziq  "got my popcorns mr X was a money mover was he not getting any benefits?
Kwanku Tokwe,Mr Majola😲😲😲😲 🤣🤣🤣🤣🤣 young lions
bilderberg group,yonke into ithi Majola who is mr Majola @Peter Sant Thini nsizwa? Uthini* @Peter Sant killed how?
Person of interest,Majola and his cohorts found individuals with businesses and used them. 😈 Evil Thank you judge. You and Ms Hofmeyr deserve the highest respect. "Pastor J Zeekat is too extreme though... "Zeekat "TG "Dominic "Roza Just pulling your leg Dominic. 🙏🏾 Listen to Ms Myeni getting money direct from Mr X LISTEN TO EVIDENCE Now you know why witness is scared witless! Judge is never confused Roza "Pastor
Thulani Bukani,We love you Chairperson And we support you Ms Interperator
mandisi ntauzana,My people do we know why is the identify of ubaba uMBUKENI is withheld? because everyone who is involved is known to him??
Chris Welensky,Problem with this commission is that it will only report about it's findings once all evidence has been heard. In the meantime all guilty are spending their loot when we all know they are guilty! hos Krugersdorp Monsters should stand 1st in line for the hangman
TG Swartlane,I like Hofmeyer Why is the guy anonymous? What is he scared of? Who wants to kill him? But his voice is not distorted though? He could still be recognised Who’s the big fish in all these web????? Who caused the whole thing? Hmm 🤔 😂🤣😂 Talent Myeni must be arrested 😂 Under what? Amabhubesi amancane 🦁🦁🦁🦁🦁 😂🤣😂 Is Hofmeyer married ? Because 🤔🤔 😂🤣🤣 @Allan order comrade 😂🤣 @FieliesSA please withdraw comrade I agree ☝🏽 @Zeekat that’s why I’m taking her 😂🤣😂 Thanks Fielies I used to deliver the cash in plastic bags Dudu got the money 😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳 But she said she didn’t have any Firas Aziq futsek Remain calm I think Hofmeyer understands Zulu kancane That’s sexy😋 Mceleni khuzeka 😂🤣😂 Mpho back off Zondo is hongry We adjourn
Jessica Nongile Malenga,where is he? anonymous why???
Paul Buchel,"@TG Swartlane "WOW "@Stronger together
Erika Bown,🤦 "They explained yesterday that the people who are implicated will know who he is and he is ok with that "however @Stronger together 🤚 @Firas Aziq No wonder you broke up... "lol
Loyiso Hangana,"my point exactly...they knw whos Isibonelo cc "So funny @Dominic...Oscar material
johannes galane,Thieves can't speak English.....
Diana Sekatane,"the picture of money laundering
Carol Mathebula,WHY ARE TALKING ABOUT KILLING PEOPLE ???? HELLO
Ayanda Kleyi,This is why DUDU MYENI ZUMA is so SICK LIKE her HUSBAND JACOB ZUMA lol that's isiZulu for You Talk about being thrown under the BUS
Allan Appiah,Ms hoffmyer is a snack
Mr Mpho,sips tea the Interpreter doesnt Miss a beat shes fluent on both her voice is soothing and healing "@Sthakathi Khumalo intsha ithi uyi ""hater""" 😂😂😂😂 @Sthakathi Khumalo haai ngoyavumelana nabo mina ngiyavumelana^^ beka right😂😂😂😂 my home girl ppl from my hood speak like her ikhuluma iqiniso ngowami umbono ubugebengu Mr X oksalayo uMiss Myeni oyebile owebile? beybuka shem azange bayithinte ok sizwile anisiyeke ngoHofmeyer geezzz🙄🙄🙄 time dribbling the thirst is real drink water guys just because he want to speak or khuluma @Tholithemba Ntsele being in England is not a dream nami ngise Ngilandi
