author,message
Magugu Guguda Ngcobo,@Desmond what is wrong with this advocate? @Desmond 😂😂😂 @Desmond what is wrong with her? @ Yose human@ the triabilist fool is back Mentor has wasted the commission's time... her evidence is fabricated Tholithembe how am i lying? "Tholithemba if you r listening from the expect investigation "she is a liar parliament of Brazil 😂😂😂... kubanjalo mawuthunyiwe she is a lair... she needs to tell us... who deploy her to this commission and how much she was paid let her speak more so that she can contradict herself more she doesnt remember the colour of tiling I remember everthing i did Tholithembe indeed if you did your research you will know female is Nomagugu... still exposing ur stupidity your mother will dispute ur statement Tholithemba The only thing left for her is to surrender her liars Send the wall to Jail 😂😂😂 walls of Jerico 😂😂😂 "Wall She is angry now 😂😂😂😂 the wall is not completed She was never there...She was paid to testify... 🙇🙇🙇 which means the whole house has been renovated... i can see the tree walking on the street @Mike i agree with you... based on this evidence it a launge now and the Wall wall😂😂😂😂😂 Walls of Jeriko SABC She want to read now...😂😂😂😂 There is something wrong with this woman She needs to see Bhushiri😂😂😂😂 Indeed 😂😂😂 How r these rings helping us? Anne.M@ but this woman Vytjie is a lairier
Frederick Monyepao,Today is just a mess nje....
John-Basel Ioannou,here face says a thousand words her cuban cigars..lol she sounds like arendse can she ask a question "and must  "is she trying to prove that she was at the compound?If so y didn't they just track her phone where is going with this questioning? she "thanks no clue welldone Mentor i wouldn't pay this woman R50 per hour "I
funicanz,"@Desmond Masilela  "Miss Sello She isn't sure with her numbering as well. "Someone shoot me the next time she says: "" BUNDLE""" @Lebo Pie haaaaaaa steps steps...
Malebo,My leader. What is wrong with this Adv Video's have numbering also tlhe. Mme adv Annexures Modimo "If I was the witness "Yes Russell she does not answer the question Tjoooo weee "She speaks while the chair is speaking So true Why is the chair tolerating such crap from this adv We know its not a trial but she should be professional they should have starved her at lunch time. she does not deserve any food haha the adv's legs "Thando Reputation is always important in this profession. I would have skipped lunch and corrected my documents. Really. Staircase or steps Language is becoming an issue in this irrelevant discussion Adv is trying to put words in Mentor's mouth. and Mentor wont have it don't you want to check adv why is Zondo so sensitive about Video's. he is scared that Ramaphosa might be implicated. haha He will deal with her later. she wont get away with it What was the point of the inspection in loco when there is still no clarity to her story. "Zondo and this yes haa 1 house Sorry Mme She understands nothing Exactly Zondo This adv is the problem Mentor is bound to be confused Wild goose chase and I am tired. Hahahaha She is captured this one exactly chair please save time E ya mme mentor. "Yes Yes Thank you chair
Robert Russell,Incompetence at it's best ADV and Flakey in the same pot This is like watching the paint dry on the walls was it a black wall or a white wall...???? Duduzane...sent the left over bricks from Nkandla for this friken wall Flakey is a crap witness...youh..... Jerrrrrrr....she is a great Architect listen woman....
R R,really this woman
Joseph Nkadimeng,Reversal of the Unfortunate Advocate?
Thabani Mthembu,What must I drink or eat to have the chairman's voice ?
Rob Weightman,"If they go any slower
Bongani Sondlo,dumelang
Zolani Mnqika,"Ms Mentor or This advocate .. who is the witness to answer for the captured ...Chair can questions be directed to her  Yes direct question to the witness ..thanks chair Advocate hayi hayi msut sit and observe Advovo order Thando @Will123Ben 😂😂😂😂 "Someone must assist me what will this information assist us  little angels🤔
Dismond Nakanyala,allow the woman work she get there regardless off her less efficiency
mandisi ntauzana,How is Vytjie doing "chair must be paid double "Must pay him more
Van Lier Dreyer,adv qualified in cuba
Thabiso Maseko,"vytjie looks like she needs a glass of
Zanele Lukhele,🤦🏾‍♀️🤦🏾‍♀️ Iyooh the advocate defeats me 🤦🏾‍♀️ 🤣🤣🤣 Mr Zondo doing two jobs now This advocate is the witness akere 🤦🏾‍♀️🤷🏾‍♀️ She is telling the truth and yes they have money changes can be done overnight 🤣🤣🤣🤣 When?? Ok let’s bring in more evidence instead of confirming the current 🤷🏾‍♀️🤷🏾‍♀️ 🤣🤣🤣sofia sofia
Epnet Streaming,This is a circus and has nothing to do with the witness Problem today is all is nothing and nothing is all that has been going on. Four steps 3 houses 4 walls number 7 and number 5 whew I remember it clearly Who is leading the witness? I think it is the witness herself?
Sibonelo Xulu,we won't entertain your tribalistic lies..
Sthakathi Khumalo,Wrong English haha Relax staircase or stairs kuzonyiwa lapha Steps lols I can't stairs or staircase "Guys stop acting like you are the best leading in evidence.. She will get there "As for pot plant "I want to see the video Thank you chair In bRAZIL NOW IN Italy now 201 with who?? Hebanna she enjoys toilet ting How come she doesn't remember who is Atul vs Away??? Ajay lols lie detector hides and runs away Zondo tired haha "ZONDO keeps breathing Steps and stairs hehe POT PLANT HAHAH I have been waiting for this one haha But you remember toilets ??
Puseletso Loape,Can we call it a day staircase vs steps
Gxobilahle KaGandaya,"Zulus are hated tjooo...all the big English just to highlight hate for Zulus Omotoso and Bushiri If English runs away...use hands I thought they meant that Mentor is a mentor
wandsile mbabalo,Difference between staircase and steps come on she very accuarate
Enrico Coleman,Stels s Staircase vs Steps 😂
Musa Kgoete,wat a shameful claim GUYS....WHY IS SHE TESTIFYING TWICE ?? "@Anne M. ...ok...basically @Yose Human ...why do u hate zulu people @Anne M. ...ok....this thing is boring...all the millions spent here could be used elsewhere @DJ DJ ...define 'THICK'
Sdudla Sengingqi,😯
Anne M.,@Njabulo Maphumulo Please block Yose - he's a troll trying to stir up trouble. "@mandisi ntauzana yes "@DJ DJ yes @DJ DJ Saxonwold "@Musa Kgoete Apparently she looked up one of the people she claimed was at the meeting and when she saw the photo @Musa Kgoete named the wrong person @DJ DJ I think it's the main house "@John-Basel Ioannou As they did with Agrizzi's testamony @Notshi Maronza Bee I agree with you @Nduna Hlongwane 😀 @Wallace Mandimutsira In Dubai arranging a R100 million wedding @Magugu Guguda this is the Gupta / Duduzani advocate trying to split hairs and question Vytjie's previous testimony @Bronx Wavy Advocate or Vytjie? @Magugu Guguda Ngcobo I will wait for Judge Zondo to decide.
DJ DJ,is she discribing the gupta compund @Anne M. the house or the flats? @Anne M. i know the have a house a block of apartments. I have been there they so a saxonwold there is the main house and then a set of apartment SHE LIES Why would you need ballastrades on a boundry wall Really she is so thick there are electric fencing on the boundry walls what about the tree REALLY THIS ONE IS SO THICK NO show the pictures 1 main house and some apartments 6-8 bedroom apartments There is no boundry. Its two seperates stands and built apartments show the picture see i told you the bought the stand next to the main house Now she is confused That house had a wooden ballastrade on the staircase protery 7 saxonwold is a small block of apartments "Thats in 7 Saxonwold Just asking what does this have to do with state capture they called skylights Is she a building inspector if so please help us she is using details on different properties
Eslon Eslon,I haven't seen advocate Maleka in a while. where's he?
Fikile Khumalo,"My English has ran away from me
Phindile Panky,So much we will see here realy Looooooool Zondo commission carry on
Ron Burgandy Esquire,Lady speaks like she is doing an oral presentation for English first language. Grade 8. 🤦‍♂️ Hey guys what did this lady do. ? Haven’t been here for a while Lol guys switch on closed captions 😂😂😂 @Dimakatso interns are in charge. We not gonna see javk Lol what did zondo do Blompot 😂 She needs some milk I miss advocate Paul pretorius 😢 Hey Antoinette Heeee exchuz mee 😂 Notshi quit spamming man. Dj she is s mentor lol Lol reading from the dictionary are we notshi 😂😂😂 Lol you reckon she got plans of the house on her body @Jackie😂😂😂 Lol toilet again lol Lol she must live toulets Lol African is on fire today Lol will give you list detailed information about toilets She saw toilets lol Where is the advocate Lol African 😂😂😂😂
Dank ink,will the racism ever stop we will always fight and retaliate forever on past but we can have such a beautiful country its so scary to know that our highest parties of the country and the highest ranked officials are not trustworthy and don't deserve the position they currantly serve its a shame disorganised and corrupted parties should fall # false leadership must fall I know young kids that speak smarter and pronounce words much better then the speaker on our commission shame we will remain always in battle and false hope until the old racist idiots die or face time for being so selfish to humankind
Will123Ben,did the balustrades cause the Guptas to become corrupt? Why are we talking about these balustrades? was this visit before or after weed was legalised? what kind of weed makes you see 5 houses when there is 1? 😀
Nomonde Dr Nolutshungu,Yes! “... I’m getting tired”.
ThembiT20,What is happening here? i feel like we not getting anywhere Can we get to the point please They obviously renovated... Now we must just video-rise houses when we visit LOL WOW🤣🤣🤣🤣 Maybe she went there many times and not once
Joseph Chatu,vh
Mzwanele shange,this Mentor woman is confused 😕 I've just seen on my TOP of the range map here at my compound... saxonwold has huge houses with huge firepools and massive tennis courts who does this adv represents the state or what.... what a useless adv this is...... the adv is making a lot of noise yet no sense and nothing tangible
Jackie Ramaphosa,we also wana see that map will confuse mentor mentor calculated the steps Mentor is very observant lol "Mentor is the ""michael scofield"" of South africa chair...remembers every detail" lol Ron she has a unique mind she seems to remember alot about toilets "Chair is missing the point please show her the boundary wall now we getting into gardens yoh the great wall "after the wall we still haven't discussed the pillar...so we have the whole night
Dimakatso Tshinaba,we not allowed to see? #5 saxonworld drive I'm getting tired!!!!
Lolos Mccall,i want to see bathong
Lesego Khumalo,Picture please! Guptas changed the steps! You say black.. .I say grey lol @ Zanele...I agree be rude! fake gold...lol @ Maseko...Agree! Zondo is reading my mind... How can you remember so much detail from 1 visit? I almost forgot about adv Sello ... Why is judge so keen on the statement? Can someone get adv Sello a chair? The purpose is about to be revealed now... nooo She wants to entertain the chair...lol
Hlofonique DeViNe,Zondo is confused Wild goose chase 😂😂 Hai this all sounds like a new house Where is this going😂😂😂 Are we still dealing with houses🙄🙄🙄
Sofia Sofia,This lady needs some SUGAR ! YES TELL THEM MENTOR ... YOU KNOW BEST .... NOT There is no POINT ..... April fools im really getting tired of her a day wasted thanks to this advocate and solid evidence may have been wasted too incompetence is the answer here ! @African Refugee this is not even sad man ! I feel given the right adv we would have gotten some crucial info and this POT PLANT would have caved in ! @African Refugee member of the LOST WORLD THERE THE INTERIOR DESIGNER COMES OUT u in the wrong sector mama ! LOL JOKES MAN JOKES TWILET @Hlofonique DeViNe its going in the toilet I wonder what article News24 is going to write about her today ? TOILETS ???? she says TOILET she switches off light on no one home mama! this mama is chasing her own tail ! she discovered she was A POT PLANT WHOEVER IS READING THIS PLEASE CHANGE THE ADV TMRW PLEASE ! LOL WHAT IS THIS CAPTURE ABOUT NOW IM LOST ! IS IT ABOUT INTERIOR DESIGN OR CORRUPTION ? anyone travelling via William Nicol traffic is horrible ..... load shedding ! IM SOOOOOO LOST ! I WATCHED ALL DAY AND I STILL DONT KNOW WHAT HAPPENED HAIIIIIIIII MAN I GIVE UP CORRUPTED WALLS SEND THE WALLS TO PRISON GARDEN IS GUILTY SEND THE GARDEN TO JAIL SEDN THE TOILET TO JAIL SEND THE POT PLANTS TO JAIL VERY NAUGHTY WALLS ! LETS PLAY ROCK PAPER SCISSORS .... WHO KNOWS THE WALL BEST !!!!!!!! "SO THE SAYING IS TRUE ""WALLS HAVE EARS""!!!!!" WRONG PROFESSION MAMA ! U SHOULD HAVE BEEN IN THE CIRCUS ! O DEAR LORD ....
Yvonne Morudu,this woman is useless
Myka'Al Daud,Mentor passed at no.5 but never enter this compound b4.
Nduna Hlongwane,#IamGettingTired and I've just started watching
Vuyokazi Kadalie,#ImGettingTired 😅😅 What's going on? I just joined. Adv Mentor!!! I think Mentor should question herself 🙆🙆
Ratibu Mathekga,... eish my data... what's the core of the question 👀
Mr Tee,we want the truth it's not about who she represent vytjie has already been rude to the advocate she's gona make sure she feels the heat
Phathu Maqavana,Missed until now. Is this cross examination😕 This Advocate is embarassing herself 😂😂😂 She is being taught how to cross examine by the DCJ
Mphumelele Sian Mbende,wheres Pretorious
Eugene Ntela,now Zondo has to clarify every question this lady puts to Mentor... ai yayaya she puts about 20 questions in one sentence this lady is making us look bad does the law prohibit renovations during investigations? ai "chair please save time and conclude that the house was renovated
Themba Selane,Ive been here for some time but have not seen any progress... its a simple question ...
Maseko Sakhile,What does this advocate seek to achieve? She is sorry now. Try again what adv Why were the stairs changed people develish this Guptas are "Now if people call you to meetings
Regardt Basson,all bought with stolen money who cares for the amount of stairs hello @Antoinette Meyer off course the Guptas changes the entire layout they knew this was coming exactly @Pitso Mosetlhe especially if you stole as much as the Guptas have lol they will change it annually murials pmls hahahaha jesus
John Wilson,what is she trying to establish...
Tich Ziny,Am really getting annoyed with this advocate
Mmapula Mothapo,Adv is talking too much instead of giving Miss mentor a chance to speak and give account tjeeeeerrrr
Antoinette Meyer,sound?? hallo everyone fake it till you make it hallo Regardt
Thembisa Odendaal,"looks like they are determined to discredit this witness 
Michael Michael,can we trust the old lady?? ok eff wt a joke efff never jackie ewe Eeeeeeffff wt a joke African correct Dj no y?? African yes.with 50m debts dj she wz there better toilet dan bedroom mama Mentor bravo She refuse to be instant millionaire drinking coffees khumalo his job African yes Mbali dont think so.they were sent to steal. tell us more More dear lady tjooooo u too stop it yaaa Ntsele correct go on mother stupid lawyers Beki Malema with us yes
Pitso Mosetlhe,properties get renovated all the time whats the purpose of this time wasting questions "bottom line is that Guptas got first hand information from the NPA they new about this they manipulated fright records "they manipulated google earth maps. they bribes the investigators flight records
Petrus Father Mnguni,They renovated the house
Hennie Lombard,su
Flomenthia Ngcobo,Iol very weeeel
Ayanda Kleyi,Geez Vytjie is Matsha student Congruent Maths
Thandikhaya Helebe,heheheee So the house was renovated lol confusion
Thembeka Mteti,haibo was she there for vacation or what ? yhoooo uyalaqaza moss !!! exactly chief!! heeee parliament is parliament cc ...we are talking abt the house!!! heeee hey cc pls its not abt how you like beautiful things heheeeeeheee .. yhoooo ntwereza ngk so you memorised the house!! haimaan umama ubhidekile ngk may be she's tired !!! yes chair when did she prepared the statement ?
Tito 2000,the only consistent thing is the house is still in saxonwold everything else is a mystery the mosaic are in dubai
Sibonelo Mathenjwa,When she saw the menu she quickly went to empty her belly to the toilet
ARTS TRANSLATED MULTIMEDIA,now she seems insane because lots of her evidence is tempered with.
Gabisile Mabuza,it seems according to Mentor the Gupta was rebuilt since her visit in 2010
Mbali Buthelezi,"amanga awakaze ahlangana neqiniso iqiniso lizovela zibanjwa kweziwudlayo uthunyiwe !!!!
Ken Fer,this woman is a lier too much hospital
Hlony Mpele,"Mrs Mentor. Mrs Mentor Aseblief tog
Oreabetse Sebitloane,This is embarrassing @zolani I was wondering the same thing
Thuthukani Nkosi,our time is being waisted here
Similo Radebe,😂time ms Mentor....sifunani eBrazil
Thami mdluli,Something is not right ngalomama
Siyabonga Dumile,who is the lady? "all i hear is wall wall wall pillar pillar pillar "WALL THAT WALL THIS WALL WHAT WALL WHEN WALL HOW SHE WANTS TO READ A BOOK NOW 😂😂😂😂 BLAA BLAA BLAA
Bright Zishiri,they added steps hmmmm 😏😴😴
Moffet Mohale,This lady deserves a BELLS...
Isaac Wren,Hello From America We Support the EFF Undited States Of Africa / Africa Must Unite We are at war here the Media is Attaching Black Men On a Large Scale in the United States just look at the Main Stream News they lie on us !!! Okay brother we have the same problem too many sale outs here !!! True brother How can I help you with your problem brother
Z D,she is corrupt she is doing the political dance\ dancing around the questions i hate her for this boom\ explosion she is a liar we all hate her ntsele @Tholithemba Ntsele i see u
khanyiso mathe,This Mentor lady is a liar. i wish she should have been subjected to a lie dictator Zondo you are right! How does she forget the route shet took on a return leg from China but remembers the finer details in the house.
MASIPA ITUMELENG,she is not lying per se... just adding water to the milk "The evidence must be tested... and tomorrow she will be cross examined
Dembe Doyoyo,mentor Ajay gupta
P JR,"Google photos of the Guptas house
Lungelo Dlaba,Udikiwe finish now lo mama
Beki Mhlebi,"This is waste of tax payer's money A liar is a liar "EFF is going to win this year "we will start with number one "leave the wall The wall of jeriko leave the wall alone tell us were you captured "This fat cats are liar
Soulscene_SA,Dzi kho vhuya eh Kanti which wall is this? 😂😂😂 🤣🤣🤣🤣🤣🤣🤣
Ntokozo Cele,is the house also implicated?
Thabo Moloi,Are Guptas still an issue though in this country...
Wallace Mandimutsira,"guptas were very poor in india DAY WASTED WHERE ARE THESE GUPTAS/
Mhlanguli Dlodlo,"Hello folks
gadima sekele,indeed
Simon Rams,Walls and corruption corrupt walls which one is it? How much is the wall?
MIKE DURBAN,Ground Wall Day.... Mmmm....The wall always changes colour....... Ummmm....the wall money Eeeeesh....all the walls are corrupted.. Gardes walls... Garden walls... Maybe a wall architect..... Maybe the walls can move..... Mmmmm...maybe the pillars and the trees can move..... The Wall of Africa....maybe Yes....maybe the house can move.... Gupta's can do anything...ne Maybe they all watch the Home channel... The Wall of Saxonworld.... You mean the Pillars are corrupted.... The book of Pillars and Walls..... Geees...call the FBI/CIA to check all this out........ They will find all these walls and Pillars....heheh Bronxy....all this is just a joke Bra.. Heeheee....FBI will use their satellites to find all the missing items...... Eeeesh...Bronxy...you too serious Bra..... Don't tell me....toilets can move also... Toilets also have eyes...... Noooooo....the rings can now move...... Bruce....the Marines are now coming..heheh Strue...the toilets can move...
Gwanya Mandla,This wall thing...... Yeah its the Great wall of SA Listen Old Lady Gift.. I think so
Martha Motuba,jaaaaaaaa Gupta's trillionairs😢 "Presidents must be educated "vytjie must speak Afrikaans "But money is gone to Dubai
Michael Rijsmus,Pay back the MONEY Lyer Lyer pants on fire Listen carefully Protect me from myself She got here protection
Frik Brits,We also want a WALL like the USA's wall And there was collusion between the wall and the house 🤣🤣🤣🤣 mmmmm ja a Roman pillar ?? Of course the wall is bigger ...... its a South-African wall I told u's the was collusion between the wall and the house ......... maybe the pillar hekped?? helped
henry links,whose gonna pay for that wall
mbuso mabuza,after the garden we discuss the drive way ' this lady has no shame ...her handlers are evil yohhhh this is disgraceful after the pillar we will have 3 special hours to describe the murals ....yes and the trees house can move🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂 she watches to much dragon ballz this one
Gift Dube,suddenly this wall greater than the Chinese
Owen Madondo,What the wall has to do with her evidence? She is so hard to hide her lies🤔🤔🤐😛 """trying"""
Lebo G,No Chair she is Over Protecting her
M T,Frik 🤣😝 Goodgle Earth 🌏 Google 🤦🏼‍♀️ Earth 🌏 Trump has affected this 😝 Watching for the first time - Totally lost ... Thought they’d progressed to Trump’s wall and all the issues of SA had miraculously vanished. 🙈 Bronx - Really? 🤦🏼‍♀️ Mike 👏🏻😉🤣 Thank You 😬 Oh dear - Mine was purely a joke - Back to reality - SA 🤔 The toilet had a “Bowel vs Bowl” Movement 🤔
Fikanenkosi Zulu,she wants to review the whole book
Dan Bourne Yeshurun,😅😂😂blah Why Mike? So you go to America for answers of SA matters? Jokes are elected by jokes you have Hawks Thamie F.bi is captured just like most government entities the steps were definitely more than before! @Anne she has tremendous pressure Trump Not going anywhere adv Bush started a fake war... he is chilling 😒the witness erks me
Bruce Thackwell,"What a total lack of basic communication America is booming leave Trump he is clean They are here aren’t they The Dems are far from in control they are clearly out of control
Thamie Mncwabe,FBI is failing Americans with Trump... they couldn't stop Russians meddling in their national elections...
Celo Nxumalo,stepping on the ring now
KEITH SINDILE DINABANTU,"@Thamie Mncwabe FBI is currently "@Thamie Mncwabe That Special Counsel and attorney is not playing games. Watch the space @Bronx Wavy But he's an under fire president ... currently "@Bruce Thackwell Oh 
Sbu Buthelezi,They are trying to discredit the witness.
Dams daily motivations Madamalala,Zondo is there 2 save her
mrp,ask no questions hear no lies true
thandeka mthiyane,So much irrelevant crap. Yoh
