author,message
Epnet Streaming,Is this only in-camera?
Mbuso Ndlovu,Zondo iz lazy "@Anne M. You are defending Zondo Zondo ate too much during lunch now he feels sleepy😀😁😂😂😁😀 @Anne M. Wait until you appear before him because of corruption charges or state capture Zondo is better than Mogoeng Mogoeng @Gareth Hellyar True What a Hairstyle!!!!!!!!!!!!!😀😁😂😁😀 @Zibuyile Luthuli He is known Zondo is delaying the proceedings again and again😎😎😎😎😎😎 @House MusiQ ZA Hiding somewhere in Dubai😀😁😂 @Derek Main We are entitled to our opinions @Colleen Arezio True He is a corruptionist😀😁😂 He was born corrupt @Sthakathi Khumalo He is a spy @TINYIKO Makondo He is a brother of Mr Y😀😁😂 How much was this money?????????????????????????????????????????????????????????????????????????????????????????????? @Fana Nkosi This madala should have ran with this money and dissappear to Dubai 😀😁😂😎 He never said he is innocent like Agrizzi
Moleti Moseki,Are they not suppose to be back by 2pm😢😢Time is against us tle
Colleen Arezio,They sorting the legality out for Mr X taking of the oath. I respect the Commissions work but they need to work on time management. Elvis you hit the nail on the head there. anonymity is out the window now. Dominic you noticed that too this morning?! "Pastor J
Cedric Man Yan,"Hope all these hearings bear fruit ans the assets returned to the treasury. Eskom must get their short-fall from treasury Checkers don't run to the public for bail-outs. Are we restricted from the hearing now? Thanks.
Norma Day,mbuso don't show your igmorance "anne me too
Petro Forsyth,So do i. True. If i were guilty of corruption charges it would be my not judge Zondos.
Lorna Kavanagh,"11 Senior ANC officials on hit list for fraud and corruption .... including Magashule Money laundering..
Abe London,mr x come out pls man
Immanuel,now the hairstyle???? money laundering🤕
Thabani Mkhatshwa,masters in time wasting. they will ask for an extension again true anonymity just ceased 2 exist the culprit for the disclosure of the cc is the Commission itself. Oversight or Incompetence. I leave it to you Mr X an accomplice thru n thru. unless he gets some immunity. he should go down too. change of heart does not equate to innocence Mashobane u so right There is no Honour Amongst Thieves Majola definitely will have to appear. He is heavily implicated. think his attorneys are in there watching n listening Pholoba isgebengu loX Emmanuel X was a willing n profiting participant "think the scenario is :
Buhle Guluva,they were never ready for the x guy
Naledzani Mashau,"The Chickens will be coming home to roost
Zibuyile Luthuli,They are going to recognize the voice and know who is talking. He is scared to show his face to the public and media.
FieliesSA,@Zibuyile Luthuli I was thinking the same 😲 Thats bad... So we know his company and we know he is the owner. There goes the anonymity... @fuzile dazana Yoh man wrong stream. This here is state capture... Start that nonsense somewhere else. Chat is in agreement here @Themba Ntshingila she sounds pretty competent to me. You should have heard the Afrikaans interpreter at Neil Agett inquiry. Now that was horrendous... "@Thabani Mkhatshwa According to him "@Mr Mpho LOL! I heard the pure Zulu speakers look down on ""Gauteng Zulu""" @Luyanda Zulu Nee ek verstaan nie daai nie... 😛
Archie the Afrikaner,They have verified death threats against Mr X
Lungelo Dlaba,and uzumthumela ngezinkabi esa sikhohlakalikazi
Raymond Fitzgerald,the karate kid with that hairstyle especially done for TV
Elvis Malakoane,The problem is that people secrifice and risk their all to reveal corruption but NPA and the HAWKS play no role to assist or arrest just one excuse after the other very bad and painful pastor j Doom
Ziyaadh Mahomed,Miss Interpreter
Yolo More,"Elvis Ai! This madam! the best Anne M. 👍👍 He is. Usihlalo also complained Pastor J
House MusiQ ZA,Where is mr X 😂😂😂
Abdul Kader S,stalingrad tactics Zondo me think I'm in class solving for x
vishnu lakshmi,hi
Thamsanqa Nomayela,The fact that company known he should have come forward. Mam Dudu know him right now. Interpreter is poor You cannot say babu you dont know how old is he? Rather refer to him Mnumzana Majola
makhosi nobhatyi,Zuma and Dudu bagqilaza abantu bakithi to fulfill isidingo zabo baphuca isinkwa sabamnyama chaa ayankelekile tuu le "Masinga xhashazwa ngabo badla izambane lika pondo pretending as abantu abamele izidingo zabantu
Miro Et Tsumi,biiiiite de noir
Dominic Przybylski,Miss Hofmeyer was almost in tears when she asked for remote testimony. I like interpreters hairstyle. No way Mr X is anonymous anymore. "@Gareth Hellyar No @Gareth Hellyar and those people will make sure everybody else does. I've just seen latest BEE proposal for ICT companies. If they don't give 30% of their company to black owners they can be fined up to R5million or get jail sentence of up to 2 years. Information Communication Technology - ie. software. @Diss & Dad My father came from Poland after 2nd world war and his family home was expropriated without compensation by communist government. I was born in SA. @Diss & Dad It seems that expropriation without compensation runs in my family. "@Diss & Dad There was no apartheid when my father came to SA and yes "@Diss & Dad Yes @Diss & Dad My father was always against racial discrimination and had many altercations with the police about the existing laws. @Diss & Dad Easy to blame people from a distance which allows you to claim shades of grey as black and white. @Diss & Dad Nats were against everybody who was not Afrikaans. It was many years before a non-Afrikaaner was allowed to play rugby as a Springbok. Tommy Bedford was famous for being the 1st. @Diss & Dad That was the impression of most white South Africans who were not Afrikaans. "@Diss & Dad When I was conscripted was the first time I met Afrikaaners and when I confronted them about apaartheid "@Diss & Dad They had never been exposed to an alternative perspective "@Diss & Dad I've been here then and now @Diss & Dad Compare Julius Malema to Eugene Terreblanche. The similarities are striking. @Diss & Dad When did you last visit South Africa? @Diss & Dad Eugene Terreblanche wasn't a government official either. @Diss & Dad both had racial/fascist approaches. @Diss & Dad Both approach the problem from race. I prefer not to base an argument on race because then it is simply a case of reaching a conclusion based on melamin. @Diss & Dad I'm not into identiy politics. I'm an individual. @Diss & Dad We aren't going to get anywhere in this discussion. Let's concentrate on the inquiry.
Paul Buchel,"The interpreter unfortunately walked into the tail rotor of a helicopter last week "@Fana Nkosi​ "@Margareth Waterboer
Eddie Neluonde,@paul 🤣🤣🤣🤣
Geraldine Lange,lucky only one side off
Fana Nkosi,pls lets respect the interpreter it's fine Paul it's fine let's leave it obvious money laundering Majola going to sun city prison obvious bafo
Thamsanqa Mashaba,😂😂😂😂😂😂 Udidwa ukuthi akulula ukutolika isilungu usiyise esiZulwini
Sthakathi Khumalo,Only Gideon Niewoudt was termed as Mr Ex in TRC hehe Interpreter - haai anginawo amaningi.. fuzile dazana - ungaze ubuze yey!! Interpreter naye akekho sure - its gonna be a long one hehe Zasha - le interpreter nayo iyaphelelwa Why didn't they invite Bathabile Dlaminis interpreter from the SASSA matter Umlungisis uzithela isisilo - Dudu organises a job for this comrade and he comes to snitch haaai bafethu!! "Anne M. thats the sad part Mbuso Ndlovu ama2000 says he is a snitch lols "Sibusiso Mthokozisi Dubazana into ebuhlungu are the death threats nje Anne M. Dont get me wrong - I am not saying he is lying but this talks to should you assist people especially those struggling by any means and if one day an investigation comes is it okay to snitch "Anne M. Fully agree The guy is singing shame "Anne M. Fair enough Interpreter is getting confused "Mbuso Ndlovu my thing is udlile yena He understood everything he is not innocent also "Zwide iyangmangaza lensizwa "Mr X singing Ntokozo Ngcobo as for ungeklekejane😂😂😂 Chair has got him -lols He knew along shame and it was a corrupt deal "Imali misangena bekumnandi shame He was cold haha LOOLS - the mind runs away sometimes Did he receive some of these funds?? Awuzwa ke - bekwimfihlo "Lets stop lying interpreter is trying her best
spasticmonkey78,@Diss & Dad This will drag on for years unfortunately Agreed Derek @Diss & Dad what is the point you are trying to make ?
Thabelo Emmanuel,we want to see X why he dont want us to see him coz his lying who is Majola? @Pheladi when he is coming? Mr X will be able to answer the cross examination questions ask by Lawyers of Majola
fuzile dazana,heebana is this a best interpret in south africa we can get just asking im telling you de l "De klerk has apologized about his statement  we are here because of the apartied legacy we need state captured in port Elizabeth especially in bugdet and treasury department transport banana republic days of our zondo is finished for the day
David Setlhabi,they made it up jojo tanks 2007 now they rely no who you are
Moshoeu Mabusela,I smell orange overalls in this commission now. is time for the Hawks to act tonight. this evidence is direct.
Sibusiso Mthokozisi Dubazana,"@Thabelo Emmanuel "@Sthakathi khumalo. Well thats what we what the know So there was no cut for him as the medium for moving the money? This guy should turn state witnesses against the perpetrators. After this testimony he and his family are not safe at all It seem the deal was designed for him to be a scapegoat once it went sideways. I think dat why he is singing today
Christian W,what is ICT again? ah thanks
Niek Cape Town,The whole of Inkhandla is now covered with R250 000 worth of JOJO tanks
Tumelo Molakeng,ukumemukelela
Peter Sant,iyabheda le toloki bakwethu @ Tinyiko do you Wanda kill him ?
siyabonga magadlela,@fuzile dazana thats my concerned DA is quiet on this matter he is corrupt indeed straight
Media Account,"Mr X is also corrupt 
Wildthing,what was the big business in Richards bay that closed or is closing linked to Guptas. Fuzile please stay on this subject been talked about.
Ben Cole,Money laundering scheme
TINYIKO Makondo,Who is this Mr X?
david jacobs,@TINYIKO Makondo he's talking y in order to go z
amik ay Nonne,halt dein Maul
Sipho Owen Ndhlovu,this is an interesting testimony of Mr X
Lucky Thwala,indeed its senseless because they knew him. watholani ngoba uyakhala uthi kwakusala lutho
Talk Sick,sing like a bird @D Thomas it links the interpreter is losing her mind too "i see a clueless men who was taken advantage of diverting from the issue at hand
fezile Sontlaka,Did he really betrayed Mr Majola?.be carefully X coz Majola is watching u Mr X is a International Snitch 😂😂😂😂 He's losing his mind mmmmmmmmmmm MAJOLA "She's trying guyz let Mr X snitch on Majola where is this MAJOLA man? "all i want to knw is Mr X is very funny Margareth try harder 👌👌 Mr X is using muthi on our BEAUTIFUL Interpreter she is laughing
Khanyiso Tose,No cut.. Singing a nice Zulu tune.😃
Solutions SA,x+y=Zuma the hairstyle causes the translator to forget other things Cross examination will throw Mr X under the bus money into your account makes you an accomplice even if you didn't spent it "the following anonymous witness will Mr Y majola must be investigated for death threats to Mr X
Themba Ntshingila,miss hofmeyer pls get a competent interpreter
Kevin Simon,This is just simply theft. No pretences. The ARR aircraft parts shakedown was more sophisticated. Why not? Ans. I knew it was wrong.😱 Why Pastor 'J' rather than 'Q'. As in James Bond.
Pastor J.J,I still need an answer to my question. Why is it always MR X and NOT Y or Z? anyone knows? That make some sense @Anne M. @Colleen Arezio That explanation really makes sense Because it is my name @Concerned South African.hahahahaha @Sidney P ...hahahahaha We seem to be in the midst of someone with some serious emotional challenges.....or a sticky keypad
D Thomas,"@Talk Sick
Pule Moroane,Mr X is spilling the beans and acting innocent as though he always knew that the will be a commission of inquiry.
rosalind gerber,does anyone remember Willie Bassons Afrikaans interpretor? that was hilarious.
Siyabonga Maduna,Mr X knows how to pretend he knows everything very well
Ntokozo Ngcobo,"logalakajane uyayazi kahle into ayikhulumayo ubuye adideke unkunzana azikhuze uma esefuna ukukhombisa ukuthi uyasazi isilungu "yeyi
Ria Sokiri,🙄🤔 2. 1 million
Dopey Tripod,im watching the commercial about hearingloss its natural hearclear she musta got gum stuck on 1 side of her hair stampgate "she drank she has a zipstick in one of her braids-thats how she got the files out stamp the man with the stamp is the guilty one yer honor her cough has an accent 8675309 worried about time?? in a case? whaa "its still a case majority of the world gets 30 mins to 1 hour for lunch & then a break of 15 minutes every 2 or 3 hours...they should be under the same type of system they arent use to working like regular folk
Mr Mpho,hai the interpreter is killing it 👌🏾👌🏾👌🏾👌🏾👌🏾 nailing only black ppl understand killing it but yes light skin ppl say nailing it🙄🙄🙄 @Sthakathi Khumalo funda kahle bafo ungakhulumi iphutha namaphosiso brazo Linda aqede umtoliki noma ukhuluma isingisi izingabe ? this is a Gauteng Zulu my type of Zulu with swag @FieliesSA they hating because we got swag and they dont have
Phumzile Mkhize,Is this evidence based on amounts appearing on his business Bank statement? @Ntokozo Ngcobo he's now playing u victim. Akuma Range Rover eZululand by these people. Nazo bank statement I wanna hear about Paid by Clomat 2 394 000. Payment by Isibonelo??? Iyngane bezimtshela ngemali coming into his business account? Mh Mh.Iphi ipayment by Isibonelo to wherever he claims money was forwarded to? Let's see if R2 394 000 comes out X
Mkhaya Sho,"
Sandlot Squinrts,rescpeeeeeeeeeecspt stets states guess just meeeeeeeee mj ok next??????????? let me plaaaaaaaaaaaaaaaaaa with your eeeeeeeeeeemitons twista quickkkkkkkkkkkkk sicc locc brain rip rip liaces wing 2 foot 1 hand team flight bro/ball is life ak assisnis sginnnnnnnnn duke emtionssssssssssss powa c bo scpoed all
Anthony Garlick,BLOCKED
Pumza Nqoma,yes shes nailing it. well versed in her languages. pleasure to listen to
MJ,Pastor J "Pastor
bernard maluleke,who's Mr X
nhlanhla nkosi,the X man
Lordrich Matome,2m
Théo D’alessandro,ultra mbappé
nkosinathi nzima,mr x
Abineto Shumba,I think someone is going to jail
