author,message
Koketso Tlhabi,This guy never looks at any thing Why did you not look at it? Why do you keep blaming the dead guy? I am the AM they are referring to. I am also TZ and JT Ba tshwere Tsotsi Why would you pay business fees to a car dealership? 1 drink or two = R600000 Extraordinary He does not drink cheap alcohol Taxpayer's money
Lucky Benya,"It's our very own government that exposes us to these thugs "R600 000 spent on alcohol Where did he buy these bottles during lockdown
Philip Fourie,What about the shortfall he paid to you. He were suppose to get R100 mil + but he got R86 mil. The balance they pay the other people. What do you drive a truck. Black market prices
Craig Johnson,"Lying under oath Or just get a hit man on him This business joint venture was 570% profitable. Corruption. TAX payers money stolen "Hey lekker man @mfundo Veerasamy Maritzburg college SARS will come for you on all these cash deals Thirsty Fish ey? Lekker DCJ ha ha ha ha liar 2 tonnes of booze in a Beemer Thats a lot of beer "Hennessy Richard Regular priceR 54 "Lekker life Big dops The other day some guy said the restaurant had a card machine
nkosingiphile ndlovu,Jimmy Tau😲 He knows very well the initials ☹️😏☹️ This guy must be protected 🤔
Honore Tshitenge,Rule 1. Dead men tell no tales... "@jenny whitewaves
Brian Shabalala,This guy wrote or prepared that spreadsheet in his laptop and sent it to the assassinated Guy.🙆🙆🙆 "Now
Thabang Lentsoana,How did Mpambane die? "WOW...for real though Thanks...this is deep! What was the biggest project did Sodi do before this one? @English Rose Tx
Diana Sekatane,how is he running the business without knowing who is being payed? it was done deliberately. lies have short legs. at last corruption has a face. people are dying of hunger while crooks are drinking tax payers money. correct Cobus we must really fight hard to root out corruption. proximity to people who offer tenders.. "really this tender system must be abolished bee is a cancer that is eating away our taxes by these crooks.
Nomamfingo Nohashe,this man is a real liar yho🤣🤣
Quin Mokoena,STEALING!!!! he's trying to pinpoint everything to Mr mpambane he doesn't know how to lie... do Y'all think this man will be arrested? kanti yin munir usibuza ngo gwayi nah🙆‍♀️🙆‍♀️🙆‍♀️ """frooster "" in zodwa wabantu's voice" yeses this people have money yerrrrr!!! what business is this man doing I would've arrested this Liar long ago.. ayyy uyidlile imali xem lobhuti yhooo #feesmustfall don't forget guys I'm tired of this lies arrest this man..... people are spending in dem clubs neh🙆‍♀️ you said there were no cr facilities!!! I don't even have 500 Jacob Zuma is innocent.... he's in the money laundering business he's answering like a child I don't why they don't arrest this man they invest in property with our tax money.... it's strange and ILLEGAL say it!!! heeeeeh lendoda he's used to this..... he doesn't want to leave tails behind. not unusual chair ILLEGAL is the word you looking for.. how when the contract doesn't include you??? DKD unfortunately we don't have those people in south africa.. finish him Rupert the problem with this guy is that he doesn't read..... the contract states otherwise.. waste of data¡!
Xolisa Ndevu,where is a technical knock out?????
FredBKevin,lols LOLS HOOR DIE OU lols
Askar Niko02,mr frank j grass n me already broken last 4 years ago . mr frank j grass sold my ahsma vaccien to india japan shout korea n now in russia but 7 years only 1 cent i did not grt money from sell my vaccien yet. he sell to japan money at him shout korea he keep money too india also same . now in russia .
Munir ahmed Gondal,what about cigrattes ban ?? ok tell me any one about cigrattes ban tell me any about cigrattes
Alhadiah Khan,how does he know that there were others in the spreadsheet and still he said that he did not look at the spreadsheet. mr sodi u r going to get knotted. 6mths 100000k per month . 100000k worth of booze in a car.
Pheladi Lamola,This man has no shame. He banna Thank you Mr Pretorius Liar liar pants on fire He said in those days. He's lying I certainly don't have it @Al Fresco
eric laka,😂😂😂😂😂
Peace Peter,crook head the initials TZ is coming up talking under correction all the time right Michael
Antoinette Meyer,hypo or hiper jack 🙄 its a loooooong trip i smell a rat nahhh micharl House there are excellent liqour shops in ballito they drive ships money
Sthakathi Khumalo,Comrades were living in Zimbali must have been nice. Just to entertain guests or corrupt friends More than 150KMs maybe Jackie Witbooi Case of money laundering masquerading as alcoholic purchases!! "Its true He said recently lols Memory loss haha Defending each other yeay
Orlando Cafeteiro,Mmmm...... 600K bar tab ‘knew more or less’🤣 what a joke Wasting my time listening to this corrupt human being
Одинокий волк,Pinocchio!! LOOK HOW HIS NOSE IS GROWING LONGER...
Chris Ludeke,ordered goods- what about the vat
Tebogo Lebona,"this guy pay J Tau R3m after he owed him and again pay R300 000 to sum1 u owe again
MIKE DURBAN,Mmmmmm.....nice private school...ne Bra... The school is licensed etc etc......heheh Zimbali is also licensed........... They play golf at Zimbali......and drink bottles of Johnny on the greens........etc etc...and talk talk.....heheh Ya........Johnny is very expensive etc .... Oh....now is very expensive champagne........got all yje answers this bloke has... Yooooah.........stratosphere guy this........ Very smooth guy this...ne True ...very pricey Dop make you fly high....and lose the memory.... Geeez.......how's this bloke..........geeeez And yhis Bra is a business man........yeeeeoh..... Undercover business Bra.......... Grill him Chair......... Tell it like it is Chair....... @Refiloe Nkabinde ....No......cause what they do is legal etc etc...get it Bra..... @Refiloe Nkabinde ...apologies Bra......thought was beeee...
Esha Esha,😂🤣
Sibusiso Sibusiso,"no smelling rat  there should have interrupted their cellphones no Eric elenja it extreme Another mampara of the week its during 2015 and this occurs only once during 2015 which one was not above board but there is paper trace everywhere apart from the fact that I'm lying
MJ Mogopa Keke,"100k alcohol a month You cannot buy an expensive whisky from a lounge. Johnny waker blue is about 3000 at makro. at a lounge is about 6000.this guy thinks we are dom
Jackie Witbooi,Put him in jail Is he an alcoholic? lol alcohol. 2 weeks ago. arrest him Cheers!!
G Ellis,Does he drive a truck? maybe he used a roof rack Who watching has R4000 in their wallet ?
Chivete,💣💣💣💣
Eric Phike,bambani lenja
KA KA BOY,hello "i don what are cambodie
Michael Ghelakis,Since then how much have you bought
David Mageva Makhuvele,Bought 2 weeks ago Champagne during lockdown 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
Julio Pfariso,he bought during the lockdown
mahlabane bernett mashabela,where did he bought alcohol during lockdown? lying
Thabang Lekhutle,"Wait
Nkululeko Zondo,Surely he bought online
Maggie Render,so lockdown was not a problem for him
Sihle Charlie Nxumalo,Where did you buy boetie??? He bought alcohol during lockdown at inflated prices You did a bad job Too complicated for such a simple agreement
Granny Mokwena,listen to you
justin colbert,Where did Mr. Sodi get liquor during lockdown? "If you tell the truth He is lying by convenience.
Abineto Shumba,Orange jumpsuits ✌️
SESHOKA MOSES MALEMATJA,expensive alcohol too . thats bad neh
Maanda Manyatshe,Was asking myslef the same question Sibongile...
Phelokazi Ngceba,2015 no credic card faculities? He said the property is registered under company as Investment hayi bo qala was he paid the balance . *kasaxoki bawo*
Peter Lukas,money from the poor
Jie Hamilton,HELLO SORRY TO SAY BUT AH I MIGHT BE REALLY CRY BABY
Reuben Montle,Where did he buy 2 weeks ago?
Antoine Johnson,"Quatine Will Continue In The SADC state Until CEADO state SADC state Sanction All states of Continentale Economically Advancement Do To S.A.A.B Non Recompiling Articles Of Continentale Coordination To Retrospect Automobiles Building Supplies To Aid Developmt A 500 billion dollars Lose Continentale Per 20 years ! Do To Foregion Autobuilders Export Of Materials ! When S.A.A.B Autobuilders policy renewal the Continentale public vehicle In Reprises Margin Cap "No ! The Free Africa Trade Agreement ✓ Until S.A.A.B Autobuilders Corporation TELSA ! Technologies Energy Liaison State Authority ! Is Re Name To African Central Intelligence Agency ! = A.C.I. which is one within the branches ! No ! Too The Africa Free Trade Agreement ✓ Until CEADO state COSTA state And Mediterranean state ! Officially Mandated S.A.A.B corporation ! Investment Of Material To The Original Business Model "Once No To Free Africa Trade Agreement Or Lifting State's Sanction Continentale ! Until SATURN  "Well ! If The Contineunt Is Spending 2.1 trillion dollars per 6 year on auto supplies then hey ! SATURN
Douglas Masuku,Fatigue is drawing out the truth as quality of lies diminishes
Tony Stephen,contradicting himself
Lebogang Sejamoholo,this guy is shooting himself on the foot
Montero,no one roam around with 4000 jz going down he is indeed tricking into a box now he's telling how clever to steal the money illegal is the word not unusual chair This chair is weak we need someone willing to make decisive decision based on our constitution don't mess with Rupert
Siyanda Senti,lets forgive him .
Nkosikhona Ginya,pistorious has concluded that the guy is lying
Comfort Masaka,This guy is lying hahahaha.. Please lets adjourn
William Pieters,no space in my wallet for R4000 . it's too thick even if R200 notes. I also have a big wallet. very very strange.
Moses Masango,its simple corrupt people do not do deposits they carry bags of money with them it doesn't matter how you plan to lie one way or the other u will contradict yourself
Easy D,oh...and that money went towards purchasing a Property..... that's in your name....👀😳 or maybe ....you thought you wouldn't be caught...👀🤢 Exactly chair.... because he's not being truthful and not at all convincing.... exactly... 👀 "I am sure he's really looking forward
Vonnie Cronje,only R4000 was in wallet R600 000 was paid to car dealer
Mark Page,Let us start all over again. These hearings will takes us nowhere. what a waste of time
HILTON ZUMA,Lot of contradiction here
Cobus Hoffmann,"THE FACT THAT HE "The chair must through in this tricky question ""If you have the opportunity again ~ would you enter into any other questionable deal similar to this""?"
Motshidi Motshidi,keiph
Tsepang R,I knew he was gonna chow all those 15mins as soon as he requested to as 'a question ' state capture inquiry = how to get rich in South Africa this guy is digging himself a really big hole😂 doesn't he know the first rule if lying..keep your responses short..or cry amnesia 😂
Thabo Mokoaleli,This guy Sodi is that awkward moment when one sing the wrong lyrics loud with confidence🙈😅🤷🌟 It is all smoke and mirrors:goodvibes:
walter kambowo,how can they allow him to continue saying such nonsense
Nthovhe Nthambeleni,Lies Lies and more lies
Afro Collins,HE BANNA....... THIS IS BULL..... THIS GUY .... what kind of business transaction is this..... what are we watching ..........
Derek Auret,We are watching Lying 101.
Kopz Koape,@Diana..If BEE is removed what is the alternative..South Africa needs a form of affirmative action This is useless like the TRC Whateverr
Takalani Ramokopelwa,As for lockdown booze buying
