author,message
Anne M.,What's going to happen now @Mzalwane Mzala or is the province going to appeal? 👍 @FieliesSA @Mzalwane Mzala So the municipal elections will have to be held for a possible solution? @LionView Correct plus she has not been found guilty in a court. Only the boy who thinks he's the prosecutor and judge. "@ALTA this boy is annoying. Just ignore him @thando cezula I agree Hi Zip "They were here this morning "@MOLLY PHUNGULA Former Supply Chain Management Executive at Denel Land Systems He does the Transnet stream @Siya Dilimeni . Today is about Denel.\ "Is Juju leaving politics for the stage Thank you @Moagi Ngwenya You are a voice of reason. Prophetic words. "@James Godloza Godloza Some external audit companies were complicit @Phuti Magwai 🖐 @thando cezula Where are all the people now who were saying Ms Malahlela is guilty? You and I were saying this morning to wait and listen to what she had to say. Her evidence is finished@Xolile Titus Correct @Mzalwane Mzala Not everyone who gives evidence is implicated. Some (whose reputation proceeds them) are guilty from the word go but not everybody. "Things are indeed happening @Mzalwane Mzala 
Oscar Eybers,She is a woman. Don't call human beings things. That is derogatory.
LionView,She is a woman. We cannot go around denying peoplel their humanity regardless of their crimes. shout out to Sara Britten trolling as multiple bots at the same time here :yougotthis::goodvibes::washhands: how many? lol must be quite a job having so many conversations with yourself "Sorry for disturbing you Sara Britten...go ahead bye
thando cezula,hey guys! is she a hero or villain? ok shame she was by the book from what I've just heard bless her soul thank you for standing for the truth!
Hub Grasstruths,Every operative in the state organs has gone through a rigorous process to ensure they are sufficiently parasitic and without any signs of integrity. If they blow a whistle ask only one thing:.. how and why did you find yourself in a position to observe the theft and how long did you wait to bloow the whistle The corrupt are all those who pushed neoliberalism down our throats since 1994 "what you will find is every supporter of the state will portray tenders as though they can in some parallel universe
Simphiwe Kubheka,"@Mzalwane Mzala "@Thando Cezula "@Mzalwane Mzala @Michael 🤣🤣🤣🤣😂 "@Thando & Anne "@Fuzile Cheers everyone 👍 enjoy your evening
Willie Oosthuizen,:videocall:
profnutcornut,:chillwcat:
Bill West,Truman itsy you hit the nail on the head
pius194,boring advocate and witness "Pastor J must pray 4 old advocate to retire Michael the old man refers to page numbers so often that i wonder if he know what he is leading the witness evidence to
zip reeper,this woman appears to be on the ball hi alta and anne where are the regulars? me and u 2 sounds like fun these people have endless cash for their crazy schemes @daniel ... tito up with another crazy budget tomorrow @naledi its finally happened tears of a woman unburdening herself like zappa's live Stairway to heaven "alta "alta "no woman "alta reggae is goof music "slim gerook michails been blocked "sanjay syt met haar gat in die botter geval hi #pastor didnt want to distract busy old you. howzit "my role is to be abused and exploited farewell dance the long goodbye ' raymond chandler she said farewell breakfast. never heard of that abandon all hope ye who enter here @alta ... i think from Papillon the devine comedy ... our electorate must answer to this mess shes a paragon of virtue dennis the menace hes too large for chair money makes one smile "wheres the money smiley killing me softly with his song he keeps r20m in his car boot this group is now bankrupt papa papayay ran a tight ship it seems "san hoefyster was the denel taakmag hoefyster = koevoet "naledi dondo's tax returns sqeauky clean like his nose @pastor presides over discount baptisms over weekends @mr l .. then i been scammed "the group group had their own group canteen @lee dondo wants to make rand club happy hour smokers lounge
_tmdev,Ms Malahlela looks calm and is here to speak nothing but the truth 🙂 @Lesige Lesige I would be a billionaire if that was the case when Mr Ndzeku was called through. Yeah😂😂😂 Entlek where's Adv. Pretorius? Today's examiner is a bit reserved. @Michael Byrne lol 😂😂😂 "@Akhonamandla Gala eish wena. Cute indeed. Kuthi mangimthulise or just call off today's sitting. Bahlupha love "@stanley nzwana true that Bravo @Moagi Ngwenya :washhands::washhands::washhands:. Nami ngiyakuvuma "Lol Mnr Zondo sure wants her to cry @Andy they've made ubaby weQiniso cry mate 😂😂😂 @Andy you really believe @Akhonamandla Gala 😂😂😂 """Blake Yogi ​@James. Go Ask Mr Sodi. Zondo was laughing with him one day @Mr L thanks 😂😂😂 @Akhonamandla Gala lol kakhulu phela 😂😂😂 @Andy I think so too 😂😂.
sammy sammido,Her evidence will end in tears which the time
Garrison Shilongo,"What captures me here is the lady's eyes
Heather Durr,@Garrison Shilongo So the Whitie is boring This is interesting stuff-Zuma was helluva busy. What a disgusting vile person to steal from his own this is why she left quickly for Australia Corrupter in chief on TV Why must we vote in local elections But who can we vote for other than ANC LESSON-KEEP EVERYTHING IN WRITING-ALWAYS @Mike Clark Dont speak to me unless I ask you to "Well done Lady @Naledi Barron Ahhhhh Maslow-so true that triangle/hierarchy She acted 100% above board Bravo Some things take time to process and it takes a long time to decide to make risky moves that will end with insults AUSTRALIA IS WHERE SHE LIVES FHS He is confirming what Celia said-he is HONEST FFS Ooooooooooooops "They pay well and in Dollars in Dubai @Sanjay Maharaj What on earth are you saying other than it sounds like an insult @Sanjay Maharaj What on earth does that mean inborn It can also mean a defect @Inspiration Afri Please-cleanse my TV of Ramaphosa too We are going back to level 3 with another Solidarity Fund But this point is irrelevant to the main issue
Arch,:oops::oops::oops:
Mike Newlands,This lady is who we need in government but she is honest and hard working everything the ANC hates and treats with contempt. "A quick HI to all the thieves @Teunis van Ree would that be THE Bongo ? As in lieing ANC MP? @Teunis van Ree well they are all liars but he is an ANC MP @Teunis van Ree Sadly he will be getting the last laugh as he is big mates with Bheli Cele and he will protect his own. @Heather Durr to vote out the African National Corruption party ? @Heather Durr Then say so. you are speaking thru a microphone you are not on a private line!
Mohamed Mia,Garrison must be a gr 2 graduate
Godfrey Kasongo,Criminal minds must be helped to account
Louis C,@Michael Byrne That's what white pipes do to you when they catch up. Sad but true "Chair "@Daniel Chos3nking Shame! That's what you get from trying to be honest in a corrupt society! Carpe Diem! Grab Bra @ALTA it's the final count down...?? "@Naledi Barron We have no choice "@johannes mailula Oh "@zip reeper no woman "@ALTA Don't worry. bout a thing @AltaTings an' Times... Linton Kwesi Johnson @Sanjay Maharaj last call for flight to Dubai!! "@Sanjay Maharaj Regards to your uncles Salim @ALTA I love Street 66 @Pastor J.J It is actually Flight KLM 650 to Dubai Farther @Pastor J.J Still lurking Pastor "@Sanjay Maharaj My cousin's cousin's vrou @Sanjay Maharaj don't pay in cash bru! Put it on Sahara's tab! They don't know the uncles waai'ed
Jan Kruger,I can't wait for what's gonna follow after this witness testimony
Sanjay Maharaj,"@alta "@Fuzile "@Heather """Burger""? a BBB candidate. Bier Braai Bliksem. start over. nice!!!" "@mervin *races "@mzala "@mzala "@johannes "@zip "@Pastor "@Pastor "@Pastor "@Johannes "@Andy "@Naledi "@Naledi "@Heather "@Heather "@Heather "@zip no self-important jackass will tell me what I may and may not do "@lee "no matter the system "@mthembu *hour "@finalcutish "@finalcutish "@Andy 👍
Naledi Barron,Am back. Just updating myself.. @fuzile dazana You'll need to scroll up to the beginning of the chat to figure out how we all are... @Michael Byrne You reckon the witness is conning ? TTFN @Simphiwe Kubheka @Michael Byrne Maybe that's the plan... @ALTA I'm so close to doing that!!! @ALTA Slightly Mad (Queen) @zip reeper It is??? What did I miss??? @ALTA @zip reeper @Louis C Heavenly Bank Account (Frank Zappa) @ALTA He's so quirky. Hi @Chris van der Walt and agree! "@zip reeper pretty much!! Remember ""Don't eat the yellow snow"" @Louis C !!!" OMW @zip reeper @Louis C @ALTA - Stick it out guys! "@Moagi Ngwenya Yes Ooooh @Louis C Nice one! Nice one @zip reeper @ALTA @Louis C Let's sing a Redemption Song. "@Heather Durr Yup. Nothing new under the sun "@ALTA Agree - it's beautiful "@mervin harrison I hve no doubt that has been the case. But with passionate people such as yourself @zip reeper Been to the Afrika Oye festivals - wht a freakin blast!!!!! @Dan Brown Funny how Dudu is ALWAYS in the thick of everything!! "@mervin harrison. You can chain me "@mervin harrison Why ""poor"" Ghandi?" @johannes mailula Excellent idea!! "@mervin harrison Yes @mervin harrison Yes. Broke my heart!!! @Pastor J.J TY my honourable and dear mentor and friend!! "@mervin harrison Forgive me mervin @mervin harrison Wasn't there a shoot-out at the Soweto Stadium as well? @zip reeper Hey!!! Watse k*k prat jy nou!? @zip reeper Farewell to Arms (Ernest Hemingway) @zip reeper Are we talking Dante now. I seem to recall.... Dante Alighieri's Inferno... @Mzalwane Mzala Really? @zip reeper NOW you're talking ! Neil Hannon - Divine Comedy. "@Mzalwane Mzala Thank you for enlightening me!! I'll go and do some homework after today's sitting. Again @R E More like a look-alike Zuma smiley!! @zip reeper ROFLMAO here!!! "Cheezekop @Sanjay Maharaj And upon which authoritative tome of wisdom did you glean this puerile pearl of an insult??? @Sanjay Maharaj Yup. I'm full of surprises. @ma baker My apologies! But sometimes......... @ma baker Indeed they do! Busy doing some blocking. Thank you for your understanding! "@zip reeper So @zip reeper Can't blame you. I'll do my bestest on your behalf. @Pastor J.J Or Swazi Gold? @Pastor J.J Impartial analysis of the products is an important component in order to be able to qualify the product's quality etc.... @Michael Byrne Happy to skip along and play.... "@Michael Byrne No
Siya Dilimeni,EZIPONI INGATHI ZIYAMOYIKA LOMNTANA @Akhonamandla Gala ...UYALIVA Y'HLO 😜 @Akhonamandla Gala ibasiwe bra.. Zondo is helpless in that seat - akhonto inika umdla sinoyiva namhlanje sawsela amanzi sixole madoda COMMISION ILOYIWE NAMHLANJE AYIKHO LE ELIXHEGO LIYATIKISHA CONFIRM CONFIRM CONFIRM CORRECT CORRECT CORRECT HAY KUTHENI ELILA NJE NGOKU HAYBO BABES YHHHHHHHHINTONI NGOKU @Ntsikelelo Vani IF IT WAS MR NDZEKU CRYING THEY WOULDNT HAVE STOPPED YAZI UMHLE SELILA LOMNTANA @phumzile stofile PHUMA KULO KAMIRE @phumzile stofile @Akhonamandla Gala DON'T TOUCH ME ON MY STUDIO GENTLEMEN! @Akhonamandla Gala KHAWME WENA [FYI: EBENGALILI EBEKHUMBULA MNA] "@Akhonamandla Gala NDIZAYOMLANDA AFTER THE COMMISSION LAMEHLO😋 @Andy A QUM QUM 😝 @Akhonamandla Gala YAY'BO LAMPULO? YONKE INTO YALOMNTANA IS IN THE RIGHT POSITION - HOW POSSIBLE? @Akhonamandla Gala well placed @Akhonamandla Gala pha kuthi xa engunomnyamazana sithi li Pesi! @Andy andikho right tuuu! @Andy haaay suka ufuna undityela naye lowo @Akhonamandla Gala IBIKHE YATYA LE NGELAXESHA IKWA DENEL IYABONAKALA @Xolani J Masemula UYINTONI EBUHLENI BENYE INDODA?🙄 IBIKHE YATYA LE @Akhonamandla Gala izawbanjwa le
Akhonamandla Gala,"@Siya Dilimeni uyasazi istori sakhe uBaby so azinachoice eziponi @Lesige what are the real questions? @Siya Dilimeni 😅emane ebakrwaqula nangalamehlo mahle lol iright man leway Presidents son again oh my love is crying now 😍😍cute kuphuma esasingqala @mtdev 😂 inyembezi zesithandwa sam ngeke ziwele phantsi never @Andy lol yes he did just because i was not there @mtdev lol haibo what happened kanti? @zip reeper reggae music + international herb = cool runnings @Michael Byrne do you need 5min to go and cry? @Johannes 😂 haibo don't you want to rephrase your question? "@Phumzile Stofile don't worry bro i got this @Siya Dilimeni where were you when she was crying? @Siya Dilimeni 😂 "@Siya Dilimeni 😂ndimyekela kuwe ke @Siya Dilimeni Andy is your new competition @Siya Dilimeni amehlo akhe athi ndijonge😍 @Andy you can't be trusted you are a player kaloku wena @Siya Dilimeni ndimthandela nalanto enguNomnyamazana @Siya Dilimeni 😁👍isana lePesi 😂😂😂😂😂 Zondo is too focused on Ms Malahlela neh @Andy lol i told you mos Zondo is taking Siyas woman uSiya uslow hahaha @mtdev can't blame him though lol let's see what this Black Mambazo lead singer have for us this afternoon @Xolani haibo "@Siya Dilimeni iyabonakala uba nguhlohlesakhe nangezimbo nje lol this one will sing isicathamiya very soon Sunjay Maharaj is the first person that I ever blocked here.... shame Mr Mlambo wants to giggle his way out of this "@Siya Dilimeni mayibanjwe @Siya Dilimeni 😂😂😂😂😂😂😂 cancel your appointments chief 😂
fuzile dazana,gud morning fellowsouth africans how are we i miss mybag also
NS Mashatola,"Between black and white apartheid rule
JOHANNES MOSELANYANA,Lesige lots of cases are on the roll of different courts. criminals are still going to lodge their representation until to the NDPP. from there apply for permanent stay.convictions maybe after 05 yrs "Byrne "Gala "Bach "mailula "If this all things were happening in other countries
Chos3nking,@zip reeper and the rest of us are struggling to keep the light on
Marius Strydom,ons het briljante advokate in die land. Die NPA moet hulle gebruik. Maar daar is seker nie geld nie she was too nyc. Easy victim for looters.
Rowan Flynn,can she listen and stop asking what he said
Suleiman Suleiman,Marius Strydom utiyisile kambe mali yina mintirho yakutala
Xolani J Masemula,"OMFG #SLOWCLAP "Integrity personified "maybe not all of them "but some of them I would also be focused on her if I was Mr Zondo... "She is very focussable on "for a moment there when he sais ""I am available""" "Huge downgrade in the looks department but let's see where this takes us
Simon Nsele,"The INTERROGATOR is slowly confirming corruption ACTS up to now that is what the Commission is doing. ALL ELSE IS A HEARSAY UNTIL THE ACTS OF CORRUPTION ARE PROVEN
Makhosini Zwane,Seriously
Alvino Theunissen,She is crying wow what happened! everything will be revealed now! SHE DONT TAKE A HIGHER OFFER!
Ntsikelelo Vani,ukhalelantoni ngoku uSisi @Siya yintoni ikhalisa @Siya unyanisile bebezoqhubeka "@Akhonamandla ndiyasazi nesingqala MAKAQINE USISI KULUNGISWA ICOUNTRY AKULIWA NAMNTU @Andy it's ending in tears hahaha No it's the beautiful lady
James Godloza Godloza,was she a victim to be powerless in a big corporation like denel is painful "I'm still struggling to understand is she one of the whistle blower or was she implicated thanks Blake we need a bit of a laughter
Phindi Zikalala,why crying 😢 @Byran that's my question 🙋
Ronel Eksteen,Ugghh I feel for her She took her job so seriously and was proud of the company 😌
Xolile Titus,Shame she's committed to her work. Looters won. Emotions... Ronel you're right. That last note she wrote says it all. She did say VCR will not survive. Where's it now. Where's Ms Malahlala now? Where's does she work? Thanks. Dan. What a loss to the country. So Mahlasela was reporting to this incoherent guy🤔🤔 don't buy what he's saying about National Treasury. companies are excluded based on not meeting compliance requirements even before technical proposal is assessed so how was he bypassed as group executive.. supply chain for such a huge transaction.
tsoaledi william,type of leaders we need in this country
Mafokatla Welcome,xem
Chris van der Walt,"@Michael Byrne - what are you on about? She seems a rare straight arrow "@Bongile Sango - she is innocent "Following the chat is helpful in learning isiXhosa
bongile sango,is she crying now🙄😭😭😭😭😭😭 she must be strong kuyasetyenzwa la kushubile manje she look so innocent
Ntsikelelo Mgxigxwà,"bayile bapina pina bomme bano bari
Moagi Ngwenya,"a lot of ppl talking abt ""is she crying now"" have not followed her evidence throughout the day. she raised red flags which were ignored" thanks Anne M.
Eddie Reddy,"to all those who critized her as a corrupt person "@xplile  "@ Fred what a lady!!! what a loss to this country. such forsight
stanley nzwana,These are tears of joy as she's now shares her heart with the public at large. ♥
Lee D. Hendrix,"...Treason can be a shared experience with the wealthy ....Cesare Borgia's autobiography relies on free money and is bad idea for Africans and earthlings. "...The Guptas and Duduzane sold weapons on the black-market with the use of African monies "...Society is infected by European ism s which demand that Reality is a hindrance to commonality. And "...Weapons are many ...THE SKIN COLOR OF IMPLICATED PERSON IS NOW DIFFERENT. ..S "..Democracy is only an experiment> ....These weapons industry-people are considered to be the wealthy-elite and the rules are simple obstacles.
johannes mailula,she must answer lucky she is not crying blood Zond commission strike a rock heh heh heh guys did you notice our new up coming President and doctor by profession Mr Motsoaledi if we support that man corruption is dead for understanding the content of the letter now everywhere there is board corruption is looming so SA scrap this old fashion system please i am begging dont charm DCJ pls is there any other ways for electing president rather than this political system that comes with corruption and looting of public money can the DCJ call a witness from CIPRO by that time to come to testify about this gupta companies that many of them where registered month to month money sometimes does not makes a person with integrity happy your lingo mam so difficult to read new man coming yoo yoo Madiba style she is a queen she can stole your heart two this one stole so much he even wear shirt with gold trimming yah neh ooh he is from Dubai stolen money aowa no no no you cant smile while people are dying you will not have people to show off to
Gavin Laurie,shame
Mike Moja,are they on break? thanks mate
Fred Desrosiers,"In a country of nearly 60 million "@Henriette Cowley "@Lee D. Hendrix @Mike Durban. Our own brothers gave away our land and sold us as slaves This woman is on the money. The commission should hear from others like her. The reason head have not rolled is that people in power are protecting those who greased them.
Henriette Cowley,Fred Desrosiers Malema en Zuma will give that answer
Andy,"okay hello guys "shame man no woman should cry @Molly I can hook you up "@_tmdev you are right hey @Sanjay thanks I thought about that but I need more than just taken her and friends to the beach. i want something different "@Sanjay 28 Nov @Siya it's the only thing I've been looking at "thank you Sanjay "Akhonamandla I told you I'm very stable @Siya are you okay leadership 🤣🤣🤣 "@Siya I'm with you my leader 🤣🤣🤣🤣🤣 guys when is Ms Mbanjwa returning I miss her Xolani weee khuzeka bo
Granny Mokwena,🤣🤣🤣
mervin harrison,ALSO DONT SEE POINT OF LOCAL ELECTIONS BUT YHATS WHERE THESE GANGSTERS RISE 60% OF THE WARDS DONT EVEN KNOW THEIR COUNSELORS WE ARE FAILED FROM WARD COUNSELORS AWE IMAGINE IF ALL RACES IN SOUTH AFRICA WORK TOGETHER FOR ME THAT ANSWER EFF BEHOLDS THE HUMAN BEING NEED A FREE MIND TO FUNCTION NORMALY POOR GHANDI DIDNT DESERVE TO DIE IN THAT WAY YOU WATCHED CHRIS HANI FUNERAL?? ON THAT DAY SORRY BESIDES 21 GUN SALUTE GUNS WAS FIRED BIG TIME RAMAPHOSA ANSWER QUETIONS NOW LIVE NCOP IM GOING THERE
14nateg,Make this a thing: #VoteOutTheANC #VoteOutTheANC Hawks working overtime... #VoteOutTheANC
MOLLY PHUNGULA,JS Bach ARE YOU SURE I WANT TO WORK FOR HAWKS ON VOLUNTARY BASIS
Gilbert M Selemi,There is a track record of her speaking truth to power. She was ignored and / or scolded. She has evry reason to cry.
Monkagedi William Katholo,I so wish this Commission of Inquiry thing could be also done here in Botswana😢
Riaan DW,"No woman no cry 
Dan Brown,Dudu was the Bagman for JZ. No trace in bank accounts just a shltload of cash under somebody's bed. Eventually you will find it in Cuban bank. She is leaving the country tonight so don't bother asking for her number. She will be the one with the bodyguards. No Watson like accidents for her. She works and Lives overseas Sensible move
Danie Schoeman,Small Zuma bigger liar than Showerhead lock him up and throw the keys away
Nong Nong,Malahlela is one of the honest and courageous witness.
phumzile stofile,"Hi all "@Siya Dilimeni she needs our prayers
Diana Sekatane,@Mzala correct while they were looting they never used the color. these stooges when they are to answer for their deeds so be it.
mafuta,@Michael Byrne did you forget to take your medication? @Mzalwane Mzala they said he is due to appear at some stage
Mzwanele shange,"@Michael Bryan im not pleased by your reffering to this woman as a ""thing"""
Brian,@Michael Byrne. Ouch! Was that necessary? Looks a bit like Zuma?
Phuti Magwai,"Michael Byrne
Pastor J.J,@Sanjay Maharaj Wassup bro. Hoez things in the sleepy hollow @Naledi Barron Love you too my friend @Teunis van Ree Greetings my Brother @Chris van der Walt Greetings Chris Is @Louis C still here? @Inspiration Afri I tried with my shotgun and now the Tv is kapoot. @Lee D. Hendrix You sounding Goofed Bra. Anything from Lesotho? "@Naledi Barron Maybe they smell and taste the same. I need to check "@Michael Byrne I am sure that at Lockdown level 1 the Grade 8""s went back to school. Why are ypu not in Class young man?"
Minnib Prince,@micheal byrne is just rude
Ayjay York,"@DCJ our IP is being reengineered in India
JS Bach,"Wow @Akhonamandla Gala :goodvibes::goodvibes::goodvibes:
Hennie Stander,Mr Burger has got nothing to hide ALL he cared about was THE FUTURE OF DLS & DENEL
MIKE DURBAN,Mmmmmmm.....dont trust etc.....looks are very deceiving ne............ @Lee D. Hendrix ....Lee....rather have democracy than Commie/Socialist system..........we would be slaves under them etc... @Michael Byrne ...spot on Bro.........brainwashed.....big time..... @Sanjay Maharaj ....mmmmm......rather be a free slave....heheh @Easy D .....blame the Commie ANC Bra.... And also curry bunnies for dinner etc........ and nice tasty chickens from Inkandla as well.... and curry chickens special supplied from Durban.... and the bus engines from Chiiiiina........ electric motors supplied by...Chiiiina.....heheh Get discount for Cash...
Mr L,@tmdev I agree fully... I'll ask Mama action took make arrangements @Akhonamandla can you blame him though... the most beautiful witness we've had this far (not just the looks) DCJ is still day dreaming about the previous witness 😅 @Pastor JJ are you really a pastor or is this just a handle? @zip I thought those were free😅 "I hope colgate is watching... Mr Mlambo probably wouldn't mind adding ""influencer"" to his résumé" @Zip go fetch your money my friend unless the deal included one resurrection
Maryann Diamond,scripted question:yt:
Nicolas Cocolas,Pity its taking so long for heads to roll...
Khaya Mdubeki,Ithini na lento? Ndicela itolika bayandishiya abelungu
GB,lol @ Mzalwane Mzala - how gallant of you..
SanFran Arnold,"Well done to the witness "Yes Adv. Kennedy @Pastor J.J 🤦‍♀🤦‍♀🤦‍♀ - its soooooo bad
L. M,"""deninis the menace"" 😅"
Easy D,It's his mindset.... I can kill a Vendaloo curry.... right now.. lol... 👀.... uh oh.....🥴 "Capitalism is on life-support
Sergio de Matos Preto,"There we go Akhonamandla is very observant.Nice one.
nkosinathi msimanga,when are this people get arrested
Elizabeth van Niekerk,everyone is a consultant!!! #lootersunited
roza,mr smiley
Barnie Huysamer,"He ain't heavy
Thokozani Khumalo,"sanjay looks down on people "😂has to change
Keith Fallick,"Dont fight children 
Thabile Majola,m
Inspiration Afri,"""can someone remove ramaphosa from the tv"""
Sabelo Mkwae,@Xolile Titus very incompetent...nx
TLOU MASOGO,I have never see that kind of instruction note from national treasury he must give the exact no of the instruction note this guy is killing me
Willie Coetzee,imagine
Hopkins Mudimba,ok not now
Tommygun,a lot of wage slaves in this democratic system...
Anwar Syed,Mr. Mlambo looks like a decent guy and is not a crook.
indigenous chicken farming,my point taken from all this it means all government tenders are botched
Buhle Xaba,Brilliant Mandla Mlambo. Honesty is the best policy
