author,message
Louis C,Just remembered that @Mr K Lakhan ʕ•ᴥ•ʔ is a Goat non de plume "@Mr K Lakhan ʕ•ᴥ•ʔ Goat  "Wax on @James Godloza Godloza We need a Karate kid Brother😊 Cyril unveiled a 9M statue of O R! Made from old horseshoes! "Wax on @Piet Vast Bad to the Bone.. George Thoroughgood! "@Piet Vast Wie's Thili  @Piet Vast And why did they fail? "@Piet Vast Who killed Biko..No don't answer "@Heather Durr Magoo's Bar in Durban! I was at Uni in Dbn then!!! went there often. Elevated his status in the ANC "@Heather Durr More!!! Our democratic viewers will immediately say "@Heather Durr All in the name of ....""" @Heather Durr UNEMPLOYMENT....Don't want to sound like Piet Vast!! @Kagiso Mogaole But why didn't she Blow..? @Kagiso Mogaole The whistle? @Salmaan Abrahams Confess! @Pastor JJ will absolve you! @Nico Koert We... our??? @Nico Koert And I believe in the tooth mouse also..... @Paul Buchel Is there a difference....?
SIYABONGA,ZONDO fathered a child with former first lady sister in the 90's 😂😂🤣 The dude still suffers from chest pains
Smart Guys,no one is above the law
Cerebis,L&T? I prefer G&T 8th December cannot come soon enough. Piet has got a vast amount to say? @Ghost Mapetla Lucifer is to scared to go to Lootfree House. ALL lives matter. @Piet Vast Hmmm.....my forefathers came from Heidelberg Germany. We had a coalition government and De Klerk sunk it to be with his Greek Tragedy. @Bennie Deysel Haha....I don't think you will get much....We are totally bankrupt. "England/UK is currently being ruled by a Queen? For many @Heather Durr Jip true! There were many Kings before unification. Some Kings also chopped off the heads of their wives? Hehe....Very funny comment Salty. @Heather Durr King Henry the Eight ?? "King Henry VIII @Heather Durr Agree. "King Henry VIII Or your house will be burnt down? braai Me too "@Heather Durr Like in the song O Lord @Bill West :yougotthis::yougotthis::washhands::washhands::goodvibes::goodvibes: DCJ needs some tea and cookies? "No to Federer Rubbish Heather......by whom nogal? "@Heather Durr Ooops....sorry
Moonchild,Yes for sure - they sow racial hatred & division in this country instead of working together to try & uplift all. Money is a powerful aphrodisiac @Lee D. Hendrix - without doubt! @Minnib Prince - is that why Zuma is claiming conflict of interest & they are trying to get Zondo to recuse himself? Another deflection by corrupt Zuma to avoid the Commission. @LionView - what absolute nonsense. Stop spreading fake news @Bennie Deysel 🤣😂😅 @Thokozile Mokoenanyana - too true 👌
zip reeper,He pays money like it grows on trees Just does what hes told ha ha "@nelson makwala ... useless functionary He had urgent business with that lady "She bought house "@Lee D. Hendrix If Zondo was messing round with Zuma's ex-wife sister "@Minnib Prince ... Still piet's been blocked "@Mike Moja ... its rather convoluted @bongile sango ... Ask her for a dance at the office Xmas party Why doesnt Kennedy stand next to Zondo then the witness doesnt have to swivel her head nonstop
Ayjay York,"mr witness "@Heather Durr I concur "@Heather Durr I concur reminds me when I used to visit the old post office "@DCJ does your scope include the Blade contracts? & further fireworks 2moro
xx xx,projcet |Hoefyster?
Candy Olga,yah neh...... 😲
madzi Kuse,Zuma still to lodge the complaint 😂😂
sweetboy gwazela,they must lock them up This is an opportunity not to waste to lock up all these people
Mike Moja,do you guys follow what this chap is saying? he sounds confused
Piet Vast,ANC alsoooooooo killed Sindiso Magaqa ANC = mass murder ANC = fraud ANC = GENOCIDE ANC = starvation ANC = THEFT ANC = corruption ANC = hypocrisy ANC = tyranny ANC = 15 Rand for a $ ANC = CRIME ANC = dictatorship ANC = MURDER ANC = terror ok ANC = corruption "ANC = corruption ANC tried to KILL Thili Madonsela ! THULI ok "THULI ANC = corruption ANC = desease ANC = LIES ANC =FAT bellies for the cadres ANC = Corruption ANC = political prisoners ! ANC = 'normal crime' KZN 'political murders' ANC STEALS LAND ANC = corruption ANC killed Hani ! ANC shot and .....poisoned Sindiso Magaqa ANC = corruption ANC = thugs ANC = LIES ANC = HIV ANC = DOPE factory ANC = corruption YES ANC = lazy incompetent decadent RACISTS ANC = corruption ANC = tyranny ANC killed Steve Biko ok ANC = Gupta crime syndicate ANC = Hunger ok ANC = political prisoners ANC = Murder Inc. ANC = industry of death ANC = torture ANC = corruption ANC = Child abuse ANC = EVIL ANC = corruption ANC = oppression ANC = GENOCIDE ANC = corruption ANC = 'normal crime' ANC = cowards ANC cursed the Dalai Lama ANC = Corruption ANC = maffia ok YES ANC = corruption ANC = Parasites ANC = Disgrace ANC = NWO ANC = using flu as oppression tool ANC = insult to human kind ANC = BOER Genocide "Nein Check it ANC = Corruption ANC = Tyranny ANC = RACISM ANC = Genocide ANC = 'normal crime' ANC = Mc Bride = tennis court ANC = Diablo in yellow YES ANC = drugs trade ANC = extortion ANC = 'revolution' eating its children "ANC = unemployment ANC = R 15 for......1$ ANC = NOT democracy but TYRANNY ANC killed Ruth SLOVO ! MARIKANA DIED as a RESULT of ANC GREED ANC = corruption ANC killed Zimbabwe ! Malema is ANC henchman in REd T shirt ANC = HIV breeding ground ANC = corruption BYE for NOW !
Akhonamandla Gala,so Zuma is complaining about a conflict of interest that is not there.... Shaaapa Zondo Shaapa!!! Zuma is angry for Zondo just for a heat and run that happen in the 90's via 1st lady's sister @Mbuso Ndluvu sorry for my English.... Zondo released a media statement explaining his child with 1st ladies sister @Sidwell Blangwe lol just imagine... Zuma doesn't know what to do anymore "@Salty true
Buhle Xaba,Was the judge born a judge? What is this got to do with the state capture?
Ismail Petersen,"Mala is fraud "It takes all colours & creed to build a natipn. But in south africa its only abt one colour therefore thos beautiful country is in a serious mess & it worsens because of its ignorance No one of them wants to take responsibility for their wrong doing as its their culture to take what does not belong to them.The use l They use top lawyers to tell them what to say & how to lie professionally but do they think that the Allmighty sleeps & and is satisfied with all their evil deeds as leaders. Theyre cold & callous. mzalwana youre a person of integrity & youre on the right side man. salute !!! "Where would our beautiful country have been now. All the natural scources down below & we would have been blooming.What a wonderful world
GB,Don't keep DCJ waiting too loong
SESHOKA MOSES MALEMATJA,Nomination of DCJ Position was Flawed.
Diana Sekatane,"@Buhle @Bennie it will always take us to the past because they don't have a future vision. @alowis Zuma just needs a scapegoat. period. lol @Noor just differ on the levels of corruption.
Milisa Sharnice Zide,we get it piet. anc is bad
Paul Buchel,"@Heather Durr​ "@Bennie Deysel "I'm confused "@Louis C
LionView,DA + FF = KKK DA + FF = KKK + AWB lol wait... DA + FF + Afriforum = KKK Sara Britten you were too easy to defeat in M&G...bye...loooool
Bonang Sithole,Piet ANC is better than National Party. Though I agree that it made blunders along the way ANC was hijacked by Mafias in 2009. it won't be easy to return to its former glory but as long as we are alive will try our level best Indeed South Africans built these County. Some were not properly compensated because of the color of their skin I love her confidence
Bennie Deysel,haha piet keep on talking sence you guys should pay attention to his comments dont talk so rude about the ANC cause black lives Matter.... we all will get arrested lekker man lekker "all lives matter haha "we need an extraction van here in the eastern cape south Africa afganistan here we come! haha America the greatest in the world.... south Africa the most corrupt in the world. atleast we have a ranking ANC= eish ... 1 billion 2 hundred uhhhh... listen carefully Piet Vast = arrested tonight by the ANC "hang a picture of the ANC flag on your house for that man demands to know who piet Vast is.... he is from the ANC if I look the story so closely PIET VAST will be on SABC news tonight.... arrested for talking the truth praat afrikaans voor malema dit lees ANC = new antichrist system the end of the world ANC= apocalypse ANC= zombies on steroids ANC= a ANC= worst than resident evil ANC= ISIS ANC wasn't chosen our old coverment give them the country . ANC= loadsheding lol mike haha just playing along this is the most fun if had in quite some time cause where in prison inside our houses= ANC thank you ANC freedom feels great I forgot there was a video there on top what are they talking about are we going to get all pay or what is this ANC= chucky will put us in lockdown again dont push him or he will be on tv tonight politics are fun... and so so beneficial. tax payers your looking at the next ANC member that's me!!!! I'm going to be rich!!!! well goodbye guys I'm out this messages will stay here in this chats basically forever and I dont want n riot in front of my house cause of a senseless debate hahaha yes and so we read everything on a paper.... so the decisions are already made right? I dont even know what there talking about I'm reading hate comments I am blocked haha no dont block me leave me alone hahaha I subscribed here one day one of my comments will be on TV and the EFF will riot at my house and il be famous biltong!!! :shelterin:wasn't me
Ghost Mapetla,ANC THE HOME OF Lucifer
Lefa Tsika,"piet vast
Thokozile Mokoenanyana,@Bennie Deysel Pienk lives matter too! Piet Vast FF+NP STOLE THE LAND @PIET VAST THE ANC MUST CLAIM THE LAND BACK
Selina Ramasodi,ANC =saviou
Mbuso Ndlovu,@Akhonamandla Gala Elaborate please
Elwyn Schenk,ANC= corruption and theft ANC= screw the poor SA must now be the most corrupt country in the world ANC killed democracy
RduP,very interesting lady this she knows what she's doing @pual buchler my feelings exactly :buffering: so Heather You trust nooooo body ha ha ha ha ha ha I honestly understand @Heather studied PB heater polar warriors Heather ha ha ha ha ha ha Salty
14nateg,The G-Word pops out it's ugly head again... Guptas!!!
alowis musodza,I wonder how zondos former relationship with the sister will affect the whole commission. It’s an ex... and it’s a long time ago. And it’s not with the former First Lady herself...
Sinelizwi Ngwandla,@Piet Vast it seems like you know alot help us expose the so called ANC
lawrence goldstone,Vast your brain and mouth are out of sink they are not engaged
Anton Barguirdjian,Piet Vast = chat bot one should also mention the bullying and terror tactics that get people to vote for them
Nico Koert,Apartheid SA was the most corrupt country in the history of the world look how you as whites are still benefiting today "You must be reminded of your sins what the the corrupt gangster of the anc are stealing today is a drop in the ocean what the whites have stolen in this country. did i touch a nerve so give back our land i want it legally back no killing or fighting like you did like you believe Jesus is white like you are your whole life bra So Ms DURR🤔 Bennie now we talking i agree100p/cent
Salty Crack,I like this witness. Speaks the truth without any hesitation LOL @Akhonamandla Gala "This lady is very confident and gives clear answers. This one is honest #DIRECTELECTIONS @Salmaan Abrahams CORRECT @Salmaan Abrahams Correct again @Salmaan Abrahams 😂😂😂😂😂 Do you know why they call England a KINGDOM?.......Because it has always been ruled by KINGS…..That is why they call South Africa a COUNTRY. A guy asked me if I am a Racist. I said NO I can't even Walk Fast "If lawyers are disbarred and clergymen defrocked
Xolani J Masemula,"Hahahahaha Piet Vast is back ANC = MAFIA🤣🤣🤣🤣 ANC Killed Hani🤣🤣🤣🙃🙃🙃 "and the troll of the week award goes to = Piet Vast "That's right @Piet Vast  SPAM it @Piet Vast 🤣🤣🤣🤣🤣 Mix it up a bit @Piet Vast start mentioning MK🤣🤣🤣🤣 "@Heather Durr according to Piet Vast ISIS = OSAMA = ILLUMINATI = ANC "Marikana is a place @Piet Vast "right @Bennie Deysel SPAM it @Piet Vast ANC = Aliens ANC = Corona Virus 🤣🤣🤣🤣🤣 "No is my friend @Piet Vast back yet??? what gebeur nou?? "ofcourse the voortrekkers came in peace and found a bunch of savages and open land... right? that's the logic we are supposed to accept @Mike Durban are you secretly @Piet Vast in disguise🤣🤣🤣 "@Mzalwane when the movie comes out
Noor Hendricks,every country is corrupt Heather Durr let's look forward and stop all these things
Amilo Chauke,yes
MIKE DURBAN,@Heather Durr ....spot on....and now he's a big boy in the Commie ANC Corrupt Govt...........baaia lekker ne...... @Bennie Deysel ....Geez man.......you hit the nail right on the head........spot on... @Bill West ........and from then on.....another Failed State.....ne Go on Commie ANC Bra's....prove otherwise........ne @Mzalwane Mzala ....who built this City/Country......on rock n role..........ne @Mzalwane Mzala ...yebo Bra....but just saying......back from the.....pioneers days....ne @Salmaan Abrahams .........my fear Bro....is that we are heading for another Failed African State.......true ne Maybe a Coalition Govt is the only way........dunno etc... @Cerebis ....Yes......I reckon Oom De Klerk sold SA out......but then again he was forced to by the USA and the Eoro's............ @Salmaan Abrahams ......Everybody will then move to Kaapstad ...and Durban by the sea........heheheh @Nico Koert ....are you smoking Durban Poison Bro......sure looks like it....... @Nico Koert ....Geeez...not at all Bro.......just that you confused i reckon...... @Nico Koert ....Heheh.......sure Bro....come take it.... @Nico Koert .......What makes you think it's....Your land.........and you gotta prove it anyway......get it...and you gotta WORK for it Bra......... @Nico Koert ........another thing.........get this Entitlement thinking outa your head...Bra... @Nico Koert ....please don't be silly now.......really.... @Bill West ...Hear hear...Bro @@Mzalwane Mzala ....and also the Voortrekkers history.......they came in peace bra........ne @Xolani J Masemula ....but that's the Commie ANC brainwashing you...Bra @Xolani J Masemula ...........And any way...Bra......who's land was it who came before you etc..... @Xolani J Masemula ...Who came before you.......then we must give the land back to ...them......this whole argument about land is totally pathetic.....it does not hold water ..Bra
Mzalwane Mzala,Robert Mcbride is a hero of those who were oppressed. ANC is the people's choice @Heather Durr Fact Robert Mcbride is still doing very well. @Bill West De Klerk decided against a system where a racialised minority vote so don't accuse hi of other thigs. About 20% of those South Africans who voted in 2019 chose the DA. About 10.8% of those South Africans who voted in 2019 chose the EFF. South Africans built this country The Cape Party could not secure even a seat in the Cape in 2019. "@Salmaan Abrahams With your additional vote that will put them at 9332 votes i the Western Cape while the biggest party in that province No secession without the ANC in the other 8 provinces. Elections and a referendum tend to be more reliable tests of sentiment otherwise we will all think that our friends represent the people's sentiment. @Heather Durr I would encourage you to vote for whoever represent your interests. After the 2016 local government elections there was hope that the ANC can be removed from power. What intervened since then? The 55% majority that is the women voters also vote for different parties. In 2019 57% of those who voted were women. The secret is out! Zondo had a child with a sister of one of Zuma's wives (Timeslive). Zuma is being silly. No reason for the recusal of the DCJ I do not engage in discussions about the race of Jesus as it is not important to me. Really? @Bill West is against universal suffrage. I watched the Julius Malema/ Ndlozi case and I find myself on the side of the policeman. I have learnt not to judge people according to a racial group that they belong to. I have also learnt that people who praise you on one thing will condemn you on the other as it suits their interests. @Xolani J Masemula The history of the ANC from 1969 to 1977 has something to teach on that. And ended with the land Exactly @Xolani J Masemula @Aubrey De Bliquy ❤ VR laser was the bomb!
Heinz,ANC = F-----UP ANC Killed The Country
Mkhanyi Spheh,dudzane parted ways with the guptas
Bill West,mzane anc was forced upon us by de klerk and now we pick the bitter thieving corrupt ftuit I am for universal Suffrage and freedom from theft and corruption
ma baker,oh stop it.
Willem de Lange,ANC is Tokoloshe🎃🎃 ANC is Tokoloshe:learning:
Sinentlantla Jojo,Just here listening cause want some distraction and help me study...what they talking about I'm lost.
Salmaan Abrahams,To be honest I don’t know who to vote in the next election I’m voting for the cape party so we can have secession "We do not have one successful province under them  We need each province to be independent ( sovereign independence) DA will have to deal with the growing sentiments of the ppl about breaking away from SA @mzwala Nee ; everyone will need a visa :elbowcough: And we will not allow u upcountry oaks in We will give u a visit visa for 7 days only Stealing is not the issue @nico Stealing and crippling the state is ...stealing and bankrupting SOEs are the problems True @mzwal
Siyanda Mhlongo,"Gehazi appointed JRZ "Juju & Dlozi pushed Mr Venter "if Mr Venter was black like Des van Rooyen "land shall be divided amongst those who work it
ICY,What a lady...
Blake Yogi,"@Mike No we dont want feelings. we want fact @Mike yaaasss🤣🤣🤣 should you be? People dont block for nothing Its already old news. Still doesnt move me
pius194,hello fellow black africas and visitors who are here to stay whites are always playing victim same applies to mr venter Lesotho yong
Magesh Difa,mzwanele manyi officially joining eff yebo mzala
Dominique Bester,Fana Hlongwane the consultant is an important character still to be identified in these hearings
Rory Lee Farnham,Trump is the best by far.
Aubrey De Bliquy,Where did the live chat go to? Ummm @Ismail Petersen No. Not everyone. Maybe just what you see. ciddling in the back seats maybe and bunny rabbits and rainbows @Xolani J Masemula I have no clue. Tea break maybe LOL @Salty Crack "Bumper stickers _""Will the last person to leave the country please turn the lights off.""_ make me laugh. Don't stress Eskom has that covered." If we dont laugh a little we may cry. True in pieces belonging to foreign entities with no interest in the contry but profit. @MIKE DURBAN When you have to start with a bogey man you have lost your argument already Who is brainwashed? LOL Now that is boring. We hear the same nonsense in Palestein while they treat people like vermin in the land of their birth. Our constitution allows for a general change to the land ownership regime without constitutional ammendment. Yup that is whys so much of our history is BS the winners write it.
ALTA,aubrey ... you can ask that again
Ephraim Luyi,guys what is going on here
K Felts,Peace and blessings to the woolly haired brothers and sisters with feet like bronze. ❣👊🏽
Luka Bodika,peace
Eric Belle,Puff and pass
Jose Ruiters,This is aboriginal territory guyz
