author,message
Danie Nilsen,"i know the election is over but is it realy over or are there a agenda that will start soon now it seems that the anc voters are keeping a fraudelent party in power for fear of the emnarresment that this said fraudelant anc party wil be in the public scrutany AA kept the corupteers in busness and so they must in a serious effort keep the defaulters in place if they should loose it will be losing face as in japanese culture close to suicide
Carnoth Ngomane,"@Luvuyo Zantsi i thought the election chapter was closed "@Derek Main you cant change the inevitable "@Derek Main not at all @Cassius Mngomezulu yea seems their fingerprins are all over
Granny Mokwena,not this again from R9million(not exceeding) to exceeding R280millions😓😓 how does anyone justify this blatant theft? greedy comrades got us here sadly just put people who know what they're doing there I don't know anything about tenders but he makes too much sense😂 when is anoj yestifying
The Truth,@Thando Nkutha I Zondo has health issues... his breathing and coughs don't sound normal "@Thando Nkutha A friend who does IT at the commission told me they asked him to switch off the mic when not talking
Michael Menzies,oak has a cool beard man. anybody wanna buy some shortbread? R5 for a dope cookie boss here's a taste chief 🍪 is it because he's fat? where's my safe space this fat shamming is triggering...
0,do you have biscuits guess where the meeting was? here it comes open the flood gates
King Kihumba,Solve first the xenophobic problems in South Africa.a country without a neighbor it doesn’t exist
KEITH SINDILE DINABANTU,Xenophobia? @KasambiBategeka.... you mean we xenophobic? "@KASAMBI BATEHEKA
barbara broadbent,"@Derek...i wouldn't have thought SA could go any further down "I wouldn't dare do that Derek they have no shame either!!
makhosi nobhatyi,"Thank you Fellow South Africans for voting liberation movement "@ Derek main ANC is the party for all people "@Derek main as president said change is painful and hard to accept Look guys here what ever comes out here is binding i was listening to Ace Magashule saying saying commission findings are not binding which he shows they may defiance to show up to the commission "NPA "@ Felix Muyoba I am serious about this You will see surprise next week when President announces his new cabinet "@ Roberts Russell no he said publicly no one must be on the cabinet implicated Bathabile and Nomvula won’t be in government Zizo jika izinto new dawn "I was listening to the youth league this morning calling eThekwini mayor to step aside while NPA is investigating the corruption and fraud Guptas whistle blower is ready to testify
Felix Muyoba,a business case cannot be a one man show.. @Granny Mokwena meaning R271m went to waste? @Robert Russell that is so true the business case was overstated to justify the looting this fellow is very eloquent in his testimony @Musa Bakiti 😂😂 @Mike Moja i gave him the bells already
MAKOTOKO,inquiries in South Africa is just waist of time. since time is money
Lew464,"Dilip Badal 
Khaya Vicious,can never trust a capitalist imagine if that nevfer hqappened
Wilhelm5381,Jirre die mense kan steel... imagine if all the ingenuity employed to steal were to be spent for the benefit of the people...
Patrick Kanatla,let's them dance for what they voted for (poor for ever)
Mike Moja,@Felix Muyoba very eloquent. he knows his story I like this man. he knows his story. please give him bells @Felix Muyoba 💪🙏
Magda Seguin,So many people believed the EFF when they attacked Gordhan when he started cleaning up at PRASA.Since the testimonies started of what really happened they are quiet. "The theft is mind boggling The Durban Mayor was arrested (and rightfully so) for much less...it makes no sense that the masters of state capture including Zuma is still free Manoj will not testify unless he is subpoenaed The list of those who benefited from Dubai flights and Oberoi hotel stays was published yesterday...Koko is one of them...he is still very vocal on Twitter as if he is innocent You are correct @Robert Russell "The prosecution of those implicated will be concurrent "I sincerely pray and hope that NDZ or Dlamini don't get top positions in parliament "The PRASA board at the time are even worse than the Eskom board "PRASA has an enormous budget
Singi Mathebula,where is Advocate Malika? woman had n opportunity t elect a woman as a deputy at Nasrec. Crodile tears. stupid just finished reading the Gangster state. Depressing 😱
Neil Fraser,@Magda Seguin Do you know when the inquiry is eventullu meant to wind up? Thanks Robert. It's quite depressing listening at the ease how the state funds went down the drain. "@Robert Russell - Agree. Nut we are only hearing about some of the ""big fish"". What about local municipalities
