author,message
Isaac Mutasa,"She is too ordinary and rather shallow for someone with a masters degree.What university did she go to?Probably paid lecturers for grades
Zamuxolo Miti,classified she said?
Ben Cole,The unsolicited sexist comments about people testifying at and working for the Commission is truly sickening!!!! Can you all stop it.
spasticmonkey78,@Sipho and men dont steal ? hello LOl @Sipho The Xing Total Troll love it Lights on but nobody home Sippho play nice and tell these people you are trolling ... Did he touch you on your studio ?
Elvis Malakoane,sipho the xing calling women names to make your nonsensical point is nauseating sipho the xing degree is not a guarantee of wisdom you may still be stupid with doctrate forgetting that u come from a woman sipho the xing science also says that morons are dangerous with a gudget in their hands
Kung Fu Kenny,@Anne M. He is a Incel. They hate women. @Sipho The Xing That's your problem. Confidentiality. Is she stupid? @Carryn Meredith @Michael Michael The state of this country and people like this get paid for corruption.
Alan White,"this women is the epitome of incompetent people in public service - talks bull. She is clueless on key areas of what she shoudl know things about!! Who she connecte dto to have got this job - cant be on merit!!! she talking about security vetting peopel yet doe snot know basics about what is classified or not!! she is pathetic!!! what attitude she has!!
BIG D,a degree from what varsity 🤣🤣
Michael Michael,she dont understand her job. she is this lady banna who is she protecting?? she got wt degrees wow
John Fagan,well I am Gay
joja zenande,she doesnt even know what is classified documents
Stephanie McCabe,She's obfuscating because she's hopelessly out of her depth
CarnivoreGains,Finish...
Yolo More,A crook of note
Alhadiah Khan,sipho u should get ur facts right sipho u may b an athiest sipho so u r an atheist
siya zulu,ayayayayayayyy the Dlamini women who hired her?
Craig Johnson,@Sipho The Xing you are a complete air head @Sipho The Xing empty vessels make the most noise @Sipho The Xing take a long walk off a short pier sabc incompetency "@Hosia Modiga Nope
Vryman1,"sipho is just stiring "ppl debate what is said
Dirk vd Westhuyzen,@Sipho The Xing Why do you not punish them ?
Martha Motuba,"this myeni boy is like duduzane
Helen Terry,Sipho are you a troll? Well block him please Actually no...I am an British Citizen
Carlo Koekemoer,One moment you want to send all religions out of sa next you talk about youre religion does this mean you will also leave sa at least ?
Lorna Kavanagh,Sipho did you benefit from state capture
Zibuyile Luthuli,Zond for president
Stef Viljoen,Hehehehe! Well spotted!
Jenny B,SSA dont want us to hear
Patrick Haingura,from load shedding to visual shedding eish!!
laura lee kruger,@Sipho The Xing pho not the right platform for this dude
miss T Mahika,"Wow visual shedding I see "They hiding a lot
Gift Nyathi,media pliz we can't hear nd see pictures sort yo system out plez what are they hiding
Rashid Mahomed,state capture captured.
Reinette Raubenheimer,#SABCNEWS PLEASE ! SOUND? PICTURE?
Collin Cebelihle,😖😖😖 😖😖 😖😖 😖 😖😖 😖 😖 😚
kitso poonyane,"Pravin has taken away sound and picture
Tshivhuya Matidza,Xem.... Sabotage again.....
Santjie Ntuli,sabc
Dan Brown,"I know SAA increased revenue by 2 Billion after vetting a few mid level staff - WHAHAHA If you had vetted Dudu and Son (pty) ltd you would have saved R20 Billion. She's a communist propaganda spin doctor.
Margareth Waterboer,"@Kitso With people like Ms Dlamini working in SOE’s it’s clear why the country is sliding backwards...costing us an economy in collapse..
Gerda 7,"Sipho
Gareth Hellyar,At last!! Someone in intelligence with intelligence. Bye all until tomorrow.
