author,message
Joshua Pietersen,SABC are you going to stream the cricket?
Thami Ngwenya,"How does he fail before action "People in township might disagree with you But Derek can you give other people a chance even though things never gone your way. SA have many challenges to deal with Same players but different coach and tactic. HOPE YOU FOLLOW SPORT Sent Gabriel then What test "I thought this came from PP and was adopted by parliament. What the President to do with law enforcement "Thando you will never be satisfied "Lucy "To reach 100 votes Voters are smart "Lucy
Peet Venter,@SABC Digital News Please show the slides!! @SABC Digital News AT LAST!!! "@Lucy Lucy
clive oconnell,SABC why can’t we see screen shots today? Too early?
Lwandle Shikwambana,which test bafoo
Khalid Mather,Whos this bubbly man :O "@Noluthando Masondo Thanks sisi  "Shame man OEM is original equipment manufacturer? "Sister on the left is so over all of this lol "@Lucy Lucy actually you're right "I like this Myando guy @Lucy Lucy I will pray for your racist soul
Granny Mokwena,"zikhona zondani it's still got a long way to go "caught up late guys "what's happening is outrageous! and the ""new dawn"" is one of the biggest farce I've seen!" Lindiwe again!
Minoctar Sithole,in our country we judge according to the line-up not the performance give ramaphosa time and then you will judge after
Noluthando Masondo,@Khalid Mather Thobani Mnyandu "@Khalid Mather He's a director at MNS attorneys and he was lead attorney into the investigating of relocation of the OEM""S" can someone please rescue us from Jordaii please
Tell Tracey Your Secret,Solar chargers for salesmen Mobile phone solar chargers for sales No electricity regarding Boring
Born free,One sensible comment the EFF make is that CR has not reduced a bloated cabinet he has appointed more Deputy Ministers that means his cabinet has 34 members and not 28. @Jordial.. is this a movie you recommend we watch? The Afro 4000 trains worth R600 million were unsuitable for local conditions.. they were too high. @Jordaii. Is this a virus? The diesel locomotives supplied by NCRS had major alternator problems. In short this was a tender to procure Locomotives and trains with a total of R2. 65 billion but exceeded this amount by more than R1. 2 billion. haha @ Jacob Zuma you will have to sell your expensive hats and shirts but I am certain it will be Nkandla soon. I think 18 locomotives are waiting to be delivered at a harbour in China. Remember they are assembled here. This was a R600 million contract that went up by R69 million @Kevin. Yes To date 185 locomotives R50bln was split between 4 global railway groups but infect this entire project far exceeded this amount. The entire cost was likely to be R134 billion "The ""NewDawn of Corruption ""." You must take into account the years that Zuma was deputy President and President "They did not do their homework IE. locomotives not compatible with our tracks I thought OEMs were the Transnet mechanical Engineers responsible for the assembly of these trains? OEM = Original Equipment Manufacturer sister to the left is unprofessional Total predicted cost R134 billion Iwish I had owned warehouses to store these trains. R11200 per sqm?? @Derek.. who was your choice to vote for.. just curious to see if we were in favour of the same party? Is that Holomisas party? I hope all you lovely folks will vote for my party in 5 years time it is SAFE.. South Africa For Equality. "With my party it will be SAFE Self sufficient that is Well I take a leaf from Singapore's history why is that? EFF to pay Trevor Manual R500 000. So glad. @ Thami I take that as an insult and voters are not smart they voted the ANC again that's not smart. Yes on the news. The EFF will not get away with insulting and intimidating anyone. Most voters are not smart Especially when STUPID is a genetic defect
wiz owert,Aa!
Wildthing,Go Proteas
Jan Davies,Protea power!
Kevin Simon,How many locomotives were delivered to date? Of the 1 064 original order? That's more than one year's tax collection! KKK probably would argue they are dealing with racial prejudice. ..just not the way we expect.
Margareth Waterboer,"Cameraman 
William Pieters,1.4 trillion rand got stolen over the last 4 years in this great country. don't forget how wealthy you have to be to belong to the G20.
SBH Shembe,other parties must win elections that's all "@Derek Main just win elections @Derek Main well that's politics for you. . @Derek Main yes.. answer Lucy's question please @Derek Main interesting Why not though ? I see @Keamogetswe Andries Motsepe you can try SAFE .. check Lucy's comment
Keamogetswe Andries Motsepe,I will not vote ANC anymore
PETER MABENA,"Minister of Justice and correctional services
Sekgankge Ditshego,Mr Peter Mabena what do you mean any seriousness in minister of justice and correctional services?
m S,"where is Adv Maleka?
Nelson Khumalo,@Lucy Lucy is that true?
richard borain,What is wrong with sound
