author,message
Granny Mokwena,even some Tsonga speaking people ignore their own language a representative of today's witness @Singi Mathebula ke nnete ba leka ka mekgwa ka moka go ithlokomolosa polelo ya bona see biting so early ms Hofmeyr haaa that can't be she has a Masters degree this one "wow cheating how is asking how your children coped with losing a parent have anything to do with integrity and honesty?? @Skhakhathi Khumalo Y to spill the beans later
Dea Excinia Mofubetsoana,yes Dea is the name when please when please
Singi Mathebula,a hi ntiyiso@Granny Mokwena. "@Granny Mokwena. a swi vuli ku loko va vulavula xisotho kumbe xizulu "i thought Malema would say Mamabolo abuses his wife or girl friend  "that was a wrong choice @pastor j. woman are being killed worse than flies in this country. and for law makers to behave like this  Engish 101🤣🤣🤣🤣 department are being exposed here if ms Dlamini' s statement is to be believed 🙈😎 contradictions ms Dlamini The witness is Ms Dlamini from SSA and is responsible for vetting. she is a chief director @Eliot Chauke. it seems they gave you overdose when joining Zuma cult Zuma stole from the poor he claimed to represent. Cyril never and will never stole from me because Zuma never shared a cent with me@Eliot Chauke who appointed Ms Dlamini mara?😪🙈 Zandile and Miyeni realy mastered the art they learned from Zuma
Lorna Kavanagh,"All the state looters are "" sick"" ... yeah right !"
Maryann Diamond,all I wanna know is when can I get on the gravy train.... hmm she came prepared ... #makeup hmmmm this woman is playing with wotds ja neh I like when she says thst true Tulonga amen @ Collen @Colleen true wow a polly ! lol hmmmmm busted its the very same question boom yes thanks Raven ! lol
Elvis Malakoane,pastor j Morning pastor no there is no Bianca today have not seen her chat pastor j I thought Carl Niehaus mother must get a Nobel peace prize for Resurrection 2nd after jeaus pastor j Carl Niehaus is a con man finish and klaar pastor j true that Carl Niehaus is a classic case of moral power failure you you pastor j No not eskom just a factory fault true pastor where a u now? Kate here in the room in front of u she feels the tsunami on her knees that it is coming
Immanuel,eish i miss my @Bianca☹ are intelligence operatives allowed to testify s in public on matters that relate to their official duties? does anyone know??👋👋👋 gee this question how relevant are they for one to have access to classified information. o find them to be put of order under the circumstances👋👋👋 go katie gilr👏👏👏👏 "guys i realllly luv katie evasive did she pass the polygraph? i.would be very surprised😆😆 people vetted and no results not forthcoming? what wasbthe purpose? this one was used as a third force to get rid of certain individuals. yes she has a master's degree from zuma's school of excellence as it were😁 what is a dunderhead or dunder brain?👋
wim louw,Love DCJ Zondo. Best legal mind in this country! Stay in Cuba She is the next PP Bathabile for VP Shamila must fall ...Ms Dlamini for ND NPA!
lufuno nema,lets welcome mrs Dlamini she is very very thuking ..yooo molefe we are in deep trouble is struggling shem .. did she got the job because she passed the interview ...I bet not . yes yes ..
Zolani Mnqika,is she smiling or shes indalo
Mike Moja,😂😂😂 this lady looks scared this lady seems to be confused maan @House MusiQ ZA he completed yesterday "@Gabisile Mabuza eish @Bekithemba Ncube you can say that again. she is disappointing to say the least @Cruda Bex 😂😂😂😂😂 sort of @goo breen my question exectly
Feleleng Banda,lol
Fickson Makhense,After the evidence of State Security Agency is arrest Whaya Whaya. Mr. Mahlobo ?
Eliot Chauke,She ain't afraid of books just block him Thuli Madonsela must come here and dish em files. the commission can conclude in 1 day "His Excellency Honourable President J.G. Zuma will arrive on Saturday Morning @Pastor J. you forget that Zuma is more popular than Ramaphosa. People love Zuma.. its a fact. Zuma is your President. like it or not Look at how Cyril won Conference. vs How Zuma won ANC went below 60% under Cyril... Zuma was always above 60% We must start with the Murderer De Klerk statues All ANC members are captured Ramaphosa is Captured by corporates Cyril is stealing from you as we speak @Singi CR17 campaign is the root of State Capture... done in broad daylight. @singi your reasoning is funny. Cyril is stealing from you. wake up. IPP are coming
Cruda Bex,Red lips lips nails and watch .may be also? red Ithi andiyazi sisi I never beaten may wife even my mother Malemas wife must come to this inquiry Malema is killing ANC slowly and surely. @Gabile Banthu education That's what savana dry do. it can kill your educated brains Please judge save this girl. she is someone's child please D help us tears in my eyes am indebted my foot! Ms Dlamini please fake sickness she is the daughter of black south African father who De kerk failed to kill. She is queen Red Dlamini We need statues of Zuma in front of all South Africa prisons I hope Ms Dlamini will be finished cannot take this. Feeling sorry for her though I don't know her Miss Dlamini is the victim here This was employee abuse politicians are clever thieves Kate simple standard English please "@lucky twala you get covid 19 if you eat pets she cannot speak English well but she can speak the language of love that's why she is married She looks Chinese to me I just hope after this site is not going to get covid 19 DD Mabuza kate Ms Dlamini this is white girl is not your friend. She may send you to jail I an smiling prison all over Myeni family Mr Y is Malema But vendas can be black guys Kate go on lunch please leave Mr Y This adv is like a camel she doesn't drink water "I am happy load shedding is coming back tomorrow
Emmanuel Sbusiso,She seems very confident didn't the spine too eish all the millions!! why running away somnium
LUNATHI NGANTWENI,she seems nervous that brings doubt to me as an individual
mokopa,"@Pastor J just block the user oh. my. word. "The people who govern us are ignorant of the laws carde deployment "She's not stupid "Language is a problem even between speakers of the same language
Kingsley Masha,to those who still want to be MPs lol one day it will be you in her shoes @Pastor J that's one hot sit lol @Mohamed Mia lol give her credit she'd on a hot seat. what 8 this is a joke 8 @Lerato Ramadiro 12 is the standard to my knowledge @Lerato Ramadiro As I said 12 are standard then more can be asked but 12 are compulsory Mr Y is the one they didn't promote
Sive Khangeleni,state capture is a waste of money malemas wife is my type
makhosi nobhatyi,Mahlobo is a liar "😂😂😃😃🙆🏻‍♀️ kwasha phaya Why she came here unprepared? She was asked before she came here Yes yes
Kevin Simon,😡😱No such statement in the Act!!!
Mpho Masera,😁😁😁
Gabisile Mabuza,typical of ANC minister ignorant of the law with all those qualifications Ms Dlamini does not know what a spine is...lol Ms Dlamini is really struggling expressing herself Ms Dlamini must just agree with the advocate assist her DCJ it's called discretion DCJ it's not compulsory to wear makeup and nails...lol all the millions?...lol you separate from and not to Ms Dlamini adv Mayor...lol not just personal adv Hofmeyr but irrelevant you are asked about everything on earth adv Hofmeyr.
Somnium,Stupid 😂 Yes but she can use her brain and actually think 😆 😴 @Moleti Moseki Yes definately XD Someone please HELP 😑 I cannot wathc this anymore gonna lose brain cells Goodluck everyone
Lucky Thwala,ubani lona Kate is finishing her now civid-19
Mohamed Mia,Domkop don’t know what is spine English not mother tongue but she holds a key position 😳 How was she employed? No chance they stole this country and economy dry @jacqui don’t exclude the lipstick Can’t even read English Impress. DCJ @ Anne many are plain ol stupid @dave not to forget the nails @ mike it must be declared a public holiday Shabir playing golf ⛳️ Sleep if the mind Umm Oh now I get the question Sounds like a racist Dudu must be watching with peeled eyes You late with your bank account number University is bust Sexy voice but appears doff Ya for now going to roast you Let’s see if they go to jail Maybe grade 2 @ Hans will be loads
MIKE DURBAN,Mmmmm...those nails look....dangerous.......put on for the show today...heheh Gucci nails......heheh Miss Gucci X... They undercover nails....... Gucci power deressing...heheh Mmmm...but our sharks can walk on land........ And Gucci account.......... @Eliot Chauke ...True...the Commies are trying to capture ...Everybody...... Funny how the Commie brain thinks...especially the Elite ones....they Always seem to have all the little ..... pleasures in life.......but the Others.....have nothing......funny that hey.......... I'm disappointed.......the specs are not orange....... Eeeesh....The Days Of Our Captured Lives..... Maybe They can All be put in an Orange cell..... And then that day can be called Orange Day...... @Mohamed Mia ...spot on.... This is unbelievable.......... Geeeez........Gotta be Commie inspired......ne Geeeez.....must be same screening in China....ne Mmmmmm....you gotsta be a Party.supporter......ne @Dominic Przybylski ...AKA....Commie ANC........ Must be a Party Supporter...or else.... Mmmm........real brainwashed this one...ne @Andre Geldenhuys ....spot on.... The HOFF...........great Adv........ @Dominic Przybylski ...spot on.....many can't see that....... Mmmmm....the race card always get played......ne Free orange caps......heheh @Cruda Bex ......the White girl is an Advocate.....
Pheladi Lamola,English is not our mother tongue Mohammed. He really does @Anne M. 🤣🤣🤣
Prince Sicelo,"Lol miss Dlamini
CHRISTOPHER MOLEFE,What's happening today? Is this Ms X? @Moleti Moseki Mara ka botsa akere😂😂😂😂 "If this person is from the SSA "If every cloud has a silver lining
rosalind gerber,first time she is reading this? translator please maybe a guppy
Moleti Moseki,Molefe ija she will be here for the next 5 days...... the way she is answering
Rufus Pretorius,Is this what is running the country?? Glassified information😂😂😂😂😂😂😂 @Cruda Bex no ways Karen needs to grill her lekker Glassified information haha She sounds defeated. I bet her undies are full of brown haha @Cruda Bex How is she victim??? Who's snorting like that in the background?? Man these people are morsig and in court of all places..
Jacqui Baumgardt,Love the orange nails @Mohamed Mia - dressed to impress it's a highly stressful situation for anyone @Cruda Bex - agree. I feel for Kate? @Gabisile Mabuza - it gives a girl confidence Language is a problem @Eliot Chauke - big EISH Mohlobo is dead meat they vetted their buddie @Pastor J - agree @Eliot they also love Dudu Myeni because of her patronage @Dominic Przybylski - agree - he's caught between a rock and a hard place @wim louw - huge EISH! @Sivuyile - she's in a very difficult place @wim louw - even bigger EISH! "Hairy @Kenny Innes - your account will in due course 😀 will be accessed @Abel - agree I'd tell them to get lost re personal info
Peet Venter,Eish...glamor girl is struggling to converse and search. Hopefully it is only nerves for now... Mjeni could not tell her on the ohone that the board is sitting the next day so there's no need to fly down...
Shaun Shongwe,🙆🏾‍♂️🤦🏾‍♂️ lessons in english now how embarrassing "this cant be real he is explaininv the difference between may and must
Anne M.,@Mohamed Mia Could be nerves. "@Michael Kaudi Ms. Nokunqoba Dlamini DCJ has got a wonderful sense of humour "@Eliot Chauke You forgot the word ""Former""" @Elvis Malakoane Correct 😀😀 Looks like it What protocol? Does Ms Dlamini have a lawyer sitting there that she keeps looking at? "Wow @Gabisile Mabuza Agree - totally irrelevant @Sthakathi Khumalo How does your parents relationship indicate integrity and honesty? "@Oscar N Nokunqoba Dlamini "@Reinette Raubenheimer Nokunqoba Dlamini "@Diss & Dad ""That white lady ....."" Seriously?" "@Talent P Sibisi Sadly Yes @Michael Kaudi My yes is in answer to your question @Mbizo Slash She heard Mr X talking about Dudu Myeni's phone calls to his daughter. She probably doesn't want to be in the same position. @Pastor J You've got your Mr Y 😉 Next one will be Mr Z "@Dominic Przybylski She doesn't have money for transport
Michael Kaudi,who is the lady? "@Anne M. ok cool she's from state security for real??
Sthakathi Khumalo,Miss Dlamini is a whole mood😂😂😂 These questions are to test integrity and honesty "sadly
Gareth Hellyar,Eish!! I love the Judge. He is sooooo patient. Kate can get very irritated. "So Very scary thought. He must be well again. Can go to court now!! "And True Rubin. In if you have friends in high places. Does she understand what vetting means. 😂 @Pastor J Poor lady. Poor lady. I laugh if at the end of the day the Judge says that he doesn't think that State Capture happened. 😁 Geez. Who would want to apply for that job? My thought exactly!! #thoughts Blocking @Diss & Dad
Mangalani Mangalani,I get worried when the so-called educated people can’t understand simple questions.
Robert Russell,Please protect me from myself...... How doff is this woman?????? Mr Yoh....Yoh....Yoh !!!!!! @Dominic Przybylski and that was from the water scam..... how much did she steal from SAA??
Toibo wa Toibo Antimba,Am indebted Chair
Raymond Mabilo,u r confused ms Dlamini @fuzile dazana i agree with you.
Tulonga Henoch,Everybody seemed to be doing things the way they want it to be
funicanz,"She is actually correct that all employees at SOE's regardless of what position you hold you must be vetted and declare your interests quarterly "@Gareth Hellyar  @wim louw 😆😆 Ms Dlamini knows her story.
Nhlakanipho Yolanda M,😂
Dominic Przybylski,I'm late. Who is the witness and what is her role please? Thanks @Singi Mathebula @Thokozile Mokoenanyana In your estimation how many official members of ANC are not captured as a percentage? Ramaphosa is captured by consensus. Collective responsibility castrates leadership. @Thokozile Mokoenanyana Very interesting. You seem to be exceptional. Money Launderer Majola is now has a top job as a human settlement executive in the City of Ekurhuleni Yup. Check out Daily Maverick Corruption is so rife and so many people involved government officials know that Hawks/NPA will only be able to convict a tiny proportion of them. Only reason I can see is for them to be susceptable to blackmail in the future. How many questions were asked to check whether the managers were qualified to do the work they had been employed to do? Got to remember that Zuma and his buddies were trained/indoctrinated in USSR. Was she giving the personal info to Myeni? Waiting for next appearance of Mr Z from his secret location in Cuba. When is ms M going to testify? @Anne M. Ms M is rolling in the money she got from Mr X What I understand is that rr Z got only R2million from the cash of mr X so ms M helped herself to about R8 million of it.
Sandile Ntimane,I'm new to the inquiry...who's this lady and how is she implicated in the state capture its miss Ndlamini
Hennie Cloete,#Granny-any academic qualification should be seen as a stepping stone-practical exposure gives substance. #Eliot-dream on!!
Thokozile Mokoenanyana,Elliot Chauke keep on dreaming. JZ is the president of his cult NOT SA! @Chauke thieves masquerading as RET love JZ not us the voters and uncaptured members of the ANC Agreed @Cruda that's where he belongs @Dominic don't be fooled by rented crowds or instant members who know nothing about the ANC which are few in any case. People are victimised if they don't blindly follow I know since I am 1 of them. @Dominic Przybylski You can even google me. I nearly killed in 2007 for not supporting JZ and standing up to Ace when he wanted me to refuse the branches desire when they chose me above Thabo Manyoni. @Dominic Przybylski as Motheo regional chair which I won and 2 days after that 5 bullets rained into my house 2h40am. I was the 1st culprit to be after Polokwane as chair of a potfolio committe in FS
clive oconnell,@Cruda Just goes to show I’m right voters should have IQ test to vote. This is hostile wittiness or stupid
RC Swart,who is testiying now?
Santjie Ntuli,this looters never thought that their corruption will be exposed they used woman all this people have smallernyana skeleton im afraid that dudu will be the first to be convicted
Zukisani Mpahlana,Lo sisi bekumele ucele ukuthetha ulwimi lakhe coz andiqondba uyaziva. Uthetha eziphikisa
Colleen Arezio,I'm sorry but this lady does not give me the confidence that security personal should have. Was she vetted for her position? I doubt it. Malema would never come with animinity attached because he wants people to see and hear HIM. He wants to portray no fear.
noko malatji,i think they are political employees since the minister is the employer
Sivuyile Lurai,"Eish "@Spider
Moshoeu Mabusela,@Jimmy Reddy That's the best thing we can do. There is too much evil in our country. "In the ANC
Mlungisi Nyaba,u JZ Presidet uqoqile u utiki coll X will deliver to u
Tukang Gamers,blck
Pansophical Sceptic,Did someone mention Carl Niehaus? Isn't he busy attending a funeral... I don't think he's yet decided Pastor What again? I think perhaps the SAA should have vetted the SSA. Polygraph? None of them would have been employed 🙄 Analysis? This is starting to sound like a thriller @Santjie. Let's all hope so @Dave sinclair. Lipstick and pigs as they say... Ain't no way that's gonna happen Gareth @Granny mokwena. What state security? Does the polygraph have back up batteries? "@dis and dat. Yeah a cutting one 🤣🤣🤣 @Andre. Absolutely. That's why she's so feared by these crooks @diss and dat. Come on she's got an exceptional mind Yeah dis and dat is getting unnecessarily personal here. @Andre. lol you just destroyed his argument 😀 @Oscar N. Why would you want to embrace that? Great Question Joe @Oscar. Thanks for clarifying 100 managers. That's more than the aircraft This witness has a masters degree??? Concluding Stage. Anyone got any thoughts? @Cruda Bex. Do I hear jail then? I can't believe the country is run by such people? Well actually I can 😁 X and Y. Does this relate to a poly graph? @pastor J Can't wait till we get to Dr No then Pastor! All starting to sound like alphabet soup! Cluedo's got nothing on this game 😀 @pastor J. lol we are gonna have to brush up on quadratics to solve this one folks
Sherwin Peters,This witness is assisting the Hof in cornering her The DCJ is getting miffed with the witness @Fikile she's trying to balance the weight of her BS those ain't nails they are claws playing dumb comes so easy to Ms. Dlamini
NerpMcDerp,this is very relaxing she is getting shook I dont think she is beating around the bush. she seems unprepared and inexperienced. what side are we rooting for? she seems unprepared "she is exposed. Ms Dlamini wuhan these lads are hammering this Ms Dlamini lol it is getting tight in there does she have a small beard? its not funny. no laughing it makes her eyes look too far apart she can't keep the dishonesty straight she speaks slowly because she has to consider everything nervous dudu ends dudu entire career prison is thrilling dee dee mega du du
House MusiQ ZA,Where is Mr X @Mike Moja ok cool 😎
mo B,runnig ftom dudu
Yolo More,Where? Dudu s puppet crook Address Zondo plz Yhooooooo! What ?????????? 🤔🤔🤔🤔🤔🤔 🙆🙆🙆🙆🙆🙆🙆
BIG D,Mr x dudu myeni wants money R2000000000 wonder how dudu is going to look in a orange overalls maybe she can order some Versace overalls in advance can look great in prison so much security yet all the money is missing she is absolutely brilliant love her to question j zuma the questions are of a ambiguous nature not easy
dreiber63,mlm
Caolin Pillay,She’s beating around the bush like a master
Kenny Innes,stem guilty her makeup doesn't work for her she doesn't make sense @all its a possiblity give this girl a kit cat 😷 i love her she doesn't deserve this that was one of the list questions my girl "'let me come back to that""" BEEEEEEEEEE YES Till death do us apart.... this is my banking details 123321 Amen YOU CAN TRUST ME GUYS Bow out Wait on the other side
Godfader rapagadi,looks like they were playing her because they new what can happen
fuzile dazana,wts going on guyz i just tune in now its nice my favorite Soepie Days of our Zondo is back heebana when you lie you forget The chair is awake
Wildthing,court out But project was closed off. Diss & dad you here to focus on the subject or make trouble on the chat. use respect to all. please use respect on the chat or be removed. this is about today's sitting. nit the worlds issues. Spamming on the Chat gets you blocked too. Kenny. please stay on subject for today
Sean Moodley,ish
Fikile Jas,ziyabuya why is she swinging...
Bekithemba Ncube,for a senior person in the state security department she's very slow "I've heard politicians and senior exec's give interviews in their native languages through interpreters cry my beloved country
Sonwabile Makhabeni,looooool😂🤣🤣thixo wasea Gorge gosh 🙉
Sizophila Siphelele Ndlovu,@sonwabile🤣
JAY Khumalo,it is very tight
Andre G,Conversations AND NOT converzations.... please please "Goo Breen - Majola handed in a sick note yesterday He just follows Zuma and Dudu's examples. It always works. "Orange nails is a project manager. I am one too """That"" white lady what people here call her is super intelligent "@Diss & Dad What is a ""Boers"" ???" "@Diss & Dad Do you have a Nigerian or Chinese surname?..... My surname is Flemish. There is not language or nation like Boers. My one friend is black
Test Login,Guys let's be honest Dudu Myeni is ruined..her career is finished.
Norman Zwane,@Test Login Dudu Myeni ? her career will survive. There are still old men who still have wet dreams about her
TG Swartlane,Morning folks🙌🏽 My crush is still on today
mongezi nkomo,the big guns are lose but you are pressing this lovely lady
go breen,where is Majola? ms M is nowhere to be found
Comedian Ack,the lady responding to have intellectual rationale
Dirk vd Westhuyzen,@Andre Geldenhuysmust he also go to Cuba for treatment ?
Alhadiah Khan,shabir gotaway
Joe da silva,The milestones hahaha Free ANC caps Free EFF caps Mike haha How on earth is SA still running eish
Smart Guys,Khan Bells is Haram
Reinette Raubenheimer,thanx @anne
Tokollo Damons,Are you corruptible is the jist of that questionnaire
Ishaad Mohammed,here comes the bomb shell
Jabulile Mazwane,who is this Hoffman thank you@ Raven
J Man,LOL
Person of interest,"Kate Guarded
muzi mhlanga,English can be tough sometimes hhe lol She is having Grade 5 maybe
Talent P Sibisi,Miss Dlamini need someone can help for all Questions cause she's not understanding some Question please be agree with me guys State Capture is wasting money and time no one will go to Jail here mnxn no Money no Problems that's is me Mr X u The King Bru I need to visit Zuma in Hospital can someone go with me Hallow Miss Dlamini she's no guilt please stop ok 🎧 State Capture it wasting money our money for nothing name one whose in Jail right now mnxn
Alfios Mwenda,yes thus true she is very confused Myeni family are all corupt
Raven Penny,stop this nonsense of boere and race please let's live in harmony jacob Zuma true she was used
Mbizo Slash,"@ Raven Let's focus on the information being shared in this inquiry. It's quiet fascinating. It seems like SAA is being run like a military wing "@ Monica 🤣🤣🤣🤣 "I don't think she is doff "Probably "@ Munyaradzi
Easy D,"This type of intrusive and psychological profiling
Paul Buchel,"Did this dear women ever do a full days work in her life???? "No
Lerato Ramadiro,@ Dave Sinclair... Questions are ambiguous and of legal inclination to get her to agree or disagree when at times she neither agrees nor disagrees with the questions or statements referred to @ Kingsley what's wrong with say approx 8 questions? @ Kingsley Masha 8-10 for polygraph tests. There's no absolute number unfortunately
noordster1,What colour is she wearing on her nails??? Probably same colour as her Lamborghini 🤣😂 University of VBS Black Barbie Can’t wait for witness Ms. #
Lee Naidoo,Hi ALL WHO IS THIS WITNESS?
Monica Khanyile,nasi isidomu webakithi ... @Mohamed dof x 100 Oh at last let her not come back
siya zulu,Guys i never saw someone arrogant as Duduzile Myeni 😂😂
Hilton,the bold and the beautiful going on today
Hans Gunter,"Happiness Vetting another way of getting more money. they always find a way to get to play hands on millions
Dennis Munyaradzi,do she really have a Masters Degree ???
Dabble Smith,All I will say is that I think South Africa has a very interesting future 😃 My is offensive! Mr. Y
thabelo justice mulokwe,what if Mr X is Jacob Zuma?
modi edward,"I'm grt to watch this panel on State Capture Inquiry. Lots of lesson to learn from South Africa to the rest of the West
Patrick Haingura,you right Panso! The fitness of some witness to hold certain positions is really questionable looking at the way they interact with the evident leaders eish!!
