author,message
Collens Nkgadima,Msuthu hahaa
Jack Sparrow,@tymo take your juvenile hatred elsewhere. Blocked. @Sandile Khowane take your juvenile opinions elsewhere. Blocked.
makhosi nobhatyi,"I am really confused how this things happened Joel mzayidume it is clear there is a war targeted spokesmen from Anc and presidency "@Joel mzayidume check these things shows clearly that there is conflict and plan how to get you coz you are troubled so they can use whatever is available to get wat they want "I would agree to you guys this faction is striking back "@Yose Human I agree with you "@sandile khowane I am agreed with you Women league must fire executive they have two tongue 👅 "Yes it will happen coz this is watching by ordinary people of South Africa should not act they will lost  This man is here for giving evidence without implicated anyone? "@ Sthakathi khumalo eish I am getting tired now listening this I want real thing
seroto Lucky,#Azeza is not a fake accent is called fluency in the language! it can affected by many factors
Singi Mathebula,but why do woman allowed themselves to be used by men? money!! nonsense
Ntombethemba Manase,"I think I will come back when the real thieves are testifying. I cant dzeal with these cost plus and fixed price Dont be childish guys. We are busy with corporation agreements and you busy with 🐱 and 🐕 Andre ayondawo yokuncwasa le. "Tyhini Thando😁😁 usenza abantwana "Thando U see Thando?😀😀😀 Under 18 "Vieveck
Robert Russell,Dumb and Dumber ..... Walter and Tymo are both blocked.... I don't do stupid!!!!!! the ex CEO of Optimum mine @Michael Michael
Mzalwane Mzala,@Ntombethemba Manase 😄😄😄 "@Ntombethemba Manase is honest
Michael Michael,Hi guys who is this man. Thanks Rob i block this tymo Miranda 8 may Miranda sorie anyhow gd lucky.vote for the party u admire and have hope on it. Thando me too Bridgette u can hsve just five minates after we eat the cake. Quiton correct but are eskom board cant read and understand. Makhosi correct. Jacobs now we suffer Guys y we dont have debate on our country.meaning lets have all political head on tv with us.bcz at the end of the day they are all lairs. Gerber it took two minates to c he is a fool.dankie Rohan welcome Rohan so far we heard eskom singed long term contract.25 years cost plus. Sandile correct yes Eskom wz milked by everyone felex ewe Rohan ANN7.TJOO out of line.Jason Rhode the heartless killer sentenced to 20 years.personally i am not happy.atleast 25 to 40. Rohan u love someone who in return gonna love u.forget about the judges.wish u more 8 years. Gerber u were not wrong.is his point of view.dont fil down. Jingl not taxi direct to jail.is a process. politician all the same Thando even if he want a date nothing. wrong love have no age wt is under age above 18 all adults am i ryt? the law says above 18 is adult.but still u have choice.if u are 28 he is 68.u can decide. Rohan R Kelly and The Priest need defination.criminals thats all. not yet we must arrest them Maharaj that coulb painful
Felix Muyoba,maleka is going to roast this fella today these are the guys (clinton) who used to earn inflated salaries.. @Val Speirs keep on dreaming..your dream may one day be a reality @Chris Bard do you have proof? @Quintin Jacobs i personally dont think so.. @Chris Bard thats not true..you are misleading the electorate "from a simple understanding molefe is a big crook
Shantal Naidoo,@Joel Mzayidume ?
Mirandagirl8716,"Yose Human "Yose Haman "instead of dragging race and tribes (nations) into your ""well-researched"" comments I can't wait for 27 April to vote for change. I'm not in South Africa I'll vote on Saturday 27 April "Tata Desmond Tutu once said ""when you choose to be neutral in a situation of injustice Beware of neo-fascist The ANC is but a skeleton of a glorious liberation movement it once was. "The only alternative we currently have in SA is the Democratic Alliance. It is not made of saints I did not know that Mmusi Maimane is a former oppressor my learned friend. I however know that the former National Party (later NNP) joined in forces with the ANC.
Andre Gerber,"@ tymo go check this Phoenix Crime Watch February 24 I will wait and 1st hear what tymo says after he read what i asked him to do lets see if he has any savvy @ tymo you have no mentality @ tymo as brainless as Zuma blocked him he has no brains i know but went looking for the article i wanted to see if he reads it i have started blocking trolls and people here that does not give commentary/discussions on whats revelant @ Thando looks like you're in love Sentences should be like USA x years then only apply for parole he was ceo of Glencore before Gupta's took over there won't be free electricity just loadshedding @ Thando some families just don't eccept My late aunt told my mother that it's in the genes and have to accept it. My late father would not accept it yet he waited for me on his death bed to tell him it's ok and that i understood "@ Rohan how old are you You in Jhb. Ever lived in Cape Town before ok thanx Michael i'm not feeling down. Is in relationship for almost 10 years now. my dad passed in 2011 To me it looks as if KZN Premier had a light stroke
Bridgette Kekana,l m not going to vote it is my daughters birthday on 8 May vote for the mafias
Zack blade,eff eff eff eff eff eff eff eff eff please come and save us... eff eff eff eff eff eff eff eff eff eff eff eff please save us from this calamity 😭😭😭😭 eff eff eff "please hear my cry eff eff eff eff Our last hope is eff. eff. eff. eff. eff. eff. eff... eff eff eff we are eff. eff. eff eff. eff. .... This country is going to change by this Energetic Movement... Viva eff viva.... eff please eff save us.... eff eff eff Thanks Thando 🤩😀😁😂 viva eff. eff. eff. eff Viva.. eff eff eff eff eff Economic freedom fighters.....🥰😍🤩😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😍😍eff. eff. eff. eff. eff. ... "eff encourage education for All Traffic lights was invented by a black man and science started in Timbuktu... Africa..mali... eff eff. eff. eff. eff. 😎😍😘🥰🤩 eff eff eff eff We are eff... We. are. eff...... Even a Pig 🐖 can do a better job 😜😛😂😂😂
Dion Van den Berg,"@Bridgette Kekana​ "@aphiwe aphiwe - Why
Quintin Jacobs,cost plus contracts is sinking Eskom MM the cabal wont allow them to steer the ship to alternate coal supply contracts - money for jam I wouldnt if i was a coal supplier yep Funny a year later Pembani and Shanduka (CR) join by the hip again CR sold his shares to Pembani and the Pembani & Shanduka shook hands] makhosi what clean up?? the same clean up as Marikana?? ppl are tired corruption is the norm "The greatest enemy of knowledge is not ignorance must say im still waiting for the smoking gun and and the bullet and and the ballistic report lotsa taxpayers money wow So cost plus mines are beneficial to Eskom?? "Felix this is the narrative what Maleka Cebo the numbers say different maybe what i have read were fake news Glencore came here to sell the cost plus model Felix correct rohan you correct ANN7 was culled cause the cabal didnt want the electorate to know the truth this notion that state capture is a post 1994 phenomena is a JOKE racists ppl have a low self esteem complex Joel yes the doccie was lit!!!! CR faction is now pushing and secured IPP contracts how can Eskom buy elect from these NOT KNOWN producers and selling it to customers at a LOSS that is state capture i hope bery soon somebody can e-publish the CODESA minutes and the sunset clauses *very i dont trust lawyers no one is born a racist ........... racism is instilled in them 3 categories of discrimination Race Class & Gender rohan so true Makho the Guptas biggest mistake is to take on the the coal cabal must say the commission is now giving free classes of contracts makhosi HE is here to justify and selling the narrative that cost plus mines is BEST for Eskom
Sofia Sofia,Hi All ❤ For People who have experienced the DA what has the DA done for you ? For People who have experienced ANC what has the ANC done for you ? If you have experienced EFF what has the EFF done for you ? @rohan barnard HIiiiiiii ❤ @Sandile Khowane I dont understand you What do you want out of your VOTING PARTY ? @Sandile Khowane what has the EFF done for you ? and Why should we vote them ? @Sandile Khowane what are you really saying ....? @Sandile Khowane No huni i am not sating anything... I do not even know you 😃 All I merely want to know is what have all the political parties done for us ? @rohan barnard contracts
rohan barnard,Hi everyone! What has happened so far? Thanks @Michael Michael Hiiiiiiiii!!! @Sofia Sofia 😙 "@Sandile Khowane it is easy Yeeeerr!!!!!! 25 year contract??? HOLY COW!!!! "@Sofia Sofia that is easy @Myka'Al Daud who are you talking about? We need a female leader. Someone with a backbone that doesn't give in to people. We need Thuli Madonsela for president! Hi @Desmond Masilela ! What do you think of Rohde's 20 year sentence? I feel it is not enough.... I can't either remember what the 5 years was for... I think it could be that he played the scene to make it look like suicide? But I can be wrong @Desmond Masilela Are we on a coal lecture again? @Desmond Masilela fully agree with you on that. It was premeditated murder This adv. looks bored 😂 Or he is babelas 😂 "@Desmond Masilela obviously every single case if different with different scenarios And a few extra years for the planning and the execution @Thando Nkutha Tegeta Mine "Sorry @Thando Nkutha  @Thando Nkutha you are welcome. 😃 "@Desmond Masilela and nothing stops him from doing it again. And yet again Are all these witnesses in witness protection? What is the developments with the arrests of the implicated ministers and Gavin Watson & kie? "Which is a valid point And more job creation The media is captured. They won't tell the truth. ANN7 made sure of that @mandisi ntauzana I try and follow Mokgoro as well. What is the latest? "@mandisi ntauzana I try to follow the Mokgoro Inquiry as well @Sofia Sofia you still here hun? @Makho Theo you done with your blunt? Waiting patiently on your story 😀 @Joel Mzayidume who is Prof. Terreblanche? @mandisi ntauzana thank you for the update. 😃 @Chris Bard there must most definitely be something wrong with your mind..... Will have a read. Thanks @Joel Mzayidume "@Thando Nkutha you won't see it taught. It is instilled at home. If you have racist parents "Something you might find surprising... My family is homophobic "People will NOT define who I am "@Thando Nkutha we do get that a lot. But I don't care. My partner and I have been together for 8 years now "people's eyes Thanks for the kind words everyone! It is much appreciated. 😃 @Andre Gerber I am 29 "@Andre Gerber nope. I have never been in CT "@Michael Michael well "@Jean-Pierre Le Roux only Agrizzi as far as I know @Thando Nkutha I truly hope so! Enjoy lunch guys and gals! 😀
Cebo Khumalo,Matamela Matamela hehe Can we hear more about Matamelas ex companies Maleka.. we dig in all directions!! "Hehe... WMC fighting blacks who were captured by Indian cabals!! Cost plus mines Lets hear the numbers please!! I want to hear more about Cost plus Capture nje
Timmy Avocado,Mr Maleka getting the president's name out of the way before the break Is typing eff over and over really the best way to convince people you are not serious
aphiwe aphiwe,eff eff eff eff eff eff eff eff Izwe lethu I'm human don't call me names eff eff apparently Musi Mmaimane gonna loose voters this year no growth for DA this year Zuma out of the ANC only party gaining voters is EFF he needs to complete the matric first ca eff
Fiona Oneill,eff off
IMMANUEL KAMBONDE,EFF DR NDLOZI
rallychamp1,toni john and aphiwe blocked fake trolls "I block as well
Samuel S Khathide,EFF pls EFF pls Eff relieve from this rotten ANC
Peter Lukas,How will the EFF cavent they dont wanna work with white people I think South Africa will lost all investors I think no party must cavent alone
Sebation Nantsika,Im staying with myanc
Danie Nilsen,why do we have to go through this corruption circus we know the rich wants more and only think of their own pockets and the rest of population go hungry eff i dont think this is politics who is paying you for this eff crap advocate Maleka must be my defence advocate after i finnished with malema lol nothing wrong with bein g gay i am grey and happy amper spierwit grey but i do not bend for a friend he should have been sentence in Bothswana court then it would be justice served i would like to climb a long huge difficult tree and just sit and enjoy the wind and bugs and tree snakes ewe
Born free,John Steenhuisen for President
Chris Bard,"Vote EFF....you get a free farm Free money as well EFF is a cleva....print plenty money EFF has got plenty strong muti.......going to remove all the whiteness "throw away your car "EFF give free educasion EFF will pay back VBS money "Traffic light ????eeeeish  eff have got thr strongest muti "away with electricity away......no more whiteness .....away with cars "with EFF you do not need jobs  Gavin Watson for president !!!!! "Besides jokes guys...........Do any of you believe we will see even ONE arrest  Set the example.....arrest the Watson family.......then the rest. Guptas are untouchable.....the ANC allowed them to run away.
Abram Manganyi,Eff
Dan Brown,"I bet the ""BOSS"" they made reference to yesterday was JZ. That witness looked like he was trying hard not to laugh or say
Orapeleng Tawana,yoh Zondo uya bodla hai
Derek Main,yes @MANOGRIN GENGAN It's the way of the future
Tshilidzi Madzinge,chair aint buying cost plus
Jean-Pierre Le Roux,free loadshedding but what will we wear? if we remove all the whiteness the 23bill bailout will be stolen in a week "It is Matsepe  or I can say a cat can do a better job woof woof @Bonolo Easy Masomeng stop thinking every white person is racist "@Bonolo Easy Masomeng  "but seriously  Has anybody been arrested for this corruption?
abraham rambuda,@Jean-Pierre Le Roux you must mind your language man you cannot compare people to monkeys. Have you ever heard of Penny Sparrow or better still Vicky Momberg
Makho Theo,I like the way this guy is handling himself Ann7 was made in India (photo copy) "Let this guy proceed When I finish my blunt I’ll explain something funny about Captors Oh! Ohk 15minutes remaining Rasism is a Doctrine Yoll guys are on race . That’s ideas and ideals "But the Law is Universal Gavin is an Example ofthe Guptas I got my racial antibiotic from Tata forgive English Amo satellite decoder @takealot Sabc is lying 🤥 That’s why I like him He’s here to do his job His explanation is where’s the money Lol Lol He explains the Maths in English ✅ The job for now The others are mediocre Aggri Politicians have to get a Bible or a Mirror
mandisi ntauzana,Mokgoro Enquiry People are you here?????? "@rohan barnard we are almost done that side at Mokgoro @Joel Mzayidume I follow both but Mokgoro had been kidnapped me........ I havent followed PIC (only followed day one)
Kanelo Sefoloko,"okay
Bonolo Easy Masomeng,Did I say you are racist buddy? I asked a question why use the word monkey you answered and you further continued to say I'm a cat....please withdraw that statement PLEASE!!!
Mabuza Ephraim,im prout that South Africa is now on point for fighting the corruption
John Wilson,@ Mabuza Ephraim me too Bud long over due thou
David van Wyk,The minefield of a country we live in... from animals to colours to what did you ACTUALLY mean... seriously okes... have we lost our ability to communicate... Perhaps someone could list all the words that may not be used in South Africa.... I hear you Makho... its sometimes subtle... and must be addressed... agreed... but gosh... it can be a minefield... Racism is a manifestation of an inferiority complex... an attempt to look down on another - a feeble attempt to boost your own low self esteem or a pathetic inability to recognise equality. I thought colours was a no no 😃
R R,well said @rohan barnard
mongezi xaba,"data is expensive to watch online
Sthakathi Khumalo,makhosi nobhatyi He is here to tell us that Cost Plus mines were the best in providing coal for Eskom Lets hear numbers Whose next on the stand? This morena is going on and on!! Got to love Molefe for refusing But he then would loot with Guptas Gossip time hehe
MANOGRIN GENGAN,"as a grandparent who has a mix race grandson
James Godloza Godloza,what job could that be Theo we've been ripped off by this people my friend
Life of Leah,How did I get here🕳 You guys are hear on what did you not hear that Buhari won an incomplete and bloody election ?...Lol
Nkopane Mofokeng,continually whites are milking this land...
Jngle Pssy,So when do we see people going to jail? if SA wants foreign money to get it out its bad debt...they have got to make a move by putting people in jail see one says no taxi direct and another says a golden handshake...these could be the realities ...which is bad in the eyes of investors to the country
Simon Phillip Mabiletsa,Mr Molefe must say something about the Shebeen in Saxonwold. It is interesting.
Charles Nkadimeng,lol
