author,message
Michael Michael,morning Mr Maleka still here?
Thami Ngwenya,We know to vote for now
Mac Mandla,@val Speirs i hear China has now gotten the surety that the 7 billion will be used on power stations khusile and medupi not on salariea
Robert Russell,@Val Speirs ...when the lights are switched off at the voting stations.... so will the countries lights be switched off @Magda Seguin .... me too... but guess the race card will be played should the WHITE AFRIKAANS judge find against the EFF and Malenema
Thinashaka Ramaleba,vote for ANC not overnight parties My ANC never failed me only individuals Eff young people who gonna destroyed what the ANC have done so far VBS proof for your CIC will come out very soon just relax popo molefe is going to testify today wait
Khaya Nomoyi,"Ndidikiwe yileCommission finish and klaar. They have evidence
MIKE DURBAN,The EFF will destroy you...... Never be Married to Any party....facts easy too control poor folks....true Too true........ Forget the ANC/EFF...they are doomed folks..... DA are the Lessor of ALL the Evils...think @The Truth ....The ANC/EFF have Commie ideologies ........this is a fact. We don't want/need Commies in our country.....facts @Tommy Adkins ...could't have put it any better..... As it WAS BEFORE....... and Who built this wonderful country......think Well..the Commies will vote for them...'cause they Want everything for Free.......... Ummmmm....Apartheid was really separate development...........not condoning it etc...but true... eers Norman Oops...Cheers Norman.... @Sihle Arthur....just saying what's wrong with that....FREEDOM of CHOICE is everything.... @Norman Zwane ...Niks virkeet met Freedom of Choice.......dis Everything Bra.. @Norman Zwane ......Eeeeesh Bra Norman... SA IS DA land.........think @Sihle Arthur ....what planet you from Bra.... @Tracey Henry ....you also...what planet you from.. Too true
Cassius Mngomezulu,#Thinashaka Ramaleba​My ANC never failed me only individuals-THANK YOU VERY MUCH Julius is sponsor by a cigarette smuggler I trust ANC under Ramaphosa "Why is maimane not on DA's T-Shirts Adriano Mazzotti = EFF "EFF put their man as Tshwane City Manager and LOOTED Billions Mazzotti paid R200‚000 to the EFF to register for the 2014 elections
Tommy Adkins,Vote VF+ ANC = Absolutely No Current EFF = Everything For Free "A commander in Chief is a president Communism is poison to society "Under white rule the state was not looted "Thanks Mike Exactly! "Everybody is suffering because of the ANC rule @Sihle Arthur Are you blind? @Peter Staffen Unfortunately its true "@ Lazarus Letsoalo I dont need to be lectured pup "Nothing wrong with Apartheid "@carnoth ngomane I am always serious and never lie The ANC gutted the government "Yes "Most blacks are refugees from Zimbabwe "@Val Speirs Yes "@Lew464 Because everything worked during apartheid and whites looked after the blacks "Vote ANC @Magda Seguin Thats a lie "@Magda Seguin Nothing wrong with apartheid "If they were killed @Jacob Zuma Rubbish has joined the room Bring back the vierkleur as the national flag "SA needs the death penalty to come back Vote VF+ Bring back Apartheid and all will be well again. "Orania is the only town in SA where there is no crime Thats why you must vote VF+ "@Norman Zwane No comparison "@Norman Zwane You clearly need to go and study the population of Orania fool @Danie Nilsen HAHAHAHA Wait ... let me put on my voting shoes. ... Zuma just put on his raping shoes Vote VF+ the South African Fraud Prevention Services are just as corrupt "You dont need to report anything anymore in South Africa What will happen if farmers stop farming Vote VF+ Thats right So why would you vote EFF to stop farming to exist "If you replace farmers and they make one error "@ Sihle Arthur You know nothing about farming @Prinasha Mothilal Very smart point @Prinasha Mothilal Drunken sailors with a ship shot full of holes @psyfrequency Techno Forgive @Sihle Arthur for his stupidity @Norman Zwane By hunting and gathering from Kush you ended up here @Tracey Henry How can they kick theives out if they are thieves themselves? @Tracey Henry Typical shallow arguement ​@Tracey Henry is a sheep and Malema is his herder leading him and his followers to the slaughter house @Norman Zwane We destroyed your pathetic Zulu kingdom @Thando Nkutha Why block @Prinasha Motholal? Does the truth hurt so much? "@Norman Zwane Us @ Norman Zwane The english also used you as toilet paper @Tracey Henry Is on magic mushrooms "We all know the ANC will win "@Norman Zwane We still feel what the english did to us to this day @Tracey Henry EFF will lose by a landslide "@Tracey Henry I have a bullet in my hand "@The Truth As I said @Sihle Arthur If you tried to chase our forefathers anywere there would be none of you left @Prinasha Mothilal Luckily you are back @Prinasha Mothilal How did Malema buy his farms? "@Sihle Arthur NP was not the right party for the job @Peet Venter That is great news "@The Truth I was for the conservative party of Andries Treurnicht‎ "I vote VF+ @Prinasha Mothilal Now that I do believe to be true! "@ Felix Muyoba We are outnumbered "@The Truth ALways dark chonkys! Very funny! @Sihle Arthur you would be surpised. Know your enemy @Danie Nilsen And they are lumberjacking all over Namibia. They are encroaching SA "@Sihle Arthur Art of War choma @Danie Nilsen Both @The Truth No person is better off after apartheid. Conditions just changed @Mokoena Diphapang People with businesses that are setup to run themselves @Val Speirs That is a scary fact @Danie Nilsen We will be the last to fall if ever @carnoth ngomane Does your mom know you are here kid? "@Norman Zwane Im sorry for that @Danie Nilsen We are decendants of heroes "@carnoth ngomane Go back to school kid "@carnoth ngomane 60% of the state budget went to black development in the Apartheid era @The Truth Agreed @ carnoth ngomane Your misinformed mind is worrisome @carnoth ngomane Quick to judge a regime you dont know anything about. "There were 300 clinics that were spesifically to treat blacks in their townships "@ Norman Zwane I will relent @Norman Zwane No problem "@Sihle Arthur You had nothing @Val Speirs That makes sense "Now I know why people hate apartheid "@Sihle Arthur Facts are facts @Sihle Arthur Im not your friend @Sihle Arthur Go back to Kush were you come from @Sihle Arthur You can call me master or baas "@The Truth It is said that it all started in Africa "@Sihle Arthur Yeah "The Truth I dont need to explain. You clearly forget that in history land was taken by conquest or bartering "@Sihle Arthur As i said
ntsebeng Rakauoane,DA?
Mfundiso Mbhele,"All of these parties are corrupt...liers All these political parties are useless to the people
welton paulse,Jirr that Brian Molefe is a liar
Zola Pinda,Dr. Popo Molefe is the current Chairman of the board. He's a very honorable person. Very interesting reports. Can't wait to listen to the former Transnet CEOs infront of the commission explaining their side of the story.
PETER STAFFEN,Tommy Adkins​ and you will carry on suffering after the election if the ANC wins Sihle Arthur what i cannot understand your own people are racists Sihle Arthur i doubt it Jacob Zuma please with your intelligence which ones
funicanz,"@Norman Zwane 
Lazarus Letsoalo,@ Tommy Go read a book by Hennie van Vuuren Apartheid guns and money. it might assist in changing your views
carnoth ngomane,"@Tommy Adkins are you for real @Tommy Adkins has Malema ever lie to yuo @Val Speirs at least they are Africans not Europeans @Tommy Adkins you mean barbaric and inhuman rule @Michael Wild you are correct they are just fools with nothing to do "@Danie Nilsen The truth is Mmusi was elected as a leader to attract black votes @The Truth they know their marketing strategy failed hence they brought Tony to help but its a little too late @Tracey Henry you have right to freedom of choice @Val Speirs you are correct but if i choose to love red over blue its my choice and it has nothing to do with hatred "@Val Speirs No @The Truth you are correct it is an offspring of Np @Prinasha Mothilal its not about ANC rather vote for the party that represents your interests @Tommy Adkins i believe you dont know and you will never know the impact of the apartheid regime. @Tommy Adkins only people with small minds resorts to such foolish question when they are being confronted by the truth @makhosi nobhatyi he is all over "@Tommy Adkins Apartheid was for the benefit of the white minority no blacks @Tommy Adkins can you prove your 60% budget lies? @Tommy Adkins just give me proof of your 60% budget lie "@Prinasha Mothilal its only Tommy's opinion theres nothing factual about it
Blue moon Spring,Where is Anoi Sing from Eskom? Just disappeared under a rock.
Gareth Morgan,is anyone ever going to go to jail or will we and them all die of old age
The Vuka Experience,Did someone just say “vote VF+”?
David David,"McKenzie and Trillian pop up again Miss Mahlape Sello "🤣 🤣 when she first appeared here i went on to find out who she is
Lew464,"Tommy Adkins 
Afr24News Channel,"BLF was made by Zuma to intimidate white people to scared them on his case as whites rob land before Zuma rob those billions of Rand he then formed ""Black Land First"" to fool you." "Then we so fools following BLF ""Black Land First"" why he didn't give land during his rule? Voting the ANC you will muchine wami wa kaZuma to hack state ATM even more" Vote the EFF the truth organisation ACE tells supporters lets not make the ANC for money after gangsta state!! people lulululu!!! are you agree with him? Zuma you should form BLF before resign by forming BLF after your accusations is madness ever in whole KZN
Ahan,hi
Neville Watson,This got nothing to do with colour of skin but plain criminals and incompetent cadres working under the watch of the ANC and Cyril was the second in command and he did nothing he wants to protect
Xgratia,DA or Bust 😎 "Be very 😷 around EFF & BLF "@the truth @Tommy: we die @The truth: so be it. Let it be. 😉 farming is far from easy - takes generations of knowledge and skills cant just replace farmers @the truth. Your opinion counts and noted. @the truth: Don't forget to vote for the DA 😀 @the truth. I'm not a troll. DA DA DA DA "@ the Truth: well i'm not ""Zuma"" No identity theft here" DA DA 😁 The ANC is doing the back peddle dance 😂
david jacobs,Ace not done by a long shot
Danie Nilsen,amandla DA amandla @Sihle Arthur you must stope smoking flaffa it makes you mad qeustion as i have come to notice there are now a lot of advocates docters of witch my cardioligist is Dr mkwanazi ie black acedemia where did they aquire all this colonial education i am not sure and on the flipside of the coin how many caucasians here can do the foreskin op in the arican method farming will stop mr pretorius we all stay here we know this place and the broken company start the qeustions and flapping lips Mr Maiamane has a mirror in his 24 bathrooms so he knows how he looks like he must put anc crooks on the shirts so all can see them and know them viva DA viva better a bankrupt DA than the rest of the cochroatdhes the VBS is in control of the eff and so the thieves anc wil win again or join the other thies to make coalition se wie die eff gaan net vbs wen in die tronk tommy uncalled for you are joining the barbaric culture here in our country @Sihle Arthur stop with your hatred it washes of on crocodiles and they will come and eat you whenever that will be may be next week but most of sa worked and less crime and les in jails jjust i will vote for no one i do not want to be part of this farce nothing so i can sleep at night "whi is the ""you""" soon nice millions of pink chinese just look at Namibia chinese owns 51 persent of all minarals except uranium thank for setting the rekord straifgt can some one ask mr pretorius how long he is going to be ranting on and get on with the work watch grrrr! @Tommy Adkins and the funny thing is we are not afraid of that we will fall with pride in our dead hearts yea i got in late and started from the beginning and hence all my ranting that is the 30 % @Tommy Adkins agreed absolutley land for any tribe is of utter importance that goes hand in hand that the tribe wants to toil the soil and that the yea tell me that
TG Swartlane,"We need to be realistic
Lucky123 Thwala,miss silo what's a long boring day
Wildthing,wow 26 000 pages to review so many people hiding behind fake names and just here to cause more hurt. they are the real racists of all colours she is South African Val that is a crap statement. it does happen. stop saying black and white but rather use some people.
Fiona Oneill,26 000 pages. Just jail all folk who is implicated. Attached their pensions first. Twill save us years of ad nauseum. x
Ollielove Ndumo,sure Cassius
Tony Jantjies,we all die if the farmers stop farming
Dilip Badal,@Sihle Arthur ..IF YOU THINK YOU GUYS CAN DO THAT ... THEN YOU ARE A FOOL
roberto wilco,I dont think it really make any difference who you vote for the country is bankrupt
Cerebis,The DA is ANC Lite! Prinasha blocked Tommy Adkins blocked DA might have to look for partners in the Western Cape? Lots of former DP members leaving! "@The Truth They can remove whoever they want Tracy Henry reported for hate speech! Now blocking. No time for Race baiters!! What is really sad is that so few young people has registered to vote...why? Seems they have lost respect and faith in our politicians?? Madelein reported for hate speech Vote for the party you want to and believe will represent your interests. Do not believe the DA lie that voting for small parties is a wasted vote. "@Prinasha Mothilal Nope! It is clear that in most of these commissions @Thando Nkutha ....lol....🤣🤗🤗
Tell Tracey Your Secret,Viva EFF supporters Please vote EFF EFF EFF EFF EFF Exactly Carnot ngomane Val Speir you are below me to tell me where I belong "EFF doesn’t had to explain anything regarding where the money will come from EFF will kick the thefts out of Parliament Wednesday Economic Apartheid Tommy you are very happy EFF Viva EFF EFF I can’t wait to see PRESIDENT MALEMA TAKE OVER EFF EFF all the way EFF EFF ANC will not win ANC are crying EFF EFF EFF EFF all the way to Parliament Viva viva Me Malema Tommy the sea await you EFF EFF Tommy one bullet one Boer Tommy start packing your suitcases Exactly sihle "No black asking for European land I don’t hate whites pple I just love blacks pple Bye
Phendukani Bethuel,ANC ANC ANC
Prinasha Mothilal,for those of you want to vote anc because of ramaphosa consider this a ship has a captain and sailors if all the sailors are drunk how can the captain sail the ship norman zwane lucky jan van riebeck arrived here if not you will not be wearings clothes noe or have all the tech we have norman zwane you dont know where you people came from so dont talk history hey every one thando nkuthu blocked me because he can not deal with truth debra patta interview with malema he said hes poor he wns 750000 car and so on vote eff he will give this free plus breiling watches free the truth definately you paased grade 12 with 30% education tommy adkins juluis got his farm with money looted from limpopo the truth you ate truth because you are useless cerebis shall we bielive the anc that they wiil not loot anymore val speirs the chineese are already here watch all large road construction how many chineese are there blame our education sihle arthur what everything did youll have sihle arthur you guys did not what a house is now you guys want free houses sihle the only thing you guys grew was maize but stop using western tecnology go live back in huts take all your clothes throw it away because you guys was not wearing clothes sihle arthur did your fore bearers give you the documents that the san people gave them for land
Briony French,EFF can explain themselves
E RUT,Lets not forget how the EFF came about in the first place.
Bongumenzi Nxumalo,Prinasha Mothilal You are such a lost soul and ignorant about African history!! Its a shame hey.. "Too many Bots here Tracey Henry manje singenaphi??
Cyril Nyiko,prinash African were trading with Portuguese way before that guy came and settled here in South Africa so I don't think he's the one who introduced cloths to blacks
sylvester january,I GO WITH bLUE INSTEAD OF rED
Peet Venter,"BLF haz just been found guilty of hate speech regarding their slaogan ""Land or Death""." "@Magda Seguin "@Magda Seguin
Mokoena Diphapang,Who are this people always watching state capture inquiry when we are working???
Yolo More,She is excellent today. She is Pedi. "Plssss Thando. Remember mr Maleka struggling to pronounce Godongwana "90% of the legal team Thando "Hahahaha Norman "Ai! I am not coming back after the break. This is boring. This reading should be done behind the scenes. I want the witnesses Ja Thando. Lets hope they mix with cross examinations. Pls Chair. Yes Chair ngamavila la.
