author,message
Elvis Malakoane,Rc swart looks likes inhouse sourcing scheme But he is not thirsty yet he lives in you it's still early for politics he lives in you a are you this morning OK he lives in you I meant Au OK this morning? Simon Davies this chap must not go to lunch alone he not return you said that yesterday I remember things are starting to fall apart granit that is not for this platform you are right Granit xhaba just stop this irritating chit chat tsatsi he is seeing red light he was a director of eskom his surname is permesky Mr tsotsi is going to give doctors note Adv asking questions now yes she is so termination clause was removed by Choeu and he was thirsty when asked looks like this guy worked with the group I think adv Hofmeyer is firing warning shots mbuso ndlovu just in a time he will slow like guy of yesterday Danie yes but she making her moves cleverly yes she is Simon yes mikey likesit so u awake now you can clearly? Kevin you right Hi ezethu Kevin I heard you from the beginning beautiful women don't make mistakes but they married wrong husbands she is humbly making her moves but watch her after lunch there is something up her sleeves kevin I hear you but unfortunately she is taken I don't think he is lying but he just delaying the truth but after lunch he better drink a lot water mikey llikesit yes but looks like something is coming his way he is nevours looks like son is too hot this morning mikey likesit crook did u get it? I like her when she is about to sum up she throws curve balls left right center so her husband cannot lie easily to her Saresa he must drink a lot and blame on the booze Saresa she is making him nevours and they must tigh this chap to a chair cos he's gonna fall she is going to tear him apart he sounds arrogant but he is not he is putting a front he can see questions are becoming akward me 2 Simon I said watch around this time this lady is fireworks she gives you a rope hot under the collar in south africa we say :hy het homslelf in hoek gelieg rephrase it he wants time to think kapri is lobola included his mind has a problem he really needs counselling he is jumpy now yes he said he is an accountant she can see he is trying his luck true my surname tells you no you don't rocket science Simon Davies I am here stay with me Simon I see that But this guy is nit coming back after lunch Kate will get Doctor's note repeat the question again he wants space to process what is this enquiries are from home affairs he is gone his attorney is not bad either he is breaking everything now you mean as lost what's happening todyay today I don't see this guy as arrogant I think he is just nevours Michael you is all inclusive He feels the heart Hi Daniel Hi Danie I am glad u still around ignore him Danie Simon he can smell the grass but he was high this morning he is about to suffer set game and match he is I see that too But he will not survive because this lady is a sharpest knive in the drawer with ice
Loyiso Pikoli,he's getting a bit nervous most white people make us to believe that they can afford to reside in Europe when in reality most of them can hardly make it here
Dembe Doyoyo,this guy though 😂😂😂😂😂😂 this becomes interesting u can see that the guy had breakfast
Pansophical lighthouse,Very nervous @Granite. This thread is really not interested in what your views on homosexuality are. Go see a psychologist if you have a problem yeah I will And reported and blocked! She's walking him into a trap by the look of it Agreed Elvis. This advocate is a wiley adversary My money's on the advocate Her body language is also most interesting. I suspect she doesn't care much for him! She is looking decidedly focused on 'getting her man' to my thinking I think he's maybe from Rosettenville Agreed Danie I bet many many Monies crossed his bank accounts! It is HIGH time lifestyle audits are done on all the Eskom board and it's management The HARD currency of corruption is personal assets. All these fat cats need to be audited and made to explain their extravagance He's starting to lose it! Agreed Heather Who's Elvis Prisley? 😂😂😂 Right with you Elvis Slowly but surely it's' catch the monkey '. He's going to throwing a tantrum before long This guy is all over the place with his' values'! Batman to the rescue! "Mbuso Oh nice answer Watson! Smashing up the place now Ryan are you a homophobe? 😁 That he is! Ryan what's your IQ? "Hahaha And Blocked! 😃 He's starting to shake Make as much noise as possible Elyou. After all he's an EFFir He's getting grilled now
Granny Mokwena,press him wena Hofmeyer
Granit Xhaka,sanc "guys @Arnie Naidoo his been tricked and its my treat gays give aifs ill kick it out like a rugby ball "yes "we are islamic @Mikey Likesit no im a from sa i love been homophobic the female lawer who is this man sitting he is corrupt weed is evil ss i am homophobic and proud @Mikey Likesit i get paranoid sa has free speech too says the person who is suicidal hahah "don't kill yourself rapisra kill gai i a
Eliot Chauke,when are they shifting focus to Evergreen contracts...? Real State Capture Mr Tsotsi!!😁😁😁 cant wait for his turn to testify... The name says it all They removed Maleka because he Represented EFF in court Maleka wont come back... When is Zondo gonna give a ruling on Application to cross examine Jamnandas this guy should've came with his lawyers... he's been cornered and wont escape the trap. Leave Mr Molefe alone Molefe is a crook??? Lets talk about the current guy. Jabu Mabuza
Donald Mokwakwa,where is adv. Maleka?🤔 pev this guy thinks he is prepared 🤨 Brian must come and cry here 😂 🤣🤣😂
Mbuso Ndlovu,Who is in the hot sit?????????????????? "Let' waist no time THIS GUY IS FULL OF ENERGY😀 Stop dilidaling ask him interesting questions Where are they now??????????????? Zondo must be firm on this man What about human lefts?? How can you rectify a contract without seeing it??????????????????????😀😁😂😂😁😀 "He is spanish "Buy IT @Michael Michael are you related to the Legendary Michel Jackson??? Then who are you???????? "Im not a lawyer He will make more mistakes @Elvis Malakoane are you related to Elvis Prisley?? @Bedazzled No😀😁😂😂😁😀 @Michael Michael Im the son of Peter Ndlovu a successful fotbaler from Zimbabwe A contract with no value???😀😁😂 @watson mutanga are you related to Mr Gavin Watson?? @watson mutanga 👍👍👍👍👍👍👍👍👍👍👍 He should pay for these glases😀😁😂 Bieng gay is so lisbianic This guy keeps on avoiding questions "Let us all go for lunch now What's the point of having points??
Elyou Rossouw,"@Granit Xhaka "💣💣 are coming later "@Mikey Likesit  "@Granit Xhaka "@Heather Cotton You 2 should make these comments on the relevant news site. No hard feelings @Heather Cotton mY APOLOGIES @Heather Cotton Jerrrr this guy is arrogant or very confident. "He might just meet his match "@Danie Nilsen  @Felix Muyoba 😂😂😂 fired in the 1st week. there we go "@Danie Nilsen  "@Elvis Malakoane  Yoh! the judge looks snazy today. 😀 Shaking her head smiling....lets go back to....... and......where was he then? Pamensky The Guptas were not that toxic....toxic is toxic "@Bedazzled  Point in time.....did not cross my mind. In my mind...stuff the lawyers. "@ryan john
eramus sithunywa Ngema,what happened to adv Maleka he is a professional
makhosi nobhatyi,@ Eliot Chauke 😂😃😃😃 it is causing trouble long-standing this name floats on corruption allegations it is time to answer "@ Eliot Chauke Maleka is not removed he will come back later stage because his schedule is full They all eat curry and give all the money to the Guptas
Eugene,@Granit as soon as you admit that you are gay your life would be so much better. stop denying who you are. YES!
Ezethu Communications,i just got here... hi everyone
Kevin Davis,thus guy should ask her for her details to be given to him personaly she has not made any error only a mistake born look at my comments in total of her beauty Rob yes there was that this pamensky preferred shebbeens to cricket she us simply the best only one thing wrong and that's there is not more like her on areoplanes on his way to the shebeen Elvis I wish I could see up her sleeve trust me lol not after it was uncle Tony who owned the shebeen ask Brian molefe poor Brian he was fired for having a week of shebeen experience a d punished to the role of member of parliament and poor Brian was punished with a 10 million rand shebeen handshake and he spent the entire amount in three months Shane Brian was destroyed that he was being accused of being a Gupta stooge
kgotso selome,Miss Kate is narrating Law
Rob Nel,"Was there not a Pamensky @Gareth Davies thanks "Google this Pamensky guy Heather are you surprised? Elyou we shall leave the room immediately He is hiding behind his aggressive attitude Think he is jewish The way he is shouting he might break the mic
Anthony Ramasike,she is really learned with sober ethics
Gareth Davies,@Rob Nel yes it was his father. He's a hostile witness and looks like a startled rat caught in the glare of a spotlight.
Anne M.,"@Mikey Likesit An informal pub @Mikey Likesit Yes "@Elvis Malakoane Yes @Michael Michael I think he's of Jewish descent "@Elyou Rossouw Yes "Mark Pamensky - ""Mark Pamensky was appointed to the Eskom board three months after joining the board of Gupta-owned Oakbay Resources and Energy""" @Person of interest 😂😂😂 @Thuso Mbambo No the rules haven't changed. He should be addressing the Chairman
WareWolf,Mike Litoris LOL sit and talk & talk & talk Brian the Cry-baby DCJ gets sick alot
Smart Guys,let's concentrate on the above and nothing else Hello Lauraine
caiphus rakgwale,True that
Molaodi Dithate,TRUE SKELEM GEMMER THIS GUY IS NOT AN EXPERT IN THAT ELEMENT ALL THE TIME
Derek Main,@Eliot Chauke BS - Molefe is a crook. He did the same at Transnet. @Mikey Likesit Skelem = dishonest person @Eliot Chauke So what? Then they must both be taken down.
Mzwandile Vincent,born free i was saying molefe is a crook
Ozzy Ozzy,Dude why did you come here Waste our time
Dino Renald,"""I am not expert in that element"" all the time"
Saresa Myburgh,"go Kate "absolutely. she did her masters in philosophy Elvis Malakoane..no he wont dare..lol @Elvis Malakoane you funny.
Sthakathi Khumalo,"Just landed "This one has been preparing for years What’s going on here😂😂😂 "I like this guy "Sounds like a well rehearsed play Can I close this😝😝😝 This thing is well rehearsed shame!! Sticks to his story!! He makes sense though.. Stuck in Limbo sUCH A CAPITALIST "I like his logic How is my boy Permenski DOING?? "My boy is struggling see "Michael Michael Indeed he seems to be challenged "DONT worry guys WHO IS RYAN?? HE IS NOT SHOWING ON CHAT 😂😂😂 "Give Pemenski a chance Pamensky/ Pemenski SOUNDS the same to me 😛 "Elvis Malakoane True "Pamensky Pamensky Hoffemyer is turning up the heat
Sabelo Shange,pravin must always loose ohh what a waste of money nokuthanda indàba
Murugasen Ganesh,it was heat speech she going tighten the rope he going run he is. lost y
Felix Muyoba,this guy has a chauvernistic attitude (to me).. @Elyou Rossouw true "imagine working under this guy as your supervisor or worse your boss @Singi Mathebula 😂😂😂😂 @Michael Michael sounds like or some characters from those east european countries "@Reward Mushayabasa eye of a needle
Kgothatso Ngomane,"@Felix Muyoba i sence that too
Buyani Mhlongo,@Elyou Rossouw Too arrogant @ryan john Why are you saying Zondo is Corrupt? @Heather Cotton You are right lets block ryan john
Nhlakanipho Molefe,wadelela umuntu
Singi Mathebula,He will be normal after lunch. watch the space Lies has short legs. "Zondo my Zondo . I did not understand  He is Italian 🤣 His body language 🤣🤣
siyanda sibiya,"yeah lol agitated loool ei u guys are somthing else
Lee D. Hendrix,...That decision was not his to make as a concluding fact without approval from someone. ...Men go to war because of drawn conclusions without authority. "...This witness is cooking the books for someone to profit. Who ? "ryan john you did not create the world 
Ibo Thabo,Our economy is not performing and we are growing at a rate so pedestrian that we find the revenue declining. We have seen an increase in retrenchments and an increase in retirement. 1/2 "2/2 All these compounded by the fact that Sars has been rendered less than optimally capable to collect revenue leads us to the situation we find ourselves. — Edward Kieswetter "one of the direct consequences of state capture is that general society now feels it has permission to become lawless. By Edward Kieswetter We are seeing increases in VAT fraud and pay as you earn fraud in addition to the normal compliance challenges. 1/2 2/2 This is all a function of a society that has lost confidence in the system and given itself permission to buck the law @He lives in you Why we still people in the country particularly following this Zondo inquiry saying I am 100% Z boy?
Reward Mushayabasa,I think he is Polish 'Mr Tsotsi'. What a name for a CEO! 😀 😀😂 😂
vuyo hlahla,watch state capture dont lose focus yes i understand please block him
Kapn Krunch,"numbers dont lie i think you are confusing tax and speeding fines with debt if you dont own up to a debt in 3 years its written off
Nonzy,were you not aware of Zuma? Tsotsi is a tsotsi He's an Accountant?! "He's too rough around the edges. I wouldn't trust him Mbuso Ndlovu are you related to Paul Ndlovu? or are you from Zimbabwe? JFK. Didn't realize there were Kennedy's in SA He's breaking glasses We blocked him umpteen years ago. We are just confused what you guys are on about.
Peet Venter,Absolutely love Ms Hofmeyer. Would however love to see her dressed in something else than a jacket for a change.
Wildthing,Judge sick again. shame
willie maphosa,i luv it when Judge Zondo smiles at blue lies spewing out from a thief
Charles Mwamlima,Charles mwamlima
Diana Sekatane,This man is in the corner of the Guptas even the Amabungane leaked emails of the Guptas his name is all over. Corruption and greed doesn't care how much 1
Mphedululo Mudau,"Why keep on saying mum cause he had to address or say all to the Chairman
Jonesk3mining,thief sound
Jane .Blamire,He is getting twitchy
Ehleketani Never,THE LADY IS NO LONGER FRIENDLY😎 😀REPEAT TE QUERY AGAIN AT LAST HE'S GIVEN SPACE TO BREATHE
Karabo Ledwaba,As for Batman to the rescue 😂
watson mutanga,The witness is trying to play dumb but his aggressive/hostile demeanour is not helpful to his cause. @Mbuso Ndlovu: Yes I am. He was African like myself. The witness needed the little break. Lucky boy! The witness is ducking and diving.
Cerebis,Is this guy family of Joe Pamensky the ex Cricket administrator? "Thx Danie....Son "@Bedazzled Hehehehe......Not Kennedy
Aliou Faye,bonjours
Victor,ooops
Hanna Wilkins,He is cracking........ LOL
Lorraine Naidoo,7 years bad luck what an attitude This guy 🙄🙄🙄 arrogant Hello He thinks his smart
Edwin Arthur,give him a long straw high blood pressure
Sherwin Peters,This is 🔥🔥🔥
Pheladi Lamola,Me and you same whatsapp group @Bedazzled I wish they didn't have to go for lunch. This guy looks like he's about to break Eish Zondo
DANIEL KING,hi
TG Swartlane,With a straight face 😐 yes I found that compelling “ My crush Hofmeyer Why do you wanna go for lunch so early? It’s only 10:51am Lol@Heather Mr Angry Arrogant Pamensky
Mkabayi kaSenzangakhona,is the guy angry now...
kingsley spelling bee tv,this man can tell truth if cornered--- loooooool angry at the lady grilled nicely 13:00 lunch---and guy is close to tell truth
Thuso Mbambo,He keeps addressing mam instead of chair have the rules changed?
dee dee cocroft,chow time going to Braai now coals ready
Gift Nyathi,Time goes on the guy he mighty suffer to unswer questions
