author,message
Tich Ziny,"he is a smooth operator
Sfiso Matsheni,DZ must tell what is that rumour that needed him to go as far as arrange the so called meeting "Rumour "@ Eliot "@Itumeleng Motse  "@Eliot Chauke  "@Eliot Chauke  "@Eliot Chauke 
Mbongiseni Biyela,Zondo was appointed by JZ Only president can choose who to work on Commission
Jabulile Mazwane,"we're you the Director of Oakbay  he doesn't look well uDCJ who is squeaky clean?
thabiso chris Ditira,duduzani looks relaxed hey! he knows papa got his back
Mnjoli,what a waste of time. i'm out.
Samuel Mann,Turn up the heat advocate
danie schoeman,Well taught by Butterhead and the Guptas Worse liar than snr.Stealing money from the poor and still have the guts to lie straightfaced I am not currupt who is this liar trying to bluff LIAR like father
martin morumudi,its about time 😂
Samkelo Nxele,dean marais can yu remember wat time yu ate yo lunch last week tuesdy derek main do yu have evidence dt zuma is corrupt @Derek Main keep on dreaming bru so according to yu derek main anyone whose an ANC is corrupt is dt wat yu saying ? just bcs gordan and mboweni represent wmc they'r not corrupt wow
Christian W,He does not seem very intelligent
Mlamuli Makhula,"guys thanks Mntungwa Thanks Paul
Paul Buchel,"@Mlamuli Makhula​ "He's a narcissist "@Ayanda Kleyi​ "And the rugby has started "@rosalind gerber "@ntimane mixo @Luckey Binali​😂😂🤣🤣 "@Anne M. "@Anne M.​ "@Nokuthula Magudulela
Thomy Ckine,l'ignorance des noirs est le grand problème de la lecture du futur pour leur descendants ils pensent toujours que le blanc et le mieux pour leur misère alors que ses les blancs qui leur maintien pauvr
Songezo Mangcotywa,he remembers well the older events than the newer events. not as forgetting as his father though "Duduzane did well on handling the commission's evidence leaders @Norma_Zwane can you please clarify your point?
vuyo hlahla,"think again about Thuli one day Guptas will be here like father like son "Thuli gave him many opportunities but he was always saying he is busy then you got what Chauke He speaks rubbish yes absolutely by that last question
Peter Sant,samnkelo nxele.Zuma is corrupt he sold our country "stupid people support duduzani I am a xhosa black person.but I will never support a corrupt person.because of his colour "duduzani is not going to escape @damaking alie. cr is not stupid like Zuma.he does not take decisions without considering. go bokker go my raymbo nation
Skhumbuzo Mbuli,Mcebisi not Msebenzi
peter sikoshule,"if Duduzane says there was no phone calls from Jonas to him 
Chris Welensky,@kapn krunch... capish African culture... rather be on the job than go to work! BEE did us a huge favor! Today more whites owns their own business than ever before.
Itumeleng Motse,"Morning guys
David Mugo,Why we don't a commission on these rich moguls in sa like Oppenheim n the Ruperts????????only black man is target in SA
Khulekani Thabethe,You have our support Duduzane Zuma Clever blacks are busy supporting WMC. we stand with you Duduzane Zuma Mr Jonas is a bitter old man @Slindile Ngcobo yes and he's captured by WMC We will support you all the way Duduzane Zuma. we won't allow whites and clever blacks to discredit you
Tsepang R,Stop lying kid. You skipped the country with your Gupta mates when you knew you were being investigated! The PP said they even offered to go to Dubai but you declined Because you are the face of corruption blood! and a liar too!
roza,smooth very smooth check his eyes hes free the evidence leader looks angry
Lebogang Tooka,"as South Africans we are bored lots of expert here
王子 Mqhosongo,Duduzane👌👌👌👌👌
Mike Newlands,Hawks captured Where are the Scorpions his dad canned them Indeed quite the business man So where did he make his money? But doing what ?what service did he offer to who he’s worth hundreds of millions Eliot * Transnet -the Gupta family earned R5billion for no work or value add at all! Oppenheimer didn’t
JoziTube,"people on the comments are not listening "Zuma is no longer in power @Derek Main we know already no one is going to jail and notging will come out of this shiw. this is purely for entertainment "waste of money and time  has anyone ever arrested over any commission is SA? The next thing we will be told to forgive and forget. @Iamfree you are a softy🤣✌ Zondo is charmed he can't even speak. probably wishing it was his son who spoke so well when is Ramaphosa's sone coming to explain his share of events? we r also interested
Kevin Simon,Shame This lawyer is really an embarrassment to this Commission He already said his bit. Sit down. Too late now. I think Zondo is not done with this dude. Its coming after the break. Loving it. Hmmmmmm..I smell bs "He used the word ""runner "" which is commonly used by employers in India. Witnessed it first hand." Telling DZ he does not believe too much of what he said ☹
Thabang Kgautle,We don't hv jobs but atleast we not slaves Ngoako it only works when it's a black man lol
SNENHLANHLA VILAKAZI,but does crime and fraud have to look this sexy😋😋
Nkululeko c220,this young man in not guilty
thabo jerry,arrested for lies.
PHILLIP,if the zondo commission find him innocent then be him zondo commission is keen to go through everything.... I think after this they must take on the vbs looting masarch the same way his father use to answer in parliament is the same manner he is following...smooth answering
Onie Mtintsilana Gushman,Is this his lawyer?
Kalipile Candlovu,LOL @JANE BLAMIRE
Tibbs,Young man this is the easy part lying indiscriminately. Will these lies stand forensic reports?
Norman Zwane,"Clearly the running commentators are just like fans watching a football game "@Damon Radebe Don't know if ""the guy"" in question would appreciate being labelled ""POOR""" @Songezo Mangcotywa Surely that is just your subjective opinion about all of this. But I'm sure you were entitled to to them.
Cassius Mngomezulu,Smooth Criminal
Khaya Nomoyi,A business associate of the Guptas can never ever be clean when it comes to corruption.He is lying with a straight face and think he is clever. This lawyer think he is doing the best for Duduzane but the judge can see through that he is lying. He has been arranging meetings between different ministers and the Guptas and he thinks their evidence should be overlooked and only his version is the right one.Unyile.
videoboer,well rehearsed
Alex McCmay,after this Inquiry can any1 calculate the total cost incurred by the state and how much did it help with anything
Piet v Niekerk,Hierdie is ook nie 'n arme jong man nie. Hy is 'n baie ryk jong man wat baie vinnig ryk geword het.
Brennan Fredericks,here it comes
dada ngova,@ mike..he is a smart kid..he doesn't look at foreigners as job snatches..he made his money local and abroad @ Parabrdge you are dead right..critics are losers time to make money not toytoy Us SAs are a wonderful bunch of jealous losers and lazy arses smart kid..fools are poor are criticising wasting tax payers cash with this Zondo crap @Moses typical poor lazy stuper smart kids of today..let scroungers scrounge go dudu is not white.. I hate people who fail and then start blaming face.. to me that's a serious brain disorder race @Robert. dont fall for LITERACY..you have just joined him..keep race out of it be smart moses khuzeka Robert you are a fool...dirty child Daniel seems to have been cloned pink @Daniel...loads of robots here @Indongo he is a smart kid..why can't people learn than jeal Greg you sound like a child who lost parents Greg. ...msuzo I guess Greg is a hater..I can imagine the background I love this kid..he is ace next SA president Zondo is overwhelmed..mokwena is stunned they all fried true I run a business in Europe linked to Africa and no one comes to my house..this is where I rest
Olusegun David,"For all those insulting this great and successful business man
Pholoso Pilusa Tau Jr,😎 Hai SOUTH AFRICA is a problem here..........
Ngoako Decent Ramaphakela,can chief justice also come and tell us who offered him R600m so that we can call the person on state capture also or it only work when is Zuma's people who pays for tea break @AGARO WANJE he prepared him lomg time ago all this questions are just to clear his name The fact that the house is like others that tell you is normal to go ion
Bongani Ntuli,this guy looks like Chester missing. guys tell me if the Boks match has started please?
Deon de Swardt,Is he the local “Gupta man” getting more money out ?
clive oconnell,Gupta speech writer 👍🏽 "Greg Zulu
Ramoni Muda,they should find out what Zuma jnr worth before his father became president of south africa and his assets will determine if he s corrupt or not thanks
Ntokozo Ngema,Marikana souls
Wilhelm5381,Dudu is so cute...
Freedom now,@ Khulekani Thabethe here comes the race card
Mandla.Neo Neo,Khulekani Thabethe I'm with you. This black on black hate must stop!!
Thulani Khumalo,This is South Africa.....nothing will happen
Kabelo Ramsedivv,Really confused
Mariri Mashupe,ls Andile gonna come as well
Lawrence Motshoane,dz n jz agreed to deny deny jz will aldo deny watch the space do you c a president there please dont joke zumas cant be jz said one day malema is smat n can be president remember
Tivani Ndlovu,"the ""political storm"" he did a pretty job diving into 1" "ai true they did benefit what happened happened can't be changed its there... crying about what happened stops one's progress
denise lechelasworks2018,Greg Rowles I agree
Patrack Muyambo,Africans complain too much lol... we were too late to the education table
Bheki Mdletshe,@Moses Sandile. White people dont understand what white priviledge is and dont even bother explaining. They think u re guilt tripping them if you try Can somebody provide a link to stream Springbok vs Canada.. please I cant miss this game. "@I Am Free WMC is when certain industries are kept for certain races @Greg Rowles - I wont waste my time with you. There is a game coming. I know what I am talking about and there is nothing you will say that will change me @Greg Rowles - In case you have not noticed. nowhere in the world had the former oppressors live like white South Africans after a change of government. I blame Mandela for that. "@I Am Free - nope you got it wrong. Look at Agrizzis @Bongani Ntuli It will start shortly. just after 12
Pastor J.J,Yesterday was really peaceful with little or no Racism @Luckey Binali Normally I am one to offer help and lifts but unfortunately Madam Dudu may not fit into my car. so sorrreeeee Luckey "@Ayanda Kleyi She is Elder Mtshiza and she is beautiful @Anne M. The same as she always says. You are an honest man. Well I say it to her at least 3 times a day.hahahahaha @arthur Ike No. This is State Capture bro You are most welcome @Blenhl Moody @Yolo More It may not be her parents fault. Remember that most officials could not spell our names correctly or sometimes too lazy to get the right spelling. @Nokuthula Magudulela Very well said. @Nokuthula Magudulela No I am not @Yolo More I never made a mistake with a name. I promise
A.T Indongo,duduzane he is much clever what's why he won't tolk much even he is a man with few words
les gp,@Greg Rowles You clearly struggled with stats and maths at school and varsity. You need to get you change back from Veldskool @Greg Rowles So what do you understand by exponential growth? @Greg Rowles You are dreaming. ZA will never be Zim for the simple reason that Zimbabweans are spoilt little brats. I remember one commenting on TV years ago "@Greg Rowles He claimed that he was happy begging on South African roads because he could make enough money to buy a ""decent breakfast"" with Orange juice and eggs.." @Greg Rowles Why did you think that nation had any hope? @Buti Sipho This Zondo better get moving. We are on the TIMEX here!!!!!! I don't take people to my house either..Especially friends of friends..Plus I suspect the Gupta's have SERVANTS Sounds like there was a fight after the meeting at the Gupta's. Duduzane is not coming out clearly on the matter. He keeps saying..it went the way it went.. They must have fought Goes to motive
Cerebis,"@Tivani Ndlovu Thank you for that comment. So tired of all the post mortems about the past @Sam Saiya He looks young for 35 years old? Young Zuma does not look so confident as he did yesterday? Just tuned in. At least Cloudy admitted he loved the Gupta Curry and had it many times Has this young Zuma paid maintenance to his previous wife? I remember the court had to force him to do the right thing...Abandoning your own child makes you a really bad person. Zondo must subpoena the Guptas. Looks like This Zuma was the Gupta Maia's bagman? @Anne M. Oh Thank you. Maybe they should've sent some organisation to fetch them. "If this commision cost a Billion
sihle france,"""Yes"" is becoming boring now"
Erika Jordaan,"we can create our own jobs 😎😎😎😁😂😂 ⛱⛱
weaverbird b,this boy has to realise he is not in charge
Serepa Le Mabona,Are you guys on the testimony or detoured to your racial upbringing?
Thokozani Ngidi,😂 He did receive a supeona but he did not honor it instead he moved to Dubai I am missing something.? "Zibuya namajokes
Buti Sipho,SA vs Canada 12:15
Nomthetho Nokwakha,"A thief in in our democracy celebrated
THABISO MOGORU,this useless boy lol lucky binali lol lol
Aaron Magoro,the boy put himself into troubles
Thelsa,He's got the same bad cough like Daddy 😀
Brayton Bhekumuzi,"this guy was a business man 
VUYISILE GIVEN,he's not a boy.. he's 35 🙄
Ayanda Kleyi,It's a LIE chair DCJ Zondo is not STUPID and he is NOT WEAK. He can see he is LYING "He might look confident and arrogant And Fana Hlongwane is so young to be called an UNCLE Fana might be same as that BIG Zuma nephew. @Paul Buchel He is not LOL nothing special Who is this now?
Talia Owen,what a fine young man I love love this man
Fiona Fiona,Duduzane faint they will leave you 😃
itumeleng jennifer,why would you need to print something if the meeting was just to talk about a rumour that someone is talking about someone my big question y feel de need to find a office facility if there aint gonna b minutes my point is there was no need to use the gupta residence is any of those office equipment were never used
Zamokuhle Zwane,"then I wana be the errand boy.. I mean
Anne M.,@Ayanda Kleyi You're right. They have been subpoenaed. They refuse to come back to South Africa because they don't want to be in a South African prison. They are trying to get them extradited "@Sthakathi Khumalo No Why should they only use retired judges? 😀 "If anyone challenges the DCJ's report (or part of it) Only challenges Me too 😃 Only if they haven't already been tried in court - which is what the special division of the NPA is looking at. "Now Yes
strike lesley khumalo,yes you right
Ntokozo Xulu,"they wasting time enquiries should be dealt with the retired Judges not Zondo
Tshifhi1711,"So Duduzane wanted to be given a special treatment.If he wanted his version pf event to be heard but boy was playing delay tactics knowing that Mkhwebane was about to be appoimted
David Tuer,"DJP treats the Zumas
Agreement Mokoena,it's true they should use retired judges not Zondo "no Sir am just concern about this judge Zondo that same as old resident but no more lunch and plastic bags of money 😃
SAMUEL AGML-MINISTRIES,"Western papets 
Maruping Mosimanewakgomo,"@Sthakhathi Khumalo:State Capture commission is holistic @Agaro: yes indeed he said it has special facilities
Pravesh Gokul,Dudu has so much of money his advocate is smiling
Kearabetswe Ntsane,it's just hearsay where is the actual evidence? nehh what's going on here?
Luckey Binali,Jonas must be turning and toasting where ever he is 😁 @Iam free poor baby 😁 who is the next to lie now somebody pls give aunty dudu muyeni a lift to court @pastor J u can just tow her 😁
simphiwe mkhize,Uncle Fana
Charlene Botha,"It's only in SA people idolise the rich
Sithembile Dodo,🙄
AGARO WANJE,THE HOUSE IS A NORMAL ONE BUT HE SAID EARLIER ON THAT THE HOUSE HAS SPECIAL CATERING FACILITIES? "HIS LAWYER PUT HIM UNDER THE BUS
SAM STORIES,"That answer
Yolo More,Zondo is fair full stop. Lies have short legs. Zondo is not stupid. I like her but I am not happy with people who gave her the name Elder. Church elder "Pastor J Bavuyile Mbatha are you a man or a woman or you are both. Buying lunch is determined by a gender.
Mzwandile Matyhona,"boring boring
Precious Ntshangase,"Its actually 12:16
Sir Munei Chiku,Duduzane speaks with clarity.
Mixo Mbhoma Ntimane,when is it going to resume?
Ernest Ngu,cute boi
lungisile mkize,when is the streaming gonna continue
mahlomola lebogo,when is the streaming gonna continue?
GOOD AFRICA TV,i think 1 ockock and this judge is doing proper job
Nelson Musoliwa,Duduzane is a completely unreliable and lying witness
0,lets open our borders guys they are full now petra calm down nothing wrong with using English im ready for more lies Ms Nel you wouldnt understand how important it is to organise this information this is not a case Mildred nice feminine woman the party is over go back arthur """zinophobia""" oh here we go fruit is bad for you bavuyile do you like sardines? thats what I have to eat because of state capture yes
TurtleShell 8024,Reports say Former Public Protector Thuli Madonsela says Duduzani Zuma is lying... and that she doesn't know why. 0 Fruit bad?👀
petra kuya,"Duduzane contradicted himself yesterday @0 Duduzane is a liar
Mike Meyer,BOKKE UNITE!!!!
Tinashe Mangena,This lady is loud and clear😀😀
MegaDizzyk,have i got it wrong but the more he lies the more cross eyed he becomes
Mildred Smith,Propaganda lies controls the minds of most people. why does a case take so long? I have lost understanding of the charges.
MNI Developments,is this commission gonna help poor people in this country i dont see that is only how to finish as up makgashule u are next u are a snake monnamoholo thowe makgashule is so bad that he can also sold out lethuli house i dont trust this guy is a crock
TG Swartlane,Elda Motshesa "Ke mosotho ausi eo
phathutshedzo netshabumu,this woman she is beautiful and single I think
Willie Makena,The lady is very soft
arm mudau,yes leading to estina project
Thabang Makgate,she is very scared Elder Mtshiza lets go for lunch.................🍇🍈🍉🍊
Ngeletshedzo Owesome22,😋 what are u going to eat for lunch
Gaarekwer68 Gaarekwe,SG wa Parys nathata na ku we imini I iyeza
Dj Bistoh,😂
3Bros_TV,eish batshele
Bavuyile Mbatha,someone please buy me lunch i'm in PE
Nokuthula Magudulela,@PastorJ but you're one of them.
Benrose Chauke,😎
