author,message
rohan barnard,"Adriaan Basson "Adriaan @Gilbert Lawrence it's sarcasm 😃 Fun Fact - True caller was established in September 2009 "Let me just check Google @Desmond Masilela ^^ "Truecaller is a mobile app developed that finds mobile number details globally given a telephone number Thank you @Gilbert Lawrence 😀 "@James Godloza Godloza my question exactly..... He did NOTHING "Yoh Who is he exactly? Where does he fit in? "Yes sir His body language speaks words Why is he rolling his eyes??? This guy is gonna LIE!!!! @aviwe xhala I completely agree with you.... This guy looks like someone from a mafia He's lying!!! Look at him playing with his fingers! One corrupt borrowing from another corrupt "@Sofia Sofia as far as I know Section 76 allows SARS to impose a 200% additional tax for evasion or an omission due to carelessness or inadvertence. be guilty of an offence and liable "on conviction to a fine "@Henry Grobler I don't think he is scared @Sofia Sofia I copied some info for you and posted it more upwards in the comments. 😃 @sello mokone my sentiments exactly You're welcome @Sofia Sofia 💕 How in the world can you forget someones name you've had dodgy dealings with for numerous years??? "@Thando Nkutha some lying Can't remeber his name now @Talloolah Moon his body language and the way he speaks And this guy is utterly disrespectful! Address the chair correctly!!! @James Godloza Godloza ja neh! Something is fishy here... Bosasa paid him to mess his testimony up @Sofia Sofia that song! 😂😂😂😂 "jeeer "The look on Pretorius' face @Sofia Sofia only 2? Do you want more? 🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿 @Sofia Sofia "Auwa @King Vuka 😂😂😂😂😂 And you still can't recall the name even seeing the person???? WAYAKA!!!! 😤😡 Ugh I KNEW IT!!!! We need Agrizzi back to identify these people! This witness is USELESS!!!!!!!!! @Gilbert Lawrence how do you know? Does this guy have amnesia???? @Gilbert Lawrence any specific account? "They should lock this witness up. He is a lying @Grayboy precisely! He gets under my skin! Just drop the name of that Bosasa contact person FFS!!!!!!!!!!!!!! This guy is getting paid by someone to misguide the testimony @Malcolm Taylor interesting! I hate when work interrupts my Inquiry 🙄 @Ignitius Mabusela 😂😂😂😂😂 oh FFS!!!! Can someone just take this guy out perhaps??? #1lessproblem He does know the person!!!! This guy needs Chinese Mafia torture.... He will sing like a canary "@Sofia Sofia 😂😂😂 Post man Pat Is the guy in the sunglasses him?? This guy is just wasting our tax money!!!! @Sofia Sofia hahahaha. It's been a few years! 😛 I say Agrizzi must come and interrogate this guy! Pretorius is too soft on him @Malcolm Taylor be careful what you say.... Seems like you know a lot! I can't remember..... "When stressed - for instance "When someone looks up and to the left when asked a question "This portrays the truth. On the other hand @Anne M. I choose the latter.... Bosasa has him captured Thank you Mr. Lawrence for NOTHING!!!! Thank you @funicanz @Chima Ramukhesa I also want to know who this witness is "But still @Malcolm Taylor . You have inside info Do you know this old man @Malcolm Taylor ? @ST James Rama 😂😂😂 #bosasapays "If they can't give us sound Frank Kennan Dutton @Grayboy how angazi @nichol shange 😂😂😂😂😂😂😂 you killing me!!!! @ST James Rama I bet right Sheraton Hotel @Sofia Sofia in Pretoria. I work about 5 blocks away from there @Sofia Sofia it is THE hotel in Pretoria. Extremely Luxurious @Sofia Sofia also very close to the Union Building. Right opposite it actually Politics are useless Is this guy an investigator of SAPS? Thanks @Shelley Ashurst and @JS Bach . Gives me a slight relief. "Oh yeah Restricted for what Thanks @Anne M. and @Ewald Kruger @Anne M. We all know she is protected by the Zuma's.... Just look at the case that was thrown out on his son @Eslon Eslon Dudu Myeni Who is Bicole? Nicole* Nicola Trollip-Stone Manager and Senior Travel Consultant WW Travel sound please
Bongani Sondlo,Dumelang bana ba Papa...
welton paulse,Eish Dennis Bloem was too loud on the sound on Friday.
The Vuka Experience,eNCA is in too if SABC messes up sound lol Sounds like a Alicia Keyes show 😂😂.
Gilbert Lawrence,No Truecaller 10 years ago wait for it' Benedicta Dube according to google TrueCaller was rolled out to SA 2015 In a nutshell Adriaan received threats from Bosasa @velaphi msimang Not related 😃 Going to the movies now now again @Bavuyile Melane 😞 starting again SABC technicians Mix The Bosasa staff member shown on the video is Jacques van Zyl @rohan barnard check your Twitter feed. Twitter. Team News24 confirmed Bosasa employee on the video is Jacques van Zyl. Twitter .. Team News24 just confirmed the name of the Bosasa Employee is Jacques Van Zyl
lincoln maphoto,true that true caller is not 10 yrs old
james mangunza,Just got here. Who are we talking about Who’s next Lawrence the champion How knows too much. Owner of Afri Trade
Selecta,Hi Advocate Moloko Bins?? you can rewind on the progress bar show us the video already show us the video already!! show us the boxes... show us!! show us!! ​show us!! what the heck!! yeerrr this guys memory is bad. this is just for tax reasons.. body language experts say when you look down you are actually looking into your emotions mabe ashame of the lies cant stop staring at the pretty advocate SHOW US!!!! its not hard show uss! they bribed the sound away.. The Pretty Advocate stole my heart. i dont care about state capture any more 🙌 hahaha! @JS Bach may the best man win @JS Bach absolutely wow. 😃 @Tshepo Mahlangu she's stunning and distracting from the important business of the day i want to sleep in room 616 "room 616  safe to say this is BORING... @JS Bach kwaaaakss 😍😍 i miss her Guys who wants to bribe me.. i promise i wont tell whos this guy?? that smirk he's got a lisp dear pretty advocate if you are reading this now on your phone under the table . WILL YOU MARRY ME THATS A RUDE WAY TO ASK opening of the crook house atleased now i can do some real work
BIG D,😂😂😂😂😂😂😂😂 forever steel keep it up guys and will win election by far😂😂😂😂😂
Henry Grobler,I can't help but wonder has anyone been arrested so far? Or will this investigation be flushed down the same avenue as the arms deal... no yes no yes no yes I think he sleeps with a snake at night... Cozy middle man job Hmmmm another SARS dodger SARS will want outstanding monies and huge fines All lies @Rohan Barnard - scared his lies will be laid bare Witing for the chickens to chase him...lol Agrizzi would order a ton of chickens from him Delivering without invoices? Komaan!!! Another Pistoruis *can't remember* case Underhanded... now that's a big word for this guy "Meta data This guy is up to his neck in lies. I'm considering to go out and eat some nice fish here at the Red Sea. Sooo proud not to remember... Lock him up Maybe his protection request was declined The love of money is the root of all evil... Are we on the race thing again? I thought we left this behind us in 1994
Nozipho Thembeka,That was fast Next person please 😂 True The is video ? This guy 😳 just tell us the amount ??? Can we watch the video 😁😁😁 Thanks He is protecting himself Lol where do I get a box like this 😁😁😁😳
Derick Mampuru,who's next "we wanna hear names... and he looks like he's going to drop names I'm waiting for the chair to start asking questions @Sofia Sofia hmmm🤔🤔🤣🤣 "@Sofia Sofia 🤣🤣 don't worry name the person "@amanda Bentsile it's possible
Kwame Okyere-Boateng,ok.....soo much noise about Adrian and it took only 2o minutes basically came to deny going to agrizzi's with his baby hes about to drop bombs hes is scared he must respec the the DCJ and say Yes Chair Yes Sir "@Sofia Sofia exactly...no pause yep! @Selecta its for the DCJ's eyes only they are saving our data by not showing the video 😃
Magda Seguin,His investigative journalism articlessonce 2009 speaks for itself Hostile witness Money laundering
James Godloza Godloza,what was the purpose of this Adrian testimony he is lying and you forgot his name but every time you had enough money you called him he lies with a smile Bones Jones this guy must be taken of the witness box it was not suspicious but he knew exactly what was going on to enrich himself Jane suspicious of what he knew sister Jane he thinks we're dumb I would smack him myself he does not take this seriously please show us where is Aggrizi he takes better video this guy is a born liar his not serious at all is this how it works with the commission s they just let someone lie and let them go ai ai ai Pretorius you disappointed me we will know for sure at the later stages but for now I'm disappointed by the evidence leader I think Aggrizi took it from him (Pretorius) how do you contact someone from your phone and not know who they are he is the lead investigater
Sofia Sofia,wait who's this ? what is his involvement ? He is scared man ! He must not sit there for nothing after they stole everything .... don't waste our time yes/no /yes/no man ! speedy gonzales ! I see FEAR in this ones eyes ! what happens if you evade tax? and you are a first time offender ( if that's what you call it) LOl @rohan barnard no man lol just asking hahaha @rohan barnard Thank you ❤ he forgot all the names ! @Derick Mampuru LOL t h a n k Y o u SO do these witnesses come forward themselves or are they subpoenaed BECAUSE this LIAR don't seem like he wants to talk ! and he is wasting TIME ! @Bavuyile Melane How do you know who is black and white here ! no names from this one ! "It’s raining TAKE THIS GUY AWAY PLEASE ! HE IS WASTING MY TIME I WONDER IF HE REMEMBERS HIS NAME ! SO MANY PAGES OF I CANT REMEMBER ANYTHING BLEH ! @rohan barnard LOL YAAAA... LOL popping my 2 popcorn seeds ! where is the movie HOWWWW @rohan barnard wasted 2 seeds I want a refund LOL I want a refund .... in a BROWN BAG please ... who should I make the invoice out to? his names was I CANT REMEMBER ! did he ask to be here and give evidence ? "Bob: Knock Knock. Joe: Who's there. Bob: Amnesia. Joe: Amnesia who. Bob: Wait Bosasa finance employee Jacques van Zyl @Grayboy how lol @rohan barnard ...... Amen ! @Grayboy how lol @Grayboy how has to be BROWN .... don't even need a code name ... JARST give me ... Ill go fetch before Wednesdays Petrol price increase sitting there looking like HE CANT REMEMBER ! BET HE CANT REM THAT PERSONS NAME TOO ARE YOU SURE ITS YOU ? WANNA CALL A FRIEND ? GO 50/50 ? GUYS I JUST WANT TO SAY THIS .... WITH EVERYTHING GOING ON ..... I LOVE MY BOYFRIEND WITH ALL MY ❤ AND I WANT A BOX .... I WANT HIS BBM PIN LOL POSTMAN PATS ! PORTABLE ATMS @rohan barnard LOL @rohan barnard I think that one with glasses had hair on his head .... I can't rem lets see again @rohan barnard oooo looool @rohan barnard #dead I hope he forgets to remember that he must lie and tells the truth .... move that water bottle its going to falll.... "I say he should have kept a ""BLACK BOOK""" "@ST James Rama Hawks ??? Owls ??? you mean ""Bee hummingbirds""" HOW SANTA OR give us some brown bagsss he stands for human rights .... so lets see where is the Sheraton hotel @rohan barnard ok .... dint know this was the carpet corrupt tooo ?
Rato Madise,"Every lid is important people Dis guy look like a goat.
Kgalemang Makgone,Who's the witness? This guy resembles a bouncer🤔 "So Whiteys have been eating all along Gregory Lawrence is a liar for sure This guy is wasting the Commission's time He is definitely not a helpful witness
Kagisho Marole,ebana he is powerful
rallychamp1,he confirmed being threatened by the female journalist that agrizzi said was taking bribes. he also said part of agrizzi evidence was false.
Eslon Eslon,I see arrogance in his face gosh! this guy is sarcastic Can't the evidence leader the name of person he was dealing with please some people have time to waste really. This one come here to pretend and dish sorts of lies Let me go to the mkgoro commission this guy is giving fever already "Sarcastic of this guy terrible character today Why is the Bosasa person not named? what the heck is this person 1 person 2 nonsense? Something is not right today. even the evidence leader and the chair can't ask the Bosasa person's name. Is this witchcraft or what guys? was the guy supoaned to come here? Is this another witness? Was on the other side. whats haibo here who's implicated so far please Dudu Myeni again? Why was Dudu all over? I miss something... what is the R 600000 for? Who was paid the R 600000? Is he to dismiss Le rox as lies or what? I'm I confused. Is this guy confirming or dismissing Le Roux's testimony? Mr. Gwede name is missing why?
Michael Michael,he gonna have soft face soon this one must be prosecuted
Cecil John,Doesn't want to incriminate himself... This guy will first explode then cry...
aviwe xhala,I don't trust this one...nah nah I don't trust him at all. It's like he's Andrew Spillar @rohan barnard 😂😂😂😂😂 Mr Lawrence is lying guys nah nah...everything that comes out of his mouth have doubts like he doesn't know what he is talking about He always doesn't remember anything. what's up with Mr Lawrence
Jane .Blamire,He is scared. Looks very red in the face. I think he is also angry with Bosasa Fear.. yes. Lets give this guy a chance remember he came of his own accord to be a witness So they are given cash as a loan??? that already suspicious Agree Mandla He is NOT telling all. This guy is going to have a heart attack. Better to come completely clean If you start taking recordings you are Suspicious James. Suspicious of dodgy dealings going on around you Agree James. So obvious There is more to this story yet to come. Saving it for last? I feel the lawyers are using kid gloves for a reason? Agree Ann. Maybe here is to just establish cash boxes. Next witnesses to continue with this? That water bottle wobbly. going to go over soon Liar!!!!!!! He is scared its funny how you can tell a lot about a witness from their body language. This guy looks comfortable Whoaa!!!! This is treason! Excellent. Finally some hard evidence let the guy speak... so many interruptions @makhosi nobhatyi AGREE Noooooooo........come bacK!!!!!!!!
Agobakwe Mokgoko,Some people are more corrupt than others.
Amanda Bentsile,Mmm Bazomphoxa kungekudala lo @Desmond Masilela lol lol lol What Dont you think Bosasa was hiring people to do heist on those fedelity cars that were being hijacked last year Why dont they show us Ohho sobashiya thina siye kuMakgoro guys investigate Its fine we have the picture now we back Yes nazo ke he is soo Maaad Chair can ask you ask you same questions So who is the Bosasa guy and why was the cash being delivered there So Pretorious athi zkhiphani Oscar since kuyi ankela lakhe phela inyanga yakhe le Patrick is so relaxed @Fikile Khumalo Usaba ukuvela eTV Patrick will never speak masebaqalile ngokuphazamisa
mongezi ntshele,Its going to fade as he gets red
Mbuso Ntuli,jeeezy this guy @ Horrible
Tammy Walls,Wow what a rude person Wow how he answers just yes not yes chair I hope they catch these thieves They will trip him up Busted The body language says it all Dodgy dodgy dodgy That body language says it all Must be a court Order not to show it Must be one of the watsons He knows but won’t mention anything This guy is trouble The body language says it all
Zanele Lukhele,He definitely was dodging SARS 🤔🤔🤔🧐 Why did he come here really 🤔🧐 This witness is withholding some info 🤦🏾‍♀️ 🤣🤣🤣🤣hhayi shame siyatitsandza tindzaba uyeva 🙈🙈🙈 Yes @Nono Mxotwa🤣🤣🤣 Azishe manga manga businesses "Show us the person(s) please Malcolm is he a credible witness ? This person does not have a name 🤔🤔 Taylor confirms witness not credible 🤣🤣🤣🤣🤣memory gone to the dustbin This witness was a waste of our time "Thando you mean  Well 🤣🤣🤣 Ok well it is still not sitting well with me 🤔 "We can believe that Thando 🤣🤣🤣🤣 This Bosasa gig is what is called “white collar crime “🤣🤣🤣 Sound please Lead investigator Thando Iyooh evidence galore 😳😳😳 John 🤣🤣🤣🤣 We want more 🤦🏾‍♀️ "Hhowu evidence not tying up now That was weaaak 👎🏾 Anne but I was hoping for more as the lead investigator 🤦🏾‍♀️ 🤦🏾‍♀️ Ewu confirmed Nomvula Who is Desmond and Pavlni Agrizzi deserves a bells Desmond Nair Pretoria chief magistrate 🤔
Ahlangene Gqabiya,I where and how have they uncovered these Mafias
Welly Ndou,l don't believe him
Bas Mdaka,Guys give him a chance - the guy is scared its not easy sitting there
Siyabonga Kundayi,cost saving... more like tax evasion! this guy is suddenly becoming nicer because he is lying.
Teboho Thebe,This guy is not clear enough..... he must just say it clear This guy is just wasting our time.... He cant remember anything this guy. they must dismiss him cause his evidence will not help the commission Someone please give a name of the person on the video..... someone must know this person... Domkop here cant remember anything Tjerrrrr This guys have something in common...
sello mokone,"This guy is not at ease How come this guy forgets some of the crucial information.
Reply Mahlangu,I think u ryt @Siyabonga Kundayi this guy is trying to confuse... lol it could have been 36 months..lol "who goes dodgy to save 1 he saved around 40% which was meant for tax futsek.. we want to see haibo "lol not numbers of years "he doesn't wanna name names either wow cycling shorts... that's very helpful pinocchio the banks only reported the GUPTAs when the media had already exposed them.. bosasa was never really exposed nna I'm afraid of jail
basani mahlaule,That beautiful advocate on the right
thando cezula,Morning guys! Who is on the witness box? Who is this guy? WHO IS THIS?
Derrick Busani,forgotten the name of a person you had been delivering millions to....no...no...no...say the name man "Now I'm starting to worry @Thembela Mhlana...It's a lil confusing...I think he's caught in between
jabulani makhubu,how do you scroll to a name on your phone all the time and not know the name!??
Talloolah Moon,Why’s he lying
Mandla On All Things Retro,BIGGEST LIAR SO FAR. Lie Lie Lie 🙄 Can't remember anything 😂😂😂😂😂 This guy doesn't remember what he had for breakfast "@Zukile Ngwena his testimony is conspicuously selective "Enough evidence already to charge so many on racketeering
Bavuyile Melane,When is this guy gonna tell the whole truth I'm suprisd that the white commenters aren't commenting as much as when it's a black man testifying. Thank you @Zukile Ngwena
frans98 steve,hmm how many people able to pay back
Siyanda Mbombo,Still a lot that this guy is not saying out The truth is about to come lets wait for the video to be played..
K,Big Liar this guy...He is actually wasting our time. There's no way one can forget the amount of money receive. ntlxaaaa.... Let me rather watch something else coz this Guy's lies makes me puke....Maybe by the time i comeback he will tell the truth. He wasting my time sssiieeesss LIAR...!!! LIAR...!!! LIARRRRRRRRRR!!!!!! This White boy better not lie. "Zuma lolmaooooo ARTHUR "As i hv said...Mama Action aka Nomvula
Derek Main,@Bavuyile Melane There's always one
Zukile Ngwena,@Bavuyile Melane I'm watching too @Mandla Mathebula how did you come to that conclusion? @Mandla Mathebula noted So Agrizzi was telling the truth... @John James true that... @Zanele Lukhele true that...
Nolo Moloi,i wish I could rewind Who were the clients giving him money @thando cezula not sure either but clearly he has stax busted "He had suspicions @Sofia Sofia hahaha we cant see lol ai we like things can we see the image atleast lies yoh so you give jim money all the time but you dont know his name hahahahaha levels he looks so nervous
Norman Mohakala,all lies nje
TheMzolo,Wa re tlwaela..Really dude...Amnesia excuse...
Gladys Motsima,yoh he doesn't remember anything mafia "bushiri he is waiting for this guy in jail we cant see HAYINI NOMVULA MOKONYANI AGAIN
Mogamat Allie,mr lawrence
Thembela Mhlana,Which side is he? Aggrizzi or Watsons
Singi Mathebula,speak up Laurance this guy is not saying anything! "look at he page through this guy is in trouble. can that be Agrizzi or Leshabane? he told not to say much. he said nothing chair the witness seems better than Lawrence. zuma said he is so far not implicated at the commission 🤣🤣. dudu zuma miyeni "africa
weaverbird b,who ls he
Rodney Mboweni,Or the dodgy friend could further implicate him in other ish and he maybe protecting himself by protecting the other guy...maybe. @Ayanda Kleyi I absolutely cant miss the journalist @Ayanda Kleyi Hahaha I wonder if he will remember his way home...🤔 How did this become a race thing now...🤔. @Val Speirs is right crime is crime...how do we almost always go from the core subject to race...said this with love guys don't crucify me 🤣.
Khalid Mather,"lol this guy is like a stupid criminal  can we see... this is next level SA broadcasting hahahah reaction video heheh Dont shout at uncle Zondo silly man :(
Ayanda Kleyi,Where is the journalist? @Rodney Mboweni This Gregory guy is a WASTE of DATA
dasilver Valo,ke nyuku bosasa n bushiri same WhatsApp group bosasa is jst a waste of resources n nonsence all this time criminal n thieves everywer can't even remmber if his even married he can't remmber at all but he hope his brain is useless amnesia is not even the problem it's stupidy
Kedibone Anna,ooh give that man a bells please
Thapelo Motabogi,so all these guys who worked for watson didn't trust him cause they all have infor and evidence BOSASA "if the ANC can expropriate land now
Simamkele Giyama,Lol this Guy is a Civil-Liar Bunch! Off Liars! Bosasa! Skelem
makhosi nobhatyi,Bossasa was not having banks account?🤦‍♀️🤦‍♀️🤦‍♀️😳 Where is Maleka? He must question Zuma and myeni Agrizzi 4 witnesses today Devil is attacking commission Agrizzi was telling us the truth 😳😳😳🙏🙏🙏 "@ Cameron kim meaning Bossasa is a facilitator of the cash flow. DA is the worse than we have "@ cameron kim what else mr Ramaphosa was suppose to do? He did raise this "@Cameron kim you must understand Ramaphosa was a deputy Ramaphosa that’s why you see these commissions he wanted the truth seeing wat really happens when Zuma still believing there is no state capture whereas he is implicated @ cameron kim prosecutorial is not run by President law enforcement agency must do their work and prosecute people She is a snake @ Desmond Masilela 🤦‍♀️🤦‍♀️besilwela uzuma nje befuna kungene uNkosazana Dlamini Zuma babefuna azoquma amahlazo 😏 @cameron I promise you they will be arrested this is a fact "@Desmond Masilela he is a smart president he will act after this commission done and NPA is busy digging all pending cases which was not be prosecuted @Keith Sindile Dinabantu they hide behind gender leadership wanted to ensure after all they are safer I was saying this all over social media even here where I am said Ramaphosa for president We need to support President Ramaphosa he is trying we must give him a chance
Zebilon Mmekwa,SA has professional thieves. They still regard stealing as 'mokabelo'. Batho ba ba lapisa man!
Innocensia Ramaifo,@Amanda Bentsile it actually makes sense...BOSASA might know something regarding those heists
SELMOR BEATS,Finally
Evelyn Mokgadi,Can we see the video? this guy is lying he's withholding information yes @Zanele Lukhele he is boring the person Perjury is defined as the offence of wilfully telling an untruth or making a misrepresentation under oath. "It can be committed verbally the customary punishment for a perjurer is a fine and/ or jail time – depending on judicial discretion in sentencing. "The minimum penalty for perjury is one year "If a person lies under oath more than once
gadima sekele,we wnt to c aw!
Lesego Mkhize,Woahhh can we see???? Haibo sounds like hiphop playing in the background bathong! Yessss @kingvuka I hear 'this girl is on fire' lol! lol! @Grayboy how is going the absolute most Can they comeback already 🙄 🍿🍿🍿🍿🍿🍿🍿we're back! Haibo! "Gregory will clearly not be ""agrizzy'ing"" anyone Nope! We are not fine with it ohh yini 10 min for who??????
tumelo seadira,We wanna see the video since well we are also part of this proceedings
Siyabonga Sihle,We wanna see the video please
Nini Moiloa,We can't see the video😔 This guy is lying under oath "He's clearly protecting someone
Elias Mudau,show us
Sipho Sithole,nice background music....though...LOL
Nkanyiso Ngalo,we need to see the movie
Bruce Andrew,WE NOT OLD ENOUGH TO WATCH HERE COMES SOMETHING BIG.... THREATS?
Mr Zooty E,lovely sunny day
Diketso Moyo,MXM
Sthakathi Khumalo,Mxm.... Looks like Agrizzis brother Thanks Gilbert it doesn't look like him even Same Jacque cadre He has someones number but doesn't know whats his name was "The guy on sunglasses looks like a shady character though We cannot kill him for not remembering key information "I know this woman of all rise Cameron Kim although he has confirmed cash being delivered in boxes
OomStu ZA,careful Mr Zondo...SAMPRA will want their royalties 😛
Mawonga Gayiya,we want to see the vedio
Khaya Mseswa,why are we not being shown the video na SABC? 😡
Ntobeko Tyandela,where is the video kanti bo Bae bomthetho nazibukelela nodwa
Sihle Arthur,will vote when we saw that video
Ignitius Mabusela,show us these people so what would happen if BOSASA turns around and says they don't know the person in that video @Grayboy how its amazing what a coffee break can do. one cup and memory's back i bet he doesn't know whats in the box
John Fagan,They we are not PRIVY to it or is he ...hmmmmmm seems to be going RED every time a question is asked
Dumi Mlotshwa,when does public domain start
sakhile mtshali,Who is this witness?
S Nompozolo,LIES
Daniel Norman,But why show the Bosasa money transactions and not this one? La bona le re dira byang...
Grayboy how,who is that this guy mam some big boys are going to prison for taking our country for a banana state this guy is telling selevtive truths to cover himself played the banking system well... why did the bank not report their transactions as suspicious as they did with the Guptartars anybody seen the Watsons lately @mahlanga true...interesting though selective memories=lies how long is tea time cant they sit at their desk for tea time and work like all of us just following this thing to make sure my name gets mentioned.. as I need a bag with my name on @rohan true..he is too selective and evasive @sofia I know most people are to hear their names for money bags..hahaha @rohan he started off a bit arrogant..not even Chair nothing..sort answers. @sofia...hahaha..true story..no code names needed howbana how long is tea time mara volume we also need these files to follow man he has not used cant remember in the last 3 minutes..broke his own record @malcolm no brown boxes left with my name on it there we go jarrr this guy memory lost is back bring him more coffee @rohan hahahaha me us..what the heck his own memory is rubbish bbm bundles me with my blackberry nice handover @desmond correct..he came in arrogant..now he is on the back foot here we go another bom this guy jarr..got an email but still can't remember a name memory loss is back had enough of this guy thanks for nothing 10 minute unrine break..hih uh man what happened to his blackberry the most concerning thing is the amount of middle aged white males implicated in this grand corruption... no females yet @thando in my mind he was too selective with his stories seeing that we all know who it is maybe someone needs to tell Greg also @malcolm tell us more sound guy is taking a number 2... sound guy is playing candy crush in the toilet who is he ai Dudu again no arrest please the president said we must wait all these people's assets should be frozen until proven not guilty Dudu...deny some more please interesting... Jacob Zuma @chima...hahahaha..starting with..ot was not me NPA has work to do Nicola works for coca cola agrizze is really working hard to stay out where is nomvula where is nomvula...car hire and meaty bone queen @keith truth be told seems like she is well protected toilet break coming up mister chair likes his watch thank you chair Themba..dankie san @keith yip took us 25 years to see this mess another investigator... @keith don't worry... I also got off when Zuma came with his 5 wives...and look at us now... take lunch please this guy is deermekaar patrick my man..is captured by english there we go nomvula Nomvula Paula? Ramaphosa needs to suspend Nomvula if he is serious I pray that voters with even half a brain will punish the ANC for their arrogance animal farm premium jarrr Nair denyer monday only what must do until then @bones sharp
Ashley Chipepo,lies just remember lie
Pule Monnamoncho,"We have the face
Sam Mabasa,Lots of thief's in Sa
michael mbatha,"Call Agrizzi for the person's name
Mzwanele shange,what a useless witness this 🙄 this skelem was drilled properly by his lawyer his eyes can tell you he is a liar who came here to create smoke screen.... he is my former boss......but all our dealings were above board so I'm not worried 😯 "justice Mogoeng would end his oath by a resounding ""sooooooo help meee garrrrrrrrd""" "@Ike I'm abstaining from the upcoming elections..... ever soooo gracious now that I know how corrupt these people are why do people think I should vote DA cause to me they are just the same as ANC even worse EFF
