author,message
Sthakathi Khumalo,How is my boy PAMENSKY doing?? Chair is lost pakithi Pamensky bathathe boy!! BUT STEEL WOOL IS COOL ALSO! WE love our black sisters Pamensky is proper and clear!! "Kenalemang Mohale YOU are wright "THIS round I give to Pamensky NOW Pamensky is fired up haha Thulani Bukani But can we agree he has been consistent... "Fair enough "Pamensky is like this Bathathe Pamensky They are speedy Gonzales Person of interest THAT'S FUNNY😂😂😂 Mike Moja THEY ARE REAPING THROUGH THEIR COVER UP😂😂😂😂 Mike Moja YOU are welcome bro!! "Pemensky my guy Zola Tsotsi?? LOOLS as for value.. Dankie Pemensky!!
Aposteln Trynt,what is this about What has the man done? aha thanks
never forget,"i think they put an 8
Nonzy,Tsotsi gave evidence 😁 Maybe to you. I don't find them sexy I find man sexy granite you are rude
Lucky123 Thwala,this Russian thieve is on rush to finish and go back to his mother land country
clive oconnell,@never forget People switch from watching MPs and President in parliament
Tlhalefang Chelechele,define sexy ?? I dont see that u can say beautiful but not sexy What study are you referring to if I may ask??? "@granit you are the reason why black women are bleaching their skin 
Quest,@Granit Xhaka mate you have lost it like your fella when they took him off on Sunday @Granit Xhaka quite a lot actually @Granit Xhaka you have just confirmed your insanity lol this has nothing to do with prayer Man Utd you not watching the same league bro im talking about Man Utd not Maritzburg Utd 🤣 R43m is light. What do you expect when everyone has to be spoon fed because they are all big babies😂 "EVDS you cant trust any of these guys "this man 😂 foster cant they turn down this man mic??
Elyou Rossouw,In my mind We all stray sometime..lol What does this guy know?? I DON'T KNOW...yoooh!! He never looked at anything at that time. Hard to say.....yes and no would be sufficient. "@Thulani Bukani "Im my mind Cocky Would hate to work for him... does or would not listen to reason at all. His way or the highway. "@Person of interest He does not even listen to his lawyer Like he's reading minds I would also say yes to anything my lawyer ask me. The SHOUTING...the chair should stop him Imagine being in a meeting with this guy and he is your boss. For Bellville tavern..hahaha "They should call this committee  3 DAYS SICK BRA DCJ
Shorayi Mapfumo,m sincerely praying positively for a very successfull innauguration of my democractically elected president MEK Masisi tomorrow. let it rain just like on his first appointment
Smart Guys,Hello heather
Thulani Bukani,granit has been blocked im happy with Hofmeyer she showed enough rubbish in his story the things he says dont add up "he just sounds confident "@Sthakathi Khumalo yes he's been consistent. but he's all over the place weather the board has a responsibility to look after the states money. sometimes yes so in some issues he's consistently inconsistent yes @Buyani Mhlongo @Heather Cotton are you talking about the witness? why this clown shouting like this? i dont know what this lawyer was trying to prove
Pheladi Lamola,They must adjust the aircon in this venue. DCJ is always having the flu. So did he work for Gupta company and was Eskom board member as well? These guys really had it easy. Being a lawyer must be hard. Imagine having to represent people who stole your taxes!!
Muzi Ntuli,43 million just for breakfast...these acts by these people was and still a clear indication how the public fund was stolen through bogus nonsensical creation of breakfast
Kena,But guys why do you dignify Granit’s stupidity with responses? Let him talk to himself cause clearly he is bored
Kevin Simon,Mark sounds like a waste of money as an Eskom director. Hope no other company ever uses him!!! "Pheladi Lamola ​So did he work for Gupta company and was Eskom board member as well? That seems to be the case "I must say I am beginning to like the Chinese system. If there is a hint of corruption you get isolated. If found guilty Re-examination may not swing DCJ's opinion. He knows that it is rehearsed to help the witness sound better informed. I don't think it helps the Commission much but is probably just to be fair. So he is listing all others that should also have been called or will be called. This guy has much to answer for on the Optimum mine deal and cancellation of the fines on the sale to Oakbay.
szkott ridli,hello
Thabang Letsosa,Heavy breathing the witness is giving there.
Moses Pitso,lol lesoetsa
Buyani Mhlongo,is this lawyer? is this his lawyer? Why is he sounding so arrogant to him as well? "I don't understand @Abel Matshidiso LOL LOL Rugby WHat is his name? Thanks @Rob Nel
Kowis []CountryHuman[],A a a a
SNENHLANHLA VILAKAZI,sooo fast😶
Diana Sekatane,Gupta footsoldiers is feeling the heat.
Mike Moja,@Sthakathi Khumalo 😂😂😂😀 speedy conzales? @Sthakathi Khumalo 😂😂😂 you made my week already. these guys are now rolling fast than the wind🤣🤣🤣🤣🤣 @Sthakathi Khumalo 😂😂😂 you made my week already. these guys are now rolling fast than the wind🤣🤣🤣🤣🤣 @Elyou Rossouw eish i can imagine
Michael Michael,Dan wt is ur duty if u always looking for other people
Honey's,🤔
Shuna Mmushi,rush rush
Edwin Edwin,the mans name is tsotsi
