author,message
FieliesSA,Morning all @SanFran Arnold Did you see how many articles are there naming Mr X? "@Pastor J.J Joel is probably a taxi driver … No conscience to stop when when laws are broken This is Bossasa not SAA. Meaning her right to silence is irrelevant I had a Nigerian(Ph.D. student) yesterday in my office and even he mentioned SA going like ZIM. That was funny and unexpected. Ouch! I was expecting this Ouch email evidence!!! According to google translate :Nkokheli means leader "@Heather Durr Exactly OOOeeehhh the final nails in the coffin! "@Heather Durr Simon and Garfunkel It was an ugly catch-22 but I really hoped Ntuli would win the DA elections because she will reach more people.. Dudu must be at fault here Oh how the mighty have fallen...
Yusriy,GM everyone. Another beautiful day. "Got my coffee Why is she protecting her cohorts. They all going to jail anyways. So Dudu declares a pen and book but not the security system. Haha
Magda Botha,@joel There’s 3 idiots on this group and you are all 3.
Lance Gamsu,Morning Lets roll Kate is my hero !!!! "Well i think all the politians are ruled by gangsters and influencial families with money  "KATE AK 47 
Robert Malan,9:00 Praying mantis again in the smartie box "Beautiful  No wonder SAA 10.5 billion Yes now you know why How can a criminal like this till roam free in this country? Beautiful you must be joking Beautiful criminal maybe Deon Meyer I fully agree. SA is there because of her criminal activities
Voyeur M,Joel is a chop Jail for the cinnebun Joel is a chop!!!!!!! CENSORSHIP!!!!!!! ZUMAS MATTRESS You can’t rig the rand!!
SD Gudunkomo,But to be fair it was hard for Dudu to protect a person who throw her in a furnace imagine a person throw you under the bus and you have to protect him from the same media that turnishes your name. Lol @Joel. "we even call the name UJehova Questions with no answers doesn't let us to the correct conclusions except assumptions. Melds are u a SA citizen? Bex Zondo is a Zulu "Tau Eagle eye yesterday she incriminated herself when trying to explain the clear picture of her relationship with Mr X why Agrizzi took a photo of the police evidence given to him by Myeni? kunjalo Gatsheni have.. lynching... where did you get this word Norman? Can I ask the question to my fellow white South African?
Reece,Morning everyone Boom! How can she have no shame? She will deny her affidavit now Only correct as she was legally advised Where do those stair cases go behind Kate? She used the word but doesn't know the meaning Pretty clear She won't confirm even that she is invoking her privilage She will deny the affidavit next Did she use e-Wallet? ooh the amounts here it comes @Sxavathi 😀😀😀😀 Now she can't find the file @Lerato Moleke 😉 Fire!!!! @Strawbs Caciso she has 2 years admin
Heather Durr,A day for democracy and reckoning @ALTA Hi fellow sister @Voyeur M Yes my cinnebomb I hope DCJ apologized to Kate for his disrespect yesterday and his private giggle with Cinnebomb. meh "My memory is long *my 'the nub' whoa General bribe allegation 😂😂😂 Are these her children HA DCJ is being contrite as he should I like Kate in that soft blue colour “He fears for his life in giving this evidence. The threat to him and his family in giving this evidence has been assessed by the security protection services of the commission "and has been found to be real and credible The incident happened while Hofmeyr was submitting her opening remarks about evidence pertaining to the Mhlathuze Water Board. "he will not have his name or his appearance publicly revealed Is there any where this woman does not go-other than to bed Poor Dudu-she must make Patla with Zuma shem She is incriminating herself by not answering CNN is killing me-I want to get drunk "'hello darkness my old friend @LionView Hello @Annie Van Niekerk Thank you dear lady "@LionView I am Bi-Polar I think Kate practices her x examination on her Husband every night-he just says ''I refuse to answer @Nolwazi Exactly 100% correct He DCJ-Be careful Next forex trading TEA TIME I think CNN is waiting for Dudu to answer a question before they declare "If CNN carries on like this Its the Tories for me-i have a thing for Boris Johnson DCJ is stuck in the toilet cubicle More perjury LOOOOOOOOOOOOOOOOOOOOOOOOOL #HIV is a zoonotic disease formed by the eating of the green wild monkey by humans in Mid africa then spread to Haiti-exactly what caused this pandemic-bats infecting pongolins eaten by humans "@Ndumie Ndlovu Seems every disease Sars-Covid 2 "@Ndumie Ndlovu My eyes are open. I look to science. Bill Gates is a colleague end of discussion pizza time "Hey you - take your patronizing crap and answer the question. You may think you are superior to Kate but you are both the same-human beings I trust the Minister of Health-He is hot *so BOOM GOTCHA GOTCHA GOTCHA She said there was no safe earlier-here is the evidence she lied @Simphiwe Kubheka exactly!!! BOOM BOOM BOOM "@Naledi Barron Hi there @Naledi Barron A tad too slow for me-I want to gloat (Naughty) @Thobani Africa What is 'whitey' Please explain to me 'whitey' is offensive-please dont use it @Naledi Barron 😂😂😂 I told you LUNCH AAGAIN
Sibusiso Cilo,Truly sad how people can go from high rise Joburg board rooms to prison infested with cockroaches & rodents. Is she allowed to refuse answering relating to her deposition? Isn't there a cctv system @ Nkandla? GAME OVER! Seems like her legal team are immensely incompetent
N P,It's in your interest to not reveal the identity of Mr X. It's an order of DCJ. "Is the Commission keeping count of the ""incriminate"" answers
Manelisi mnguni,Mr X is testifying today Hope Mr X is in STATE PROTECTIVE CUSTODY. LIE MENEMENE LOSISI That dude behind Mrs Hofmeyer has been sitting there for 2 years and no Absence. (What is he doing? "@Andre THE LADY IS STUBBORN BUT BEAUTIFUL TJOOOOOOOOO VOICE MAIL YHOOOOOOOOOOOOOO DEPOSIT SLIPS BOOOOM R50000.00 WHY IS SHE ASKING FOR TIME. "ZONDO IS BORED Lol 😂 She was Shocked to hear the Word ZUUUUMA Zuma Zuma Zuma "💯 ✔️ correct HAWKS MUST COME AND COLLECT WHAT WAS THE QUESTION?????? SHATAPHU EVIL 😈 SPIRIT
Glenton Netshivhulana,@BlondeCookieLover74 Rubber haha😆😆😆 Jan Fourie
Mike Moja,here we go Agrizzi was correct @sekgome khame she was a teacher
Teunis van Ree,hi bro @Pastor J.J Too many trolls today 🤨 What a lovely smile ❤️
Annie Van Niekerk,Morning Morning ALTA 🤗 Agge nooit here we go again 🤦‍♀️ ALTA ons moet gaan koop 😂😂 rooibos en Peter Stuyvesant met cbd olie moet maar doen vir nou! Morning @Elvis Malakoane 🤗 Morning Valencia J 🤗 Who is the eNCA committee 😂 Morning @Jenny Whitewaves 🤗 Oh my word this is going to be a loooooong Friday 😂😂 Elvis Heather Durr perfect song! Colleen I also see it @rohan barnard goeie môre 🤗 @Khanyi.AgeGracefully 🤗 Be back a bit later when the politics has left chat .. ❤️
melds melds,morning everyone "I think Chair has had enough of her now heya @Alta not much she gets Dudu is a delinquent witness all witnesses will no longer be answering questions in fear of incriminating themselves joh reading her phone "she has left her mark on so much @Heather Durr 🤣🤣🤣 all deposit slips have the depositors information on them BOOM @ALTA 🤣🤣🤣🤣 sound of silence BOOM signatures has tied you "troll is lost and we all thought those were earings......more like ear pieces can we swear in here? Fat Cakes and Not Incriminate Myself are the 2 terms for this week Dudu Du Plessis lol @pastor J.J message very clear did ZUMA have a matric? so John has what and if ZUMA got to loot the country perhaps John will lead? @Gordon Neft aha mmmmm
Anne M.,Morning @Annie Van Niekerk I hope you see me because none of the others responded when I greeted them. "Yeah right It looks like hit & miss with the comments again today @SanFran Arnold ; @Pastor J.J "@BlondeCookieLover 74 No "@Zweli Mkosana Did you see his interview on Newzroom Afrika? Very smooth @Ntsapho Madyibi Exactly! "@Felix Mudzengi She was summoned to attend. Adv Hofmeyr is busy reading all the charges into the record. If Myeni doesn't deny the allegations @Tyron Khuzwayo There's a lot about her behaviour that is strange 😂 "Maybe that's why Duduzane is in South Africa "@moemedi tsenang Myeni claimed to have been in contact with someone who has covid-19 "@zahra kadher Yes Hi @Khanyi. AgeGracefully @George Sekhukhune It is/was well known she has the ear of JZ. It would have been a brave person to refuse her if she asked for something. @Sihle Mbatha No change in Myeni's answers. 😉 But some interesting information from Kate Hofmeyr. "@radontsi No @GB Correct. It appears some people follow this for entertainment value. It's a pleasure @radontsi 😀 "@thando cezula Yup @Mandy Prior It's not a waste of money. The commission is placing everything on record which can then be used by the authorities. @Gordon Nefdt I'm not sure I understand your question. Why would the NPA appear at the commission? There was a different commission @Gordon Nefdt where Jiba and Mrwebi were found guilty. @ALTA It looks like you have to tell him again (and use his full name) because it doesn't look like he's seen your remarks. KABOOM! Right on Adv Hofmeyr "@rohan barnard Yes @Kgabi Nyao 😂 Me too. Kate and DCJ are extremely patient. "@Ndivhuho Maxwell That she is. And always well prepared "@Maritime Studies This is only allowed when there is a pending court case against the witness. No court case @SABC News We can't hear what Dudu Myeni is saying. You're right @Jenny Whitewaves Us mere mortals would not have the police sitting outside our premises the whole day. "@ALTA He's not important in your life Hi @a b c 😀 Is she throwing JZ under the bus? @Nande Sikenjana You have summed up 3 days in 1 sentence. 👍
Salmaan Abrahams,Morning ppl ; to all of those who not support anc Dee I heard u a superspy Is hofmeyer from cpt ? If not I think she deserves citizenship Why we seeing talks of who wearing what here? Are u guys doing house visits Blonde 👱‍♀️ thats old news 📰 I too want her to represent me in court Alta 😳 Why u want a whip alTa DA can act that way ...jst like anc after ruling fr 26 years enriched only their frnds and broke all SOEs Have u been to Europe ? Seen how everything works ? I have ...and also to most African countries Where the leaders are super wealthy and the ppl cnt afford a bread We need a party other than cadres enrichment party (ANC) Race card undermined legitimate race issues Again race card Reading again
Goran Djocik,lol @ Salmaan count your words @ lufundu he was acacinated
Tay,Reminded of the oath? Hahahahahaha yesterday she said that she had never met Agriz Clever Advocate! Brilliant! Myeni has been trapped to respond Boom DCJ clarify for her She has smelt the rat Cautiously optimistic Ms Mbanjwa will be with us tonight As an innocent person... AS A BLACK WOMAN... That is a ZUMA Card
Simphiwe Kubheka,Morning everyone "ALTA Morning to Pastor JJ "Morning Yolo "She has abused word "Morning SanFran A KATE she'll not answer you shame Zondo please stop this nonsense of incriminate statement "@Mbuso Ndlovu "@Cruda Bex Dudu is wasting our time 😒 @Lionview. let me greet you before you set 🔥. Hope you're well "@Mbuso Ndlovu Dudu but you still not shame of your inappropriate conduct "Nkokheli means "" My leader"" maan" @Yolo More🤣🤣🤣🤣 "@Zinhle Big Daddy "@Heather Durr "@Zihle Big Daddy "Can our artist write a song for Dudu "" Not incriminate """ "Today Dudu this is not your commission. How many questions she hasn't answered 🤔 "@kevinbn007 "@Mike Clark "@Antoinette Van Niekerk Dudu is lying. Zuma is angry in that room 😤 so ubaba wants to coach her now @Zinhle Big Daddy. EFF appear angry to me. And for me that's a biggest weakness. But they'll be the next opposition party in Mzansi "@Smart Guys "@Zinhle Big Daddy "@Khanyi. Agegraceful Who will be our next President? @Pastor JJ😁 "@Cruda Bex "@GB Nobody is saying anything about IFP😁or COPE "@ZuenTheMan @Crude Bex. Their leader died with the party. "@Dan Brown "@Minnib Prince. EFF is not racist party "@ZuenTheMan Let's start where is the file? "@ZuenTheMan So Zondo 15mins takes this long ... @Lionview🤣🤣🤣🤣😅🤣🤣 "Anne M Zondo is so so soft kuDudu @Mzalwane Mzala. Molo mhlobo wami Where is Dudu's lawyer today Is me or just. Dudu seem to be moving away from her camera. Kate is on 🔥 During Zuma administration they were all corrupt because they were all told ANC will rule until Jesus come back BOOM 💥 KATE KATE you're on 🔥. FINISH HER Zondo please intervene why silence Is DCJ still in the commission? @Lebo Tau🤣🤣🤣kodwa yini. Why IRON Brewer? "@Nande Vokwana @ALTA l see it too. People are bored towards weekend 😐 I'm tired of this nonsense😤😤 "@Yasser Shaik "@Naledi Barron "@Heather Durr "@wim louw Zondo Zondo Zondo wake up and corner Dudu like you did to Kwinana When exactly she'll respond to any question? "@SanFran A Answer BOSSA questions Dudu "🤣🤣🤣🤣As an innocent person Again a race card What did she do for black women at SAA? Dam Dudu Silence 🔕 SABC umsindo please Dudu at her level she's giving us this bull
Neo Ramatsebe,Here we go again "Kate is clever This is ridiculous This will backfire spectacularly for Dudu DD for Dudu Doomed "Mr Y "Dudu has broken so many laws Here we go again 😲 Studying what? Advanced Corruption Techniques Nooo Here we go again 🙄 "Dudu This argument does not hold water it's the mask guys 😅😂😂 "Come Dudu She wants to challenge stuff but doesn't answer any questions The rand dwindled 😲😲😲😲
Hlobohang Sello,mxm nonsense as she was legally advised lol politics again 😂😂😂😂😂 tjooo
Vonny Voninga,🤐
Itumeleng Maletswa,robocop
Nhlanhla Ngubo,:elbowcough:here we go Lol probably part of the legal team or responsible for transcription Pay me - nkhokheli :elbowcough: It can mean leader or pay me when used in different settings Nkhokheli Hofmeyer Chairperson May I.... :buffering:
Dee Moore,The very first question???? She's actively destroying her own credibility.
Zilungile Khumalo,"""May I not respond""... Haibo!!" Yoh hayi. Cima cima cima!! "Nee It is going to be loooong day
Given I c Kabelo,It’s really gonna be a long day again This is really frustrating 😬 Kate hofmyer appreciation ❤️❤️❤️ Kate is better than le roux he would have reacted long time shout out to you Kate ❤️❤️
Phindi Zikalala,kwasuka loko😳😳😳
Reggie Sheerhouwz,"May I not respond so I don't incriminate myself
Ntando Mpofana,Geez!!! Not again Lady D Cut Cut Cut!! We do not have that much patience. Let her isolate in peace as the Hawks prepare to pick her up @Tommygun Exactly I love how Adv Hofmeyer never leaves us hanging:elbowcough:she goes straight to her written responses and reads them out for us:goodvibes: She won't translate Nkokheli wait for it😂 I knew it 😂😁😁😁 😂😁 Yes Kate we are here for you Adv. Read them all:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough: Pastor Watson ??? 😂✌️ @Shongwe I will not buy those fat cakes I case I incriminate myself 😂😂😂 Kate be checking the chat😂 @Brian really???😂😂😂 😱😱 Questions even about affairs ...yhoooo We need to organize a baby shower for Kate's mom. She is serving us all the files:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
Modiegi Sebidi,Here we go again
COMFY🛋,"Yessess kanti kuyadlalwa la
Allan 28,here we go with this song
Fred Desrosiers,oh my Goodness. She is playing the game again Kate should be giving an award for putting up this bad witness. "I am sure she has property overseas. And Why in SA is cash deposits have no record of the source and the depositor? to keep money laundering from occuring "@Kerry van Did Mr. Watson have a printer printing R100 and R200 notes ? So Agrizzi was right!!! "Nope Wow. Hope the Hawks and NPA get a spine and place people like her under arrest. "@Suade "@Kevindbn007 "@Suade "To me EFF are too radical. In my opinion
Tulonga Henoch,This narrative is still continuing today? "This sounds more like Remixed song ""May not answer that question""" Call off this witness please Did she really wake up just to answer in that way.....I would have tried to clear my name Taaah these people really squandered money....80k in R100 notes Still having her breakfast Eeeeish each question will incriminate her....so she can not explain anything Not a credible witness What was in that Police information? "So even an ordinary ""Yes"" or ""No"" will incriminate her?" Is the chairperson sleeping? She can now answer questions?
Arthur Dell,The whole day we are not going to hear any answers!!! "Any party Who needs a circus clown? Take the witness as clown no 1🤣🤣🤣🤣
TM Escorts,"Zondo should force Dudu to repeat the question first Kate is cool - even without support from Zondo.
Mamohlolo Lehlokoana,ooh no she keeps on using race card.
Sxavathi,since when knowing someone a crime "Kate: ""Ms Myeni are you wearing your reading glasses today?"" Myeni: ""Chairperson Kate is smart
Ntsikelelo Mgxigxwà,"my advocate abantu bantshontshe imali jike babenenkani xa bebuzwa bathi bayasukelwa.
Bulali Dazana,When is Yakhe Kwinana coming back? SanFran Arnold: So the Commission will sit on a weekend?? Wow Ok thanks guys
Tommygun,The Hof should just paint the whole picture from beginging to end without asking for her for comment and just ask Dudu to interject if she wants to....seems like its going that way.... karoo fracking too?? @Zweli Mkosana Yup! "@BlondeCookieLover 74 I kinda was in same mind briefly Any Dudu appologists here? Wanna fight? 😉 that was a yes then @LionView The Law! "@Tulonga Henoch its not possible to clear her name...too much evidence That how the foundation rolls... "Amazing...deposit slips "Dudu shld have banked with VBS "Im sure she almost said ""I paid it myself""" "tax @David Black beat me to it The once Queen become silent martyr. narritive? @Wally spot on "So where to from here for Dudu? State to institute criminal charges in a criminal court (Hawks "@Anne M. sweet @Mangaliso Mcebisi Mene lol..you not been listening to the mountains of evidence against her? @Diketso Moyo old skool stylee @Musa Zimu To spell out her corruption and collusion step by step in undeniable fashion. To make her look as guilty and ridiculous as she is and to let her followers see this and fade away. @Zinhle Big Daddy Dee I seriously doubt thers stuff on Pravin..maybe undeclared R200 notebook... "@Zinhle Big Daddy Dee Ja "@Sanjay Maharaj Absolutely @Dominic Przybylski you checked all the diff colour post it tabs too The only answers she gives are to questions not asked. "Errrr..no here comes the answer to the unasked question. BINGO Narritive! WT ACTUAL F 🙂 Is that DCJ doing the hanibal lector breathing? I bet all the cronies were betting against the Rand
Heidi van Eyk,"Agree Tay! She's brilliant....Ms Hofmeyer here it comes.....wait for it.... see.... "she said hope so Lorna lol! Andre! sharp Their 15mins is a loooong one:elbowcough: "ai 15 mins sleep break:goodvibes:
