author,message
Charles Luvweyi,mmm that's
bongile sango,GM everybody's in the room balance me very quickly was this witness forced to come here to testify? @Akhonamandla Gala akanyabanga umanzi or uyazenzisa kuba bakrotyelwe kubuqhophololo babebenza He must be strong because here we want nothing but the truth only thing I can see from the witness has got no respect for this I find it so difficult to understand how did they came up about the dicission that they've taken last time. that they won't bailout SAA again now jikijiki they bail it again. @Diana it is proving that now that all bailouts are just to make sure that everybody is getting his/her share @Ntsikelelo you saying Hawks are coming for this chap 🤣🤣🤣🤣
Haji Radzuma,Ndi matsheloni 💕💕
Pure200 ZA,state capture a waste of time
Brenda Nomonde,morng my South African ppl
Paul Buchel,"Isn't it strange that Malema hires top WHITE advocates to defend him "@Louis C "@Louis C​ "@Naledi Barron "@Salty Crack​ "@zip reeper​ "The delay is the next witness "And now???????? "Now Now  "@Jenny Whitewaves​ "@SanFran Arnold "@Louis C
Tommygun,just joined but suspect anyone who approved anything at all in favour of VRLaser is a crook Mr Drevin sounds like he was pushing for a final paycheque before leaving the sinking ship.... sounds like hes worried that even fiddling the figures the contract with vrlaser wldnt go through. @Gugulethu Xhosans that dudu was involved in a front company buying locomotives... @moegammat africa it seems like giving contracts to VRLaser (essa/gupta) without getting value. LMT were a subsiduary of Denel..cant understand any reason for not using them and going to VRLaser. Which i guess is the whole rub. for the discerning witness nice @zip reeper a mouthful of a name to the uninitiated please... "@Brian Is Me this is the peanut gallery "@Aubrey De Bliquy Its a mostly asymptomatic pandemic dude. Not hard to get. Im not commenting on our response to it "jeez If one is interested enough can one download witness affidavits? @charlie zamile i dont think so
SELAELO Manyapye,States waste money on this things on state capture
dada ngova,"just watched EFF court session @heather creamy your brains that smells it..its a fact your relative or not
Itumeleng Maletswa,experience on looting
Akhonamandla Gala,eish this witness needs some Red Bull @nkosingiphile Ndluvu i suspect that too "very high today this guy "@bongile sango oh uyazenzisa urheme "gonna be a very long day with Mr Timothy Treddle @Salty Crack lol he's a King Sloth this witness must never come back again never @Vani😂😂
nkosingiphile ndlovu,"@Akhona "@Jabu Mr Govender was his superior 😙 "This witness will infuriates DCJ😊
Mbuso Ndlovu,Who is this Bastaad????????????????? @Diana Sekatane Yess Captured It would have been interesting if Dr Malema chaired this Commission🤣🤣🤣😅😅😅 Zondo is too soft on this criminals. That's why our Justice system is BULL. How can we have a Judge like thiss?????????????????? @Louis C We need someone like Malema
Jabu mpale,Did they know how to evaluate bids?
Sergio de Matos Preto,Another oxygen thief.Where do they find this people?Can somebody explain how these palucas reach these positions in any organization!
Mr L,Witnesses can testify high now? nice...
madzi Kuse,witness is dodging the question. duduzane zuma 😂😂😂
NTHUSENI NDOU,"Yoh dis witness
Thanda Sibisi,@Diana Sekatane This witness is definitely captured. Probably paid a bribe.
L. M,this is what the so-called whites in the system were on doing substandard performance whatever the situation die` man is direk in die tamaties straat our poltical system has checks and balances but resources have fallen on the ditch @Aubrey De Bliquy maybe we are on the right course here for once @Aubrey De Bliquy
Diana Sekatane,"That is why we say greed knows no colour Due to this corruption poor civil servants who where not part of all this stealing are the biggest losers. For 3 years working without getting any raise is daylight robbery. @Louis eish.. lol.. "@Bongile that was Tito's idea not the ANC @Bongile correct we are just vessel used to vote them in government that is all.
Brian Hayes,this witness has a carrot above his exhaust outlet èina
XOLANI THABETHE,why cant be no one gets arrested finally???kudlalwa ngathi la ngeke
Sibongile Maputi,"morning everyone
Naledi Barron,"It is expected that Land System Programme Manager: Hoefyster Phase 2 ALTA Heya xx @Paul Buchel You're most welcome! "Greetings all from a wet The magnificent DCJ Zondo. A gentleman and diplomat of the highest order!!
Ntsikelelo Mgxigxwà,gud morning
Solutions SA,"Just got here Sounds guilty already... @Eddie Ready 🙏🙏 @Abdul Kader S FBI and others are there "Im out
STEPHEN CHISHA,watching from mpulungu Zambia we're also having the same issue come and fight for us our president is mislead the nation
Abdul Kader S,Why do have the HAWKS/SIU/NPA etc America has got only CIA?
Mike Moja,morning family. who is this chap?
Eddie Reddy,"I@ Louis i agree "@ Louis
Diwi The Doer,@Abdul Kader.......Ever heard of the FBI in America
Lennox Rashopola,@Jose things are very slow here
Jose Ruiters,lol they snail pace today
Salty Crack,Enthusiasm is not one of this witness's traits LOL @Salmaan Abrahams The Salt Must Flow This witness replies to questions very abruptly without voluntary elaborating and justifying his answer
Morden Day Village Farmer,Arrest the witness already. The witness is tired already. The witness gave up already.
thando nicky,this guys in high positions weird they only know how to take money @gala lol and what will those in charge help with they rather let their soldiers get grilled lol xip @zip reeper this guys in power dont seem to have power
Salmaan Abrahams,Can they jst arrest this witness for making the testimony a sleep inducing program He can at least drop a name so as to spice things up here I couldn’t have left malema’s court for this @salty😂 Interesting name @salty crack🤣😂 “From the crack” This is my data and I’m not abt to inflict harm to myself so
moegammat africa,"@TommyGun so they paying themselves' "Like Dept. Mboweni states'
LUNGELO BRIAN,😂😂
eliasmnisi72,@Mbuso Ndlovu This is a commission of Enquiry not a court.
Luyolo Mkhonza,hii
Anwar Syed,@Mbuso Ndlovu - this commission is preparing the crooks for the bigger picture. You saw what happened to Edwin Sodi and co! Be petient and you'll see the big boys like Ace Mahashule etc. being exposed
John Everitt,I Gather In His Spare Time; This Guy Is The * Life and Soul * Of Parties !
Ntsikelelo Vani,so during the tea break Zondo is gonna be on the phone to the hawks to pick up this guy lol @Mbuso Ndlovu akafuni kumsabisa @Bongile bazomlanda uzawlala ebaliwe namhlanje geeees I'm watching Malema and Ndlozi case the guy in cornered and is abt to be nailed live on tv for lies as for Zondo's long Savanna break Andizi @Heather but he is asking him of the things he had said on the affidavit and his own interpretation of the video "@Aubrey yes I'm watching it
Aubrey De Bliquy,Maybe Zondo has shares in Armani. We need an investigation. tea break yes extended tea tee hee hee "@Heather Durr Yes @Ntsikelelo Vani U was watching. That lawyer is a shark. I was watching. @zip reeper I live Jimmy Dore. The only sane one around. love this has been a king 25 minutes long @Ntsikelelo Vani I know the mindset of the witness. That Malema lawyer is like all an imoral shark. He knows the false equivalencies and red herings in and out. He can make an innicent guy look guilty He probably can only speak afrikaans and the interpreter can't speak afrikaans to save her life. Peanut gallery here @Tommygun Has anyone noiticed zero credible evidence for the corona scam? They could have doine this any year they chose. And flu mortality has dropped dramatically. LOL corona cures flu? LOL @Heather a real illness of questionable genesis. Obviously and totally choreographed and 80% BVLL$#1T @Heathe please dont give me that lame anecdotal BS. I love you and care about your loss of a sister. She could have died of the flu or covid complications. Why you so keen to endorse a scam? To my knowledge this alleged virus has not yet been identified and nobody has ever therefore been proven to have died from it. @Heather Durr Yeterday you proved you spent your time trying to learn Latin at university but do not know Memorandi is the plural of Memorandum. LOL Pleeease spare me.. Your expert witness credentials and credibility don't match. @Tommygun Exactly and the reaction is irrational and orchestrated. @Heather Durr LOL change the subject when your BS runs out of runway why don't you. Hehehe How about another red herring. bickering can be fun and eblightening. Whys should the devl get all the coverage.? I never laughed so much since my mother in law fell off the bus with arms full of plate glass dishes. LOL @ALTA Plenty of kids. Love them as long as I breathe and then some. @ALTA what will happen if I bounce s plit pea off a base drum into the atlantic ocean? "Why are we so dumb en masse? Asl Edward Bernays ]Non sequitur I have been litening to all these witnesses closely All of them are doing their job as best they can. You wont find the scum at this level. It gathers at the top. @Heather Durr If I remembe from yesterday you gt an attack of boredom at the oddest times. LOL Hi @Louis C Is housekeeping short hand for something confidential or do you care to share? hI The s#1t started before 1910 Boil dagga leaves slowly so you don't lose the medicine. Weird why this was ever an illegal herb. It seems it was just a mistake. @L. M 100% But not just political power. All power including money and especially money. @L. M 100% and recognizing it is the first step to fixing it. @Naledi Barron 100% Does our country proud as a moral and llawful young democracy under heaven.
MOLLY PHUNGULA,so the commission is adjourned this adjournment is too much zondo is very strict shame my lord
zip reeper,"molly normally abounds with wits "curmudgeons reprimanding one for unacceptable remarks "michael must have been a bomb scare think theyre in england "zondo should hold in loco inspection this commission costs how much per minute? hi jy alta hoe gaan dit bubba so so my lief they must drag bug eyed cyril here "everyone here talks at the same time thanks paul maybe zondo wants to brush his jackets "alta hope our Pastor has not forsaken us too "goat "i thought there was a willem .. must have been dreaming the message from the prophets were written on the subway walls and cyril on cr17 bribes bribed his way into presidency "thando the circus left and the buskers have been released "thando ANC's crazy socialism finally caught up with them - now they're skint is it tea or a skaap braai? No use testifying here if the state tosses one into gaol like Agrizzi Hey @Tommygun I think Ann is goat Where is that Crazy Jimi Hendrix guy @ALTA what? @ALTA stop acting the goat @ALTA In one Tintin story Prof Calculus says: I am not acting the goat... let him testify in english Hes from the Volkstaat How can he work at Denel then? "Afrikaans Discount attorney As soon as there's no interesting evidence people start bickering ha ha He knew Denel was captured when curry appeared on the canteen menu Lyttelton blue collar paradise a trainee appie.. at least hes honest Thats why Denel is bankrupt now 3 quotes. then tenders from 2014 ... but apartheid state also sought tenders This guy kept his head down to keep his job @Naomi van Tonder so glad you could make it @Louis C gaan hoesstroop koop? @Naomi van Tonder hey? this is the creche chat group ARe they gonna trawl thru every invoice since 1910? "@Louis C .... cool @Mr K Lakhan ʕ•ᴥ•ʔ ... They had 4 years to prepare for WWI @ALTA Hy was daai ou met wie ons so lekker musiek gepraat het hallucinogens
Mahendra Dabideen,"Hi all So back aroun 12 then? @Aubrey De Bliquy Thanks "Denel testimony is getting boring
Norma Day,have they adjourned ??? 0r is it their tea break. right said Fred
M H,This guy is on drugs
Thandisizwe Yeleki,Bhotani Mathol'omthonyama .zithi ezisematheni ngale min
Fred Desrosiers,"Agreed. We need to see the people that were in charge (Molefe
Gugulethu Xhosans,what is going on now?
Ronel Eksteen,You guys also experiencing streaming issues today on youtube? Here we go
babette fagan,When will they be back from tea ? Thank you ALTA
Tebogo Sibilanga,@Ntsikelelo Vani They are using his own evidence to finish him off. He probably regrets his decision
Moonchild,Wonder why it's taking so long
Minnib Prince,what's happening. ..almost lunch time???
Ann Ingram,ARE YOU READY? Jesus takes His Believers this week!!
mafuta,@Ann Ingram this is not the forum for that. Try somewhere else Bye bye Aubrey :goodvibes:
Gilbert Myeni,babophezondo
Mr K Lakhan ʕ•ᴥ•ʔ,"..the officer Corona is real.. the earth is in a really bad shape "...Too many comets in space...each carrying its own ""virus"" .....and too many satellites 🛰️ breaking our atmosphere" ...there space dust settles....and the dinosaurs end ...but I'm not a Scientist 🤷🏽‍♂️ ...but also about 85% match to swine flu symptoms... 🤔 "Aubrey is also right. science is based on facts "...This man's bead reminds me off Jack dossie from Twitter. Today "🤔 How can we..living in the Northern hemisphere ( unfirmilair with the vast resources off food water and land in the southern hemisphere) feed all people..give them all shelter lol what happened in 1910? oh ..I'm abit slow. ...or peacefully minded "but "Yeah
Brian Is Me,What is this I have no idea what is happening Ok lol then
Tendai Madyira,hi
Joan De Beer,who pays for witness legal reps
Uncle G,I must i find the lead evidence leader to be very very efficient. This is how it should be done. Not to go through obvious stupid non-value adding stuff.
Jenny Whitewaves,As a ICU nurse can I just ask that all those who believe covid to be a scam make a living will refusing treatment from this imaginary illness then no one has to risk their lives to treat you
charlie zamile,this bloke! looks guilty already answer the question @Tommygun ! yeah he looks guilty already or he's trying 2b cautisious "@Tmmygun "@Tommygun  "l reckoned if this crap word""TENDER"" has never came in south africa
Lennon Marks,Aubrey you are guilty of gbv
Gerson Rasehlo,pls get all this doggie individuals behind bara soon.
Siyathokoza Mweli,what did I miss? lol
Naomi van Tonder,afternoon Everyone. Could we please stop calling the witness all kinds of names or keep quite when you are dished out with being called unwanted names i do not know who this guy is but it is becoming a bit childish.
Cerebis,Thanks TG
SanFran Arnold,Afternoon all @ALTA :virtualhug: @Paul Buchel 👋
Sal SA,Hi everyone @Naledi. I was in Manchester last March- rained buckets for 2 days Hi Alta
professor khanyile,Hi fellow South African...
