author,message
Sam Monkoe,@Elvis Malakoane LOL I heard yesterday was weird what happened with the Judge ?
Zero Tolerance,there it is ... crooked Judge
Person of interest,"Pastor How much of LA k of arrests is legal staff shortages to prosecute? lack.... No leadership
Zakhele Tshabalala,LOOTING LE CONTINUA LOOT LE CONTINUA LOOT LE ZAR LOOT LE BANANA LE REPUBLIC LOOT ZE BILLIONZ LOOT ZE PREZIDENT KEEP ON LOOTING THIS TALK SHOW IS GETTING BORING CORRUPTION IS NOT GETTING WORSE ITS BEING TELEVISED OH MY LOVELY BANANA REPUBLIC OH MY LAWLESS COUNTRY WE NEED FRESH BLOOD THERE IN GOVERNMENT OK IM MY OUR GOVERNMENT THIS COMMISSION WILL CRUMBLE UNDER CORRUPTION ACTUALY ANC IS TAKING US FOR FOOLS I KNEW THERE WILL BE CORONA CORUPTION ANC MY FOOT YES ACTUALLY ANC VOTERS MUST GO ASWELL LETS GO STRAIGHT TO ELECTIONS PLEASE ANC AND ITS VOTERS MUST GO OPEN THEIR PRIVATE COUNTRY IN SA ANC ISIJWAYELA KABI KAHLE KAHLE ANC MUST GO WE R AFRAID OF THE ANC THE ANC RELATIONSHIP IS PARASITIC PRASITISM LOL ELVIS EVERYONE IS SCARED OF THE ANC LOOK HOW THEY LOOT IN BROAD DAYLIGHT UR WATCHING THE LOOTING HERE YET U DONT KNOW THIS COMMISSION IS ANOTHER STREAM OF CASHFLOW THESE OLD PPL ARE THE ONES SELLING US TO THE ANC YOUNG SOUTH AFRICANS ARE SCARED OF THE ANC THE LOOTING OF PPE IS A JOKE SA IS MESS LOOK AT SAA LOOK AT ESKOM LOOK AT UNEMPLOYMENT THIS BEE THING WAS THE PROBLEM TO START WITH WE DONT WANT BEE ALL WE WANT IS EQUAL OPPOTUNITIES LOOK AT JUDGE ZONDO LOOK AT THE ANC LOOK AT CORRUPTION LOOK AT RAMAPHOSA LOOK AT THE RAND LOOK AT ESKOM LOOK AT SAA THEN TELL ME WHERE DO U C SA IN 20 YRS LOOK THIS COMMISSION WILL DRAG ON AND ON OK I9M SLEEPING GOODBYE KEEP ON LOOTING IF YOU LOOK CLOSELY AND CONNECT THE DOTS THE COUNTRY IS ALREADY SOLD TO THE HIGGEST BIDDER I WONDER WHO BOUGHT SA IM SURE ITS SOLD I KID U NOT WAIT TILL WE RUN OUT OF NATURAL RESOURCES APARTHEID WAS BETTER THAN THE ANC COVID CSAME AT A RIGHT TIME WE NEEDED A LITTLE STEP BACK AND LOOK WITHIN YES LETS START THAT MOVEMENT YES LETS START THAT MOVEMENT LESS TALK NMORE ACTION PLEASE WHEN IS THE MOVEMENT STARTING BANANA REPUBLIC NO INVESTOR IN HIS SANE STATE OF MIND WILL INVEST IN SA BANANA REPUBLIC HOW DO U CREATE INVESTOR CONFIDENCE WITH SUCH LOOTING WOW NICE LOOTING HEYT\ BLESS THE LOOTERS
Gerda 7,The leaders of this country are not able to lead us out of this mess!! This is apartheid in reverse! There are so many people still voting for ANC ...why? Yesterday was a circus..poor Zondo!That judge gave him a hard time.He look a bit ill today. "Zamile "Yes Pastor J ..I will vote for you 🤣🤣 Bertram Pieters 👍 "Pastor "Riaan The population is exploding! "Pastor Look look look Hope they arrest the Guptas now. 🙏
wim louw,"Corruption in this country is so deep rooted @Roza essack We don't have one @Craven Morehead Herman for Prez! @Bertram Pieters You're right. the vast majority don't see this
Lesley Maila,"ALL I BLAME IS VOTERS the current party is worse than the apartheid
Nicky Chim,oh south africa...
Samuel Skosana,Because they get food parcels and T shirts
Zanele Ntokozo Vilakazi,"pls pls guys especially those in Gorvement stop looting think abt poorer
Mashudu Matshira,voting for corruption
Mathieuw Muyenga,Pastor. .... I think Malema can save SA But guys ....something somewhere must happen for SA.... what now
Rory Lee Farnham,"There is zero capacity in Govt
Noor Hendricks,malema made a name for himself in Africa Iif we do not get this commission right we will wind up like the USA nearly 40 million unemployed
Zamile Hina,for anc free T-shirt en food parcells -Gerda 🤣🤣 lying craven she was born in soweto If we can go to election tomorrow Mashaba will not get more than 5% votes mark my word .
Craven Morehead,I’m back Malema must go to Nigeria or Zimbabwe where all his beloved supporters are @Naledi Barron not much. How’s your Tuesday going? Malema loves foreigners more than South Africans don’t forget that EFF member of parliament Naledi Chirwa is from Malawi Mashaba is rising Maslow hierarchy of needs? I’m not lying she’s from Malawi google it naledi chirwa Vote Mashaba 2021 Fake birth certificate both her parents are from Malawi "Because Masha is totally against corruption Mashaba has proved himself in JHb You have Mashaba It costs a lot Another witness dodging? What will Zondo do?
Andrew Mc Farlane,Agree
Alvino Theunissen,😂🤣 they haven't done an assessment....took a google earth photo 🤣😂😃😄
Sfiso Mngadi,zakhele🤣
Bertram Pieters,Please make the Commission to be a channel on its own like Parliament but not on DSTV but for the poorest people to watch the Commission
Lucky123 Thwala,useless reported base on google earth map
bongile sango,I wonder who can we vote for after all of what is happening here. Corruption is like normal thing to do. Because they know no one can do nothing about it.
FieliesSA,"@Zakhele Tshabalala No because then when they fail "Education does not have to change. Employment based on merit and experience need to be fixed. Promotions based on actual
Lienky Olwage,Riaan kyk asb voorstel.OODEZZ NEW.WAY.OF VOITING NEXT YEAR GO.TO OODEZZ Zakhele look at prasa and eskom if eskom fail they cant clean water Look at state.of emergine.OODEZZ ciral.cant
Iggy Hloks,@Pastor J and that electricity has become expensive I agree @Pastor J you should see the illegal connections at some areas. PPl r tired of having to fund the looting. The consumers r hit & hv to fund the bill for corruption
thando cezula,I want to see those involved in this case try to worm they're way out of it
kevindbn007,But our Government love MESS its quite clear the ANC is only for them selves and ACE's lities.... into big money now....but no investigation I wonder if this ZONDO is just a diversion its 2yrs now....has any arrests been made?
Benediction Letlhogile,@Zakhele and LOOK AT YOU @Zakhele complaining doesn't help... be the change u want to see in this world. "@Sean Collet "Pastor J "Pastor J "@Deborah that's not ideal. look at the DA "@Riaan... that's simply coz of the ""once bitten
גנדי,well...
Sean Collett,"It all starts with education. I aks people in townships all the time ""Why dont you toi toi and march to make education a priority?"" Vacant expressions and silence is what I recieve." "The fact that this is an inquirey and not a investigation "The fact that the ANC has not persued all the international channels available to them to get the Guptas to pay up and be put away The state capture probe has cost taxpayers R700m so far.
Sanjay Maharaj,let us b clear. the situation with the rand has very little to do with anything yiu hear. the rand is a speculation investment for profiteering free state sorruption. occupational hygienist "Sean that is a very shallow clichéd argument. education is long term. hunger is immediate. we need a robust social net "as long as we want the USA type lifestyle and do not get down to working together we will have nothing. Singapore has very limited natural resources "in a quarter decade #weraceasone exactly. so we need to focus our attention on the business principles we heard and start small business that will buck the ANC STRONGHOLD ON BUSINESS and us. we have too few businesses in ZA "the DA is a shadow party and has lost its way in the dark. thi was apparent by kakhuisen saying that ""of ramposer does not stop the lockdown the people will"". that was like him imitating Juljus" "@malebye "@zakhele "@bophelo @riaan. spot on! "@roza @Lee. a solid observation and now?
Bophelo Malapela,"The zondo commission came out of a report by the previous public protector to investigate State Capture "state capture took 9 years not saying commission must take that long but there is a lot to go through "What will be different with your movement why would anyone join So those that are invested here are insane @zakhele tshabalala. Thing about investors is they will invest in a dictatorship if that will give returns they do not really care Right to legal representation is paramount in our law Contempt if he was ordered to appear and absented himself without justification @Abel Matshidiso happens everyday in our courts Banana Republic is used loosely Captured by whom This is a commission not a criminal court "NPA and Hawks were hollowed out @craven morehead DCJ Zondo says they must now look at stringent methods of ensuring attendance
Jeff Maja,"I am lost today
Craig Johnson,@Zakhele Tshabalala the IMF just paid their deposit Who reckons Ace M. is watching this? Stalingrad "summons Put your foot down now!!!!! Really seriously consider......no duh! "Like the ANC "Cmon Zondo
Deborah Ramaphala,let's start our own movement which is multi racial with ordinary people let's start our own multiracial movement to empower ordinary south africans with no famous people If you objectively reflect on eg ANC cadres yes they fought against apartheid.They were able to take charge of the government what have they done to progress the life of south africans.corruption
Malebye Tabane,Tshabalala if ur family and parents was never killed by Apartheid government u will say. but i don't blame u. b4 1994 the whites looted this country bankrupt. Ciex report and other reports doc tht. "Sanjay . correction noted. the National Party looted the country Bankrupt. and that was looting at its best
Mthokozisi Ndlovu,All political parties are there to serve their stomach let that sink in
Lee D. Hendrix,"...SA's Government is mirage from the minds and mines of the USD from the G7 ...Global "...an educated person expects others to be educated too ..Government is criminality "...The Commission is like a church house for honest people to assert loyalty to the ""rule"" of Law from the Nordic countries
dominic mabe,@roza essack😂😂😂😂it's any wrong giving women that have kids money 🤣🤣🤣🤣🤣
MIKE DURBAN,@Roza essack ........More and more ANC votes.......they not so stupid when it comes to potential voters.......and of course how to steel money... @Zakhele Tshabalala ...spot on......I'm not gonna do it also ... @Roza essack ...and also mostly fatherless kids etc etc.......pathetic hey.... I'm also loosing faith......big time....... @Bophelo Malapela ...it doesn't matter.......all should still show respect etc etc to the commision....it's the right thing to do...
Sandra Horstmann,Watch DirectElections OODEZZ you tube. His perspective on candidates re next voting time Big Daddy..MoveOneMillion etc etc. Many on board re DirectElections. Pse step on board. All stand against this gvmt. Time to get ready
Abel Matshidiso,🤣🤣🤣🤣there we go again someone having a lame excuse not to appear @.Bophelo Malapela agreed but u can't inform the commission of ur lack of legal representation at d last hour Than if that's d case we are a banana republic the chair is happy to come tomorrow just for appearances and no proceedings at all
Ayanda Sokhela,SUMMON THESE THIEVES. "Summon them and if they dont show No back up witness tomorrow?
Jacqueline Jayamaha,Zondo you are eating tax prayers money. it's obvious these witnesses feel no urgency nor respect for your commission. "No assertion Sensitive? There is no sensitivities at all being shown in any matter at all since the commission began. it's so slow and costing a total fortune. With no results at all. not taken seriously at all. @Bophelo you are 100% what was achieved today 000
skeetpetegibbs,ZONDO IS CAPTURED
Muscle Art,"You''ll just talking We know that TAX payers money is being used and we don't want that but again Zondo ought to make sure that He does not violate any human right and other things It has cost us 700Million and more
PETER STAFFEN,Malebye Tabane have you got proof the NP looted the country
John Mouton,Anyone know how much this commission is costing per day?
Sthakathi Khumalo,"This commission will be extended even next year
Doctrine Doomsday,"SABC turned off their comment section
