author,message
makhosi nobhatyi,"They share stolen money Zuma and Myeni was destroying mr X career and company by using his company to do money laundering 😳😳😳 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ Zuma is evil @ Matt Tylor no one should go to support him to the court otherwise something will happen Zuma was enriching himself over our struggles "@Christopher Molefe there is Painful painful and sadness 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ please remove mr x Majola took unadvantage of uneducated person Mr X was going to be arrested for money he didn’t used Protection please DCJ give mr x For how long? This guy needed for life even his company@ Ann M Thanks @ Yolo More
Elvis Malakoane,But did this people ever thought that all this will come out or tracible Michael wild can u and I open a consortium and start doing some shaddy deals looks like they are fast Michael wild very true Michael shameless corrupt and mercyless bunch of people Christopher Molefe he is not clever he is a crook but lies have short legs Derek Main very true Derek
Matt Taylor,makhosi spot on!!!!
cassim suleman,should do a comm of enquiry into jacob zuma trust..or banks must close account of the trust y banks allowed moneys in trust mr X had fallout with Myeni😯😯😯😯 ZUMA IS EVIL!!!!! PERIOD so evil..u cant bring him in your house..might try to screw your wife or daughter.. dudu ..yes..bigtime rathermy cutlery..than a baby @luegi..he is dead...family is dead..u dealing with mafia dudu was not supposed to be on water board as her period expired..but she still forced herself on board his brains got rewired in robben island ..made him a devil bank will hassle small guys..but allow big guys to go unquetioned
Yolo More,Mr X is intelligent. He is an intelligent uneducated man. he is under protection Makhosi 👏👏👏👏👏👏Mr X He is 👌👌👌👌👌 He is indeed sharp He is scared Where is Mr Majola?
Brian Mercado,"It’s amazing how Mr. X is in charge of so much money "Well if you rely on your daughter He might leave with your cutlery Yes my bank also rejects
Luegi Msomi,"Mr X better have some protection because inKZN
Granny Mokwena,exactly Chair
mokopa,"@Luegi Msomi That's why the community must protect him
Clarah Ntombela,"shocking 
Clantonaqua,"MrX. u took your share too. R1.15 m in @Musa . it was just an observation @Musa Mabunda . Sure
Joseph Gumede,Qgqih wabatshwa wabanjwa Mr x Wabanjwa Mr X explain uNamangwa Yerrrrrr
Smart Guys,arrest didi immediately dudu JZF involved in money laundering viva Mr X
Sold Not,brudda osas awewewewe
Werner Bredenkamp,he cant even listen properly to what is asked from Zondo...he did not ask what cell number was used....They play in circles like every other person involved why protection if he did not do what was right in the begin? should have spilled the beans. They brought that apon themselves so they in all fairness take what comes with the situation.
Anne M.,@makhosi nobhatyi Witness protection is being provided @makhosi nobhatyi I don't know. I don't think the death threats are going away any time soon. "@Vish Govender No
soy phorn,👍
Peter Sant,maybe the job was beyond his ability thanks Mr x
Dave Thorstry,"X appears to be sharp and with it
Tommygun,Ive just worked out whats up with the auto translate 😃
Zay Sewram,😂
Charlene Botha,Shocker......
Annie Van Niekerk,Thank you Mr X
Karin Snyman,such a brave man. should receive a medal. proud of being a South African.
Vish Govender,Now that he has testified he should be safe because those implicated well be the first suspects and they would be wary not to aggravate their situation Very true Anne but the supporter will be careful so that those they support dont get arrested
Jane .Blamire,We always knew they up to their ears in corruption along with many others. Just needed all this proof for the courts Check all flights to Dubai tonight!!!! Or Cuba
Sibusiso Mthokozisi Dubazana,So no Mr Majola?
